Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Shane Bieber (28883785),Shane Bieber,28883785,P,9000,TOR@CLE 08/07/2023 07:10PM ET,CLE,15.18
SP,Eli Morgan (28883786),Eli Morgan,28883786,P,9000,TOR@CLE 08/07/2023 07:10PM ET,CLE,3.27
SP,Carlos Rodon (28883788),Carlos Rodon,28883788,P,9000,NYY@CWS 08/07/2023 08:10PM ET,NYY,7.59
RP,Bennett Sousa (28883789),Bennett Sousa,28883789,P,8900,COL@MIL 08/07/2023 08:10PM ET,MIL,-1.1
SP,Tanner Houck (28883790),Tanner Houck,28883790,P,8800,KC@BOS 08/07/2023 07:10PM ET,BOS,12.62
SP,Tanner Bibee (28883791),Tanner Bibee,28883791,P,8700,TOR@CLE 08/07/2023 07:10PM ET,CLE,17.16
SP,Jose Berrios (28883792),Jose Berrios,28883792,P,8700,TOR@CLE 08/07/2023 07:10PM ET,TOR,17.19
SP,Michael Kopech (28883793),Michael Kopech,28883793,P,8600,NYY@CWS 08/07/2023 08:10PM ET,CWS,13.45
SP,Dylan Cease (28883143),Dylan Cease,28883143,P,8500,NYY@CWS 08/07/2023 08:10PM ET,CWS,15.05
RP,Sam Hentges (28883794),Sam Hentges,28883794,P,8400,TOR@CLE 08/07/2023 07:10PM ET,CLE,1.71
SP,Marcus Stroman (28883795),Marcus Stroman,28883795,P,8400,CHC@NYM 08/07/2023 07:10PM ET,CHC,15.19
SP,Caleb Smith (28883796),Caleb Smith,28883796,P,8400,ATL@PIT 08/07/2023 07:05PM ET,PIT,0
SP,Huascar Ynoa (28883797),Huascar Ynoa,28883797,P,8400,ATL@PIT 08/07/2023 07:05PM ET,ATL,0
RP,Enyel De Los Santos (28883798),Enyel De Los Santos,28883798,P,8300,TOR@CLE 08/07/2023 07:10PM ET,CLE,3.11
RP,Nick Sandlin (28883799),Nick Sandlin,28883799,P,8300,TOR@CLE 08/07/2023 07:10PM ET,CLE,3.66
SP,Bryse Wilson (28883800),Bryse Wilson,28883800,P,8300,COL@MIL 08/07/2023 08:10PM ET,MIL,3.9
RP,Luis Patino (28883803),Luis Patino,28883803,P,8300,NYY@CWS 08/07/2023 08:10PM ET,CWS,3.4
SP,Adbert Alzolay (28883801),Adbert Alzolay,28883801,P,8300,CHC@NYM 08/07/2023 07:10PM ET,CHC,3.90
SP,Bryce Elder (28883802),Bryce Elder,28883802,P,8300,ATL@PIT 08/07/2023 07:05PM ET,ATL,13.95
SP,Josh Winckowski (28883807),Josh Winckowski,28883807,P,8200,KC@BOS 08/07/2023 07:10PM ET,BOS,4.26
SP,Reid Detmers (28883805),Reid Detmers,28883805,P,8200,SF@LAA 08/07/2023 09:38PM ET,LAA,15.28
SP,Alex Cobb (28883808),Alex Cobb,28883808,P,8200,SF@LAA 08/07/2023 09:38PM ET,SF,15.48
SP,Trevor Stephan (28883804),Trevor Stephan,28883804,P,8200,TOR@CLE 08/07/2023 07:10PM ET,CLE,3.19
RP,Max Fried (28883806),Max Fried,28883806,P,8200,ATL@PIT 08/07/2023 07:05PM ET,ATL,20.73
SP,Kris Bubic (28883814),Kris Bubic,28883814,P,8100,KC@BOS 08/07/2023 07:10PM ET,KC,13.6
SP,Triston McKenzie (28883810),Triston McKenzie,28883810,P,8100,TOR@CLE 08/07/2023 07:10PM ET,CLE,17.65
SP,Cody Morris (28883811),Cody Morris,28883811,P,8100,TOR@CLE 08/07/2023 07:10PM ET,CLE,1.9
SP,Jon Gray (28883809),Jon Gray,28883809,P,8100,TEX@OAK 08/07/2023 09:40PM ET,TEX,14.70
SP,Jordan Montgomery (28883812),Jordan Montgomery,28883812,P,8100,TEX@OAK 08/07/2023 09:40PM ET,TEX,15.84
RP,Jarlin Garcia (28883813),Jarlin Garcia,28883813,P,8100,ATL@PIT 08/07/2023 07:05PM ET,PIT,0
SP,Erik Swanson (28883817),Erik Swanson,28883817,P,8000,TOR@CLE 08/07/2023 07:10PM ET,TOR,3.13
SP,Eric Lauer (28883815),Eric Lauer,28883815,P,8000,COL@MIL 08/07/2023 08:10PM ET,MIL,11.44
RP,Javier Assad (28883816),Javier Assad,28883816,P,8000,CHC@NYM 08/07/2023 07:10PM ET,CHC,6.38
SP,Chris Sale (28883819),Chris Sale,28883819,P,7900,KC@BOS 08/07/2023 07:10PM ET,BOS,17.20
SP,Logan Allen (28883818),Logan Allen,28883818,P,7900,TOR@CLE 08/07/2023 07:10PM ET,CLE,15.18
SP,German Marquez (28883820),German Marquez,28883820,P,7900,COL@MIL 08/07/2023 08:10PM ET,COL,12.95
SP,Yusei Kikuchi (28883825),Yusei Kikuchi,28883825,P,7800,TOR@CLE 08/07/2023 07:10PM ET,TOR,15.86
SP,Nate Pearson (28883826),Nate Pearson,28883826,P,7800,TOR@CLE 08/07/2023 07:10PM ET,TOR,3.43
RP,Andrew Heaney (28883823),Andrew Heaney,28883823,P,7800,TEX@OAK 08/07/2023 09:40PM ET,TEX,15.02
SP,Sam Long (28883824),Sam Long,28883824,P,7800,TEX@OAK 08/07/2023 09:40PM ET,OAK,1.87
RP,Nestor Cortes (28883821),Nestor Cortes,28883821,P,7800,NYY@CWS 08/07/2023 08:10PM ET,NYY,14.78
SP,Anthony Kay (28883822),Anthony Kay,28883822,P,7800,CHC@NYM 08/07/2023 07:10PM ET,CHC,0.99
SP,Josh Rogers (28883827),Josh Rogers,28883827,P,7700,COL@MIL 08/07/2023 08:10PM ET,COL,0
SP,Adrian Martinez (28883828),Adrian Martinez,28883828,P,7700,TEX@OAK 08/07/2023 09:40PM ET,OAK,3.90
SP,Vince Velasquez (28883829),Vince Velasquez,28883829,P,7700,ATL@PIT 08/07/2023 07:05PM ET,PIT,14
SP,Thomas Hatch (28883832),Thomas Hatch,28883832,P,7600,ATL@PIT 08/07/2023 07:05PM ET,PIT,3.21
RP,Tucker Davidson (28883835),Tucker Davidson,28883835,P,7600,KC@BOS 08/07/2023 07:10PM ET,KC,2.85
RP,Mitch White (28883833),Mitch White,28883833,P,7600,TOR@CLE 08/07/2023 07:10PM ET,TOR,2.13
SP,Julio Teheran (28883830),Julio Teheran,28883830,P,7600,COL@MIL 08/07/2023 08:10PM ET,MIL,11.46
SP,Mason Miller (28883831),Mason Miller,28883831,P,7600,TEX@OAK 08/07/2023 09:40PM ET,OAK,15.55
SP,Roansy Contreras (28883834),Roansy Contreras,28883834,P,7600,ATL@PIT 08/07/2023 07:05PM ET,PIT,5.84
SP,Jakob Junis (28883837),Jakob Junis,28883837,P,7500,SF@LAA 08/07/2023 09:38PM ET,SF,6.03
SP,Chris Bassitt (28883836),Chris Bassitt,28883836,P,7500,TOR@CLE 08/07/2023 07:10PM ET,TOR,16.43
SP,Gavin Williams (28883144),Gavin Williams,28883144,P,7400,TOR@CLE 08/07/2023 07:10PM ET,CLE,13.4
RP,Ryan Weber (28883838),Ryan Weber,28883838,P,7400,NYY@CWS 08/07/2023 08:10PM ET,NYY,3.61
RP,AJ Smith-Shawver (28883839),AJ Smith-Shawver,28883839,P,7400,ATL@PIT 08/07/2023 07:05PM ET,ATL,9.99
RP,Brad Keller (28883843),Brad Keller,28883843,P,7300,KC@BOS 08/07/2023 07:10PM ET,KC,8.79
SP,Griffin Canning (28883841),Griffin Canning,28883841,P,7300,SF@LAA 08/07/2023 09:38PM ET,LAA,15.44
SP,Ethan Small (28883840),Ethan Small,28883840,P,7300,COL@MIL 08/07/2023 08:10PM ET,MIL,1.35
SP,Domingo German (28883842),Domingo German,28883842,P,7300,NYY@CWS 08/07/2023 08:10PM ET,NYY,15.94
SP,Jackson Kowar (28883852),Jackson Kowar,28883852,P,7200,KC@BOS 08/07/2023 07:10PM ET,KC,3.06
SP,Tyler Anderson (28883847),Tyler Anderson,28883847,P,7200,SF@LAA 08/07/2023 09:38PM ET,LAA,10.81
SP,Thomas Szapucki (28883849),Thomas Szapucki,28883849,P,7200,SF@LAA 08/07/2023 09:38PM ET,SF,0
RP,John Brebbia (28883850),John Brebbia,28883850,P,7200,SF@LAA 08/07/2023 09:38PM ET,SF,3.65
SP,Dane Dunning (28883145),Dane Dunning,28883145,P,7200,TEX@OAK 08/07/2023 09:40PM ET,TEX,12.05
RP,Martin Perez (28883848),Martin Perez,28883848,P,7200,TEX@OAK 08/07/2023 09:40PM ET,TEX,9.42
SP,Clarke Schmidt (28883845),Clarke Schmidt,28883845,P,7200,NYY@CWS 08/07/2023 08:10PM ET,NYY,12.35
SP,Luis Gil (28883846),Luis Gil,28883846,P,7200,NYY@CWS 08/07/2023 08:10PM ET,NYY,0
RP,Hayden Wesneski (28883844),Hayden Wesneski,28883844,P,7200,CHC@NYM 08/07/2023 07:10PM ET,CHC,8.50
RP,Chase De Jong (28883851),Chase De Jong,28883851,P,7200,ATL@PIT 08/07/2023 07:05PM ET,PIT,-1.68
SP,Kutter Crawford (28883854),Kutter Crawford,28883854,P,7100,KC@BOS 08/07/2023 07:10PM ET,BOS,11.18
SP,Nick Pivetta (28883857),Nick Pivetta,28883857,P,7100,KC@BOS 08/07/2023 07:10PM ET,BOS,11.35
SP,Randy Vasquez (28883855),Randy Vasquez,28883855,P,7100,NYY@CWS 08/07/2023 08:10PM ET,NYY,14.37
SP,Joey Lucchesi (28883853),Joey Lucchesi,28883853,P,7100,CHC@NYM 08/07/2023 07:10PM ET,NYM,9.65
SP,JT Brubaker (28883856),JT Brubaker,28883856,P,7100,ATL@PIT 08/07/2023 07:05PM ET,PIT,0
RP,Max Castillo (28883861),Max Castillo,28883861,P,7000,KC@BOS 08/07/2023 07:10PM ET,KC,5.57
SP,Patrick Sandoval (28883146),Patrick Sandoval,28883146,P,7000,SF@LAA 08/07/2023 09:38PM ET,LAA,12.65
SP,Chase Silseth (28883860),Chase Silseth,28883860,P,7000,SF@LAA 08/07/2023 09:38PM ET,LAA,9.95
SP,Wade Miley (28883858),Wade Miley,28883858,P,7000,COL@MIL 08/07/2023 08:10PM ET,MIL,13.45
RP,Keegan Thompson (28883859),Keegan Thompson,28883859,P,7000,CHC@NYM 08/07/2023 07:10PM ET,CHC,3.41
RP,Bailey Falter (28883862),Bailey Falter,28883862,P,7000,ATL@PIT 08/07/2023 07:05PM ET,PIT,8.08
SP,Garrett Whitlock (28883865),Garrett Whitlock,28883865,P,6900,KC@BOS 08/07/2023 07:10PM ET,BOS,12.42
SP,Mike Clevinger (28883863),Mike Clevinger,28883863,P,6900,NYY@CWS 08/07/2023 08:10PM ET,CWS,12.54
SP,Kyle Wright (28883864),Kyle Wright,28883864,P,6900,ATL@PIT 08/07/2023 07:05PM ET,ATL,7.4
SP,Michael Soroka (28883866),Michael Soroka,28883866,P,6900,ATL@PIT 08/07/2023 07:05PM ET,ATL,9.3
SP,JP Sears (28883868),JP Sears,28883868,P,6800,TEX@OAK 08/07/2023 09:40PM ET,OAK,14.06
SP,Drew Smyly (28883147),Drew Smyly,28883147,P,6800,CHC@NYM 08/07/2023 07:10PM ET,CHC,12.70
SP,Carlos Carrasco (28883867),Carlos Carrasco,28883867,P,6800,CHC@NYM 08/07/2023 07:10PM ET,NYM,6.07
SP,Anthony DeSclafani (28883873),Anthony DeSclafani,28883873,P,6700,SF@LAA 08/07/2023 09:38PM ET,SF,11.20
RP,Trevor Richards (28883871),Trevor Richards,28883871,P,6700,TOR@CLE 08/07/2023 07:10PM ET,TOR,5.59
RP,Colin Rea (28883869),Colin Rea,28883869,P,6700,COL@MIL 08/07/2023 08:10PM ET,MIL,11.19
SP,Paul Blackburn (28883876),Paul Blackburn,28883876,P,6700,TEX@OAK 08/07/2023 09:40PM ET,OAK,12.93
RP,Jose Quintana (28883870),Jose Quintana,28883870,P,6700,CHC@NYM 08/07/2023 07:10PM ET,NYM,12.16
SP,Ian Anderson (28883872),Ian Anderson,28883872,P,6700,ATL@PIT 08/07/2023 07:05PM ET,ATL,0
RP,Cam Alldred (28883874),Cam Alldred,28883874,P,6700,ATL@PIT 08/07/2023 07:05PM ET,PIT,0
RP,Yonny Chirinos (28883875),Yonny Chirinos,28883875,P,6700,ATL@PIT 08/07/2023 07:05PM ET,ATL,7.7
RP,Taylor Clarke (28883878),Taylor Clarke,28883878,P,6600,KC@BOS 08/07/2023 07:10PM ET,KC,2.33
SP,Chris Murphy (28883879),Chris Murphy,28883879,P,6600,KC@BOS 08/07/2023 07:10PM ET,BOS,8.58
SP,Alek Manoah (28883877),Alek Manoah,28883877,P,6600,TOR@CLE 08/07/2023 07:10PM ET,TOR,8.17
OF,Ronald Acuna Jr. (28883154),Ronald Acuna Jr.,28883154,OF,6600,ATL@PIT 08/07/2023 07:05PM ET,ATL,12.96
1B/OF,Shohei Ohtani (28883155),Shohei Ohtani,28883155,1B/OF,6500,SF@LAA 08/07/2023 09:38PM ET,LAA,6.07
SP,Jose Suarez (28883880),Jose Suarez,28883880,P,6500,SF@LAA 08/07/2023 09:38PM ET,LAA,2.92
SP,Hyun Jin Ryu (28883148),Hyun Jin Ryu,28883148,P,6500,TOR@CLE 08/07/2023 07:10PM ET,TOR,3.25
SP,Bowden Francis (28883883),Bowden Francis,28883883,P,6500,TOR@CLE 08/07/2023 07:10PM ET,TOR,6.19
SP,Luis Severino (28883882),Luis Severino,28883882,P,6500,NYY@CWS 08/07/2023 08:10PM ET,NYY,6.04
SP,Kyle Hendricks (28883881),Kyle Hendricks,28883881,P,6500,CHC@NYM 08/07/2023 07:10PM ET,CHC,12.23
SP,Jared Shuster (28883884),Jared Shuster,28883884,P,6500,ATL@PIT 08/07/2023 07:05PM ET,ATL,8.69
SP,Brady Singer (28883888),Brady Singer,28883888,P,6400,KC@BOS 08/07/2023 07:10PM ET,KC,12.10
SP,Jordan Lyles (28883889),Jordan Lyles,28883889,P,6400,KC@BOS 08/07/2023 07:10PM ET,KC,8.91
SP,Zach Plesac (28883885),Zach Plesac,28883885,P,6400,TOR@CLE 08/07/2023 07:10PM ET,CLE,3.76
SP,Noah Syndergaard (28883886),Noah Syndergaard,28883886,P,6400,TOR@CLE 08/07/2023 07:10PM ET,CLE,5.39
OF,Aaron Judge (28883157),Aaron Judge,28883157,OF,6400,NYY@CWS 08/07/2023 08:10PM ET,NYY,10.47
SP,Jhony Brito (28883887),Jhony Brito,28883887,P,6400,NYY@CWS 08/07/2023 08:10PM ET,NYY,8.26
RP,Taylor Hearn (28883895),Taylor Hearn,28883895,P,6300,KC@BOS 08/07/2023 07:10PM ET,KC,-0.74
SP,Carlos Hernandez (28883896),Carlos Hernandez,28883896,P,6300,KC@BOS 08/07/2023 07:10PM ET,KC,3.77
SP,Daniel Lynch IV (28883897),Daniel Lynch IV,28883897,P,6300,KC@BOS 08/07/2023 07:10PM ET,KC,11.51
SP,Ryan Feltner (28883892),Ryan Feltner,28883892,P,6300,COL@MIL 08/07/2023 08:10PM ET,COL,8.71
SS,Corey Seager (28883158),Corey Seager,28883158,SS,6300,TEX@OAK 08/07/2023 09:40PM ET,TEX,11.09
SP,Elieser Hernandez (28883890),Elieser Hernandez,28883890,P,6300,CHC@NYM 08/07/2023 07:10PM ET,NYM,0
SP,David Peterson (28883891),David Peterson,28883891,P,6300,CHC@NYM 08/07/2023 07:10PM ET,NYM,8.48
SP,Nick Neidert (28883893),Nick Neidert,28883893,P,6300,CHC@NYM 08/07/2023 07:10PM ET,CHC,0
SP,Tylor Megill (28883898),Tylor Megill,28883898,P,6300,CHC@NYM 08/07/2023 07:10PM ET,NYM,9.11
SP,Kolby Allard (28883894),Kolby Allard,28883894,P,6300,ATL@PIT 08/07/2023 07:05PM ET,ATL,5.94
SP,Hunter Gaddis (28883899),Hunter Gaddis,28883899,P,6200,TOR@CLE 08/07/2023 07:10PM ET,CLE,6.91
RP,Tanner Banks (28883902),Tanner Banks,28883902,P,6200,NYY@CWS 08/07/2023 08:10PM ET,CWS,4.84
SP,Jameson Taillon (28883901),Jameson Taillon,28883901,P,6200,CHC@NYM 08/07/2023 07:10PM ET,CHC,10.9
1B,Matt Olson (28883159),Matt Olson,28883159,1B,6200,ATL@PIT 08/07/2023 07:05PM ET,ATL,10.63
SP,Johan Oviedo (28883900),Johan Oviedo,28883900,P,6200,ATL@PIT 08/07/2023 07:05PM ET,PIT,14.12
SP,Quinn Priester (28883903),Quinn Priester,28883903,P,6200,ATL@PIT 08/07/2023 07:05PM ET,PIT,6.16
SP,Jonathan Heasley (28883910),Jonathan Heasley,28883910,P,6100,KC@BOS 08/07/2023 07:10PM ET,KC,1.76
SP,Sean Manaea (28883909),Sean Manaea,28883909,P,6100,SF@LAA 08/07/2023 09:38PM ET,SF,7.61
RP,Matt Peacock (28883908),Matt Peacock,28883908,P,6100,TOR@CLE 08/07/2023 07:10PM ET,TOR,0
SP,Chris Flexen (28883905),Chris Flexen,28883905,P,6100,COL@MIL 08/07/2023 08:10PM ET,COL,2.14
2B,Marcus Semien (28883160),Marcus Semien,28883160,2B,6100,TEX@OAK 08/07/2023 09:40PM ET,TEX,9.5
SP,Luis Medina (28883904),Luis Medina,28883904,P,6100,TEX@OAK 08/07/2023 09:40PM ET,OAK,11.12
SP,Jack Leiter (28883907),Jack Leiter,28883907,P,6100,TEX@OAK 08/07/2023 09:40PM ET,TEX,0
SP,Spencer Howard (28883906),Spencer Howard,28883906,P,6100,NYY@CWS 08/07/2023 08:10PM ET,NYY,-0.43
SP,Alex Wood (28883149),Alex Wood,28883149,P,6000,SF@LAA 08/07/2023 09:38PM ET,SF,8.26
OF,Mike Trout (28883400),Mike Trout,28883400,OF,6000,SF@LAA 08/07/2023 09:38PM ET,LAA,8.75
RP,Peyton Battenfield (28883911),Peyton Battenfield,28883911,P,6000,TOR@CLE 08/07/2023 07:10PM ET,CLE,9.2
RP,Xzavion Curry (28883912),Xzavion Curry,28883912,P,6000,TOR@CLE 08/07/2023 07:10PM ET,CLE,5.48
SP,Antonio Senzatela (28883914),Antonio Senzatela,28883914,P,6000,COL@MIL 08/07/2023 08:10PM ET,COL,5.92
SP,Jose Butto (28883913),Jose Butto,28883913,P,6000,CHC@NYM 08/07/2023 07:10PM ET,NYM,5.47
3B,Austin Riley (28883161),Austin Riley,28883161,3B,6000,ATL@PIT 08/07/2023 07:05PM ET,ATL,8.85
SP,Allan Winans (28883915),Allan Winans,28883915,P,6000,ATL@PIT 08/07/2023 07:05PM ET,ATL,12.15
SP,Corey Kluber (28883916),Corey Kluber,28883916,P,5900,KC@BOS 08/07/2023 07:10PM ET,BOS,5.16
SP,Zack Greinke (28883917),Zack Greinke,28883917,P,5900,KC@BOS 08/07/2023 07:10PM ET,KC,8.03
OF,Luis Robert Jr. (28883162),Luis Robert Jr.,28883162,OF,5900,NYY@CWS 08/07/2023 08:10PM ET,CWS,9.34
SP,Noah Davis (28883919),Noah Davis,28883919,P,5800,COL@MIL 08/07/2023 08:10PM ET,COL,0.84
SP,Kyle Freeland (28883920),Kyle Freeland,28883920,P,5800,COL@MIL 08/07/2023 08:10PM ET,COL,9.14
OF,Adolis Garcia (28883163),Adolis Garcia,28883163,OF,5800,TEX@OAK 08/07/2023 09:40PM ET,TEX,9.74
SP,Glenn Otto (28883921),Glenn Otto,28883921,P,5800,TEX@OAK 08/07/2023 09:40PM ET,TEX,1.94
RP,Hogan Harris (28883922),Hogan Harris,28883922,P,5800,TEX@OAK 08/07/2023 09:40PM ET,OAK,7.45
SP,Davis Martin (28883918),Davis Martin,28883918,P,5800,NYY@CWS 08/07/2023 08:10PM ET,CWS,0
SP,Frankie Montas (28883923),Frankie Montas,28883923,P,5800,NYY@CWS 08/07/2023 08:10PM ET,NYY,0
RP,Jaime Barria (28883926),Jaime Barria,28883926,P,5700,SF@LAA 08/07/2023 09:38PM ET,LAA,6.20
3B,Jose Ramirez (28883164),Jose Ramirez,28883164,3B,5700,TOR@CLE 08/07/2023 07:10PM ET,CLE,9.37
SP,Daniel Norris (28883924),Daniel Norris,28883924,P,5700,TOR@CLE 08/07/2023 07:10PM ET,CLE,3.85
RP,Chase Anderson (28883925),Chase Anderson,28883925,P,5700,COL@MIL 08/07/2023 08:10PM ET,COL,6.06
SP,Cal Quantrill (28883927),Cal Quantrill,28883927,P,5600,TOR@CLE 08/07/2023 07:10PM ET,CLE,5.60
OF,Christian Yelich (28883165),Christian Yelich,28883165,OF,5600,COL@MIL 08/07/2023 08:10PM ET,MIL,9.62
RP,Jesse Scholtens (28883928),Jesse Scholtens,28883928,P,5600,NYY@CWS 08/07/2023 08:10PM ET,CWS,6.44
1B,Pete Alonso (28883167),Pete Alonso,28883167,1B,5600,CHC@NYM 08/07/2023 07:10PM ET,NYM,8.68
2B,Ozzie Albies (28883166),Ozzie Albies,28883166,2B,5600,ATL@PIT 08/07/2023 07:05PM ET,ATL,8.94
SP,Dylan Dodd (28883929),Dylan Dodd,28883929,P,5600,ATL@PIT 08/07/2023 07:05PM ET,ATL,3.83
SP,Justus Sheffield (28883930),Justus Sheffield,28883930,P,5600,ATL@PIT 08/07/2023 07:05PM ET,ATL,0
SS,Bobby Witt Jr. (28883168),Bobby Witt Jr.,28883168,SS,5500,KC@BOS 08/07/2023 07:10PM ET,KC,9.44
SP,Angel Zerpa (28883933),Angel Zerpa,28883933,P,5500,KC@BOS 08/07/2023 07:10PM ET,KC,0.52
SP,Alec Marsh (28883934),Alec Marsh,28883934,P,5500,KC@BOS 08/07/2023 07:10PM ET,KC,7.77
RP,Kenny Rosenberg (28883932),Kenny Rosenberg,28883932,P,5500,SF@LAA 08/07/2023 09:38PM ET,LAA,0
RP,Ross Stripling (28883935),Ross Stripling,28883935,P,5500,SF@LAA 08/07/2023 09:38PM ET,SF,7.69
RP,Mike Mayers (28883931),Mike Mayers,28883931,P,5500,NYY@CWS 08/07/2023 08:10PM ET,CWS,5.81
SP,Osvaldo Bido (28883150),Osvaldo Bido,28883150,P,5500,ATL@PIT 08/07/2023 07:05PM ET,PIT,8.07
C,Sean Murphy (28883169),Sean Murphy,28883169,C,5500,ATL@PIT 08/07/2023 07:05PM ET,ATL,8.74
SS,Bo Bichette (28883401),Bo Bichette,28883401,SS,5400,TOR@CLE 08/07/2023 07:10PM ET,TOR,8.33
RP,Zach Thompson (28883937),Zach Thompson,28883937,P,5400,TOR@CLE 08/07/2023 07:10PM ET,TOR,0
SP,Ken Waldichuk (28883151),Ken Waldichuk,28883151,P,5400,TEX@OAK 08/07/2023 09:40PM ET,OAK,6.43
SP,Cody Bradford (28883936),Cody Bradford,28883936,P,5400,TEX@OAK 08/07/2023 09:40PM ET,TEX,8.5
RP,Touki Toussaint (28883938),Touki Toussaint,28883938,P,5400,NYY@CWS 08/07/2023 08:10PM ET,CWS,10.28
SS,Francisco Lindor (28883170),Francisco Lindor,28883170,SS,5400,CHC@NYM 08/07/2023 07:10PM ET,NYM,8.92
RP,Austin Cox (28883940),Austin Cox,28883940,P,5300,KC@BOS 08/07/2023 07:10PM ET,KC,4.43
RP,Ty Blach (28883939),Ty Blach,28883939,P,5300,COL@MIL 08/07/2023 08:10PM ET,COL,3.13
1B/OF,Cody Bellinger (28883171),Cody Bellinger,28883171,1B/OF,5300,CHC@NYM 08/07/2023 07:10PM ET,CHC,10.27
SP,Cole Ragans (28883152),Cole Ragans,28883152,P,5200,KC@BOS 08/07/2023 07:10PM ET,KC,5.16
3B,Rafael Devers (28883173),Rafael Devers,28883173,3B,5200,KC@BOS 08/07/2023 07:10PM ET,BOS,8.78
2B,Trevor Story (28883402),Trevor Story,28883402,2B,5200,KC@BOS 08/07/2023 07:10PM ET,BOS,0
RP,Adrian Houser (28883941),Adrian Houser,28883941,P,5200,COL@MIL 08/07/2023 08:10PM ET,MIL,10.60
SP,Karl Kauffmann (28883942),Karl Kauffmann,28883942,P,5200,COL@MIL 08/07/2023 08:10PM ET,COL,0.26
SP,James Kaprielian (28883943),James Kaprielian,28883943,P,5200,TEX@OAK 08/07/2023 09:40PM ET,OAK,8.00
2B,Thairo Estrada (28883174),Thairo Estrada,28883174,2B,5100,SF@LAA 08/07/2023 09:38PM ET,SF,8.96
OF,Mickey Moniak (28883176),Mickey Moniak,28883176,OF,5100,SF@LAA 08/07/2023 09:38PM ET,LAA,8.52
1B,Vladimir Guerrero Jr. (28883175),Vladimir Guerrero Jr.,28883175,1B,5100,TOR@CLE 08/07/2023 07:10PM ET,TOR,7.99
RP,Luis Ortiz (28883944),Luis Ortiz,28883944,P,5100,ATL@PIT 08/07/2023 07:05PM ET,PIT,7.49
SP,Dinelson Lamet (28883948),Dinelson Lamet,28883948,P,5000,KC@BOS 08/07/2023 07:10PM ET,BOS,1.32
RP,Josh Taylor (28883951),Josh Taylor,28883951,P,5000,KC@BOS 08/07/2023 07:10PM ET,KC,2.66
2B,Brandon Drury (28883181),Brandon Drury,28883181,2B,5000,SF@LAA 08/07/2023 09:38PM ET,LAA,7.60
OF,George Springer (28883180),George Springer,28883180,OF,5000,TOR@CLE 08/07/2023 07:10PM ET,TOR,7.66
SP,Peter Lambert (28883153),Peter Lambert,28883153,P,5000,COL@MIL 08/07/2023 08:10PM ET,COL,5.92
SS,Willy Adames (28883177),Willy Adames,28883177,SS,5000,COL@MIL 08/07/2023 08:10PM ET,MIL,6.75
