first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,hand,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Aaron,Judge,OF,,2023-05-23,,NYY,BAL,2,,R,-1.5,7.5,4.2,6300,12.0,18.2,24.0,10.1,1.60
Mike,Trout,OF,,2023-05-23,,LAA,BOS,2,,R,+1.5,9.5,4.8,6000,2.0,9.4,21.0,10.0,1.67
Shohei,Ohtani,1B,,2023-05-23,,LAA,BOS,3,,L,+1.5,9.5,4.8,6400,2.0,13.7,31.5,10.0,1.56
Kyle,Tucker,OF,,2023-05-23,,HOU,MIL,5,,L,-1.5,9.5,5,5500,5.0,11.4,25.0,10.0,1.82
Masataka,Yoshida,OF,,2023-05-23,,BOS,LAA,2,,L,-1.5,9.5,4.8,5400,3.0,7.6,10.0,10.0,1.85
Juan,Soto,OF,,2023-05-23,,SD,WAS,3,,L,-1.5,8,4.3,5900,2.0,7.6,21.0,9.9,1.68
Ronald,Acuna Jr.,OF,,2023-05-23,,ATL,LAD,1,,R,-1.5,8,4.7,6500,5.0,12.2,23.0,9.8,1.51
Jon,Berti,3B,,2023-05-23,,MIA,COL,1,,R,-1.5,11.5,6,4600,0.0,4.4,11.0,9.8,2.13
Bryan,De La Cruz,OF,,2023-05-23,,MIA,COL,6,,R,-1.5,11.5,6,3800,0.0,12.6,23.0,9.7,2.55
Jose,Altuve,2B,,2023-05-23,,HOU,MIL,1,,R,-1.5,9.5,5,5300,2.0,7.8,14.0,9.5,1.79
Alex,Verdugo,OF,,2023-05-23,,BOS,LAA,1,,L,-1.5,9.5,4.8,5000,0.0,4.2,7.0,9.4,1.88
Anthony,Rizzo,1B,,2023-05-23,,NYY,BAL,3,,L,-1.5,7.5,4.2,4900,0.0,9.4,21.0,9.2,1.88
Austin,Gomber,P,,2023-05-23,,COL,MIA,,YES,L,+1.5,11.5,5.5,5400,-4.8,13.1,20.5,9.2,1.70
Esteury,Ruiz,OF,,2023-05-23,,OAK,SEA,1,,R,+1.5,8.5,3.4,3500,5.0,11.6,18.0,9.2,2.63
Javier,Baez,SS,,2023-05-23,,DET,KC,2,,R,,,,4200,0.0,4.6,19.0,9.2,2.19
Garrett,Cooper,1B,,2023-05-23,,MIA,COL,3,,R,-1.5,11.5,6,5000,0.0,2.8,7.0,9.2,1.84
Christopher,Morel,2B,,2023-05-23,,CHC,NYM,4,,R,-1.5,8.5,4.3,4700,7.0,17.6,24.0,9.2,1.96
Byron,Buxton,OF,,2023-05-23,,MIN,SF,3,,R,-1.5,8,4.3,5300,2.0,10.6,24.0,9.1,1.72
Matt,Olson,1B,,2023-05-23,,ATL,LAD,2,,L,-1.5,8,4.7,5300,0.0,11.0,21.0,9.0,1.70
Pete,Alonso,1B,,2023-05-23,,NYM,CHC,3,,R,+1.5,8.5,4.3,5200,0.0,11.8,20.0,9.0,1.73
Christian,Yelich,OF,,2023-05-23,,MIL,HOU,1,,L,+1.5,9.5,4.5,4500,0.0,5.4,17.0,9.0,2.00
Justin,Turner,1B,,2023-05-23,,BOS,LAA,3,,R,-1.5,9.5,4.8,3600,0.0,10.4,26.0,9.0,2.50
Matt,Vierling,OF,,2023-05-23,,DET,KC,1,,R,,,,2400,5.0,12.2,28.0,8.9,3.71
Alex,Bregman,3B,,2023-05-23,,HOU,MIL,2,,R,-1.5,9.5,5,4900,0.0,11.4,30.0,8.7,1.78
Jarred,Kelenic,OF,,2023-05-23,,SEA,OAK,4,,L,-1.5,8.5,5.1,4800,7.0,13.2,28.0,8.7,1.81
Charlie,Blackmon,OF,,2023-05-23,,COL,MIA,1,,L,+1.5,11.5,5.5,5100,3.0,6.6,10.0,8.7,1.71
Luis,Arraez,2B,,2023-05-23,,MIA,COL,4,,L,-1.5,11.5,6,5500,0.0,5.2,13.0,8.7,1.58
Riley,Greene,OF,,2023-05-23,,DET,KC,3,,L,,,,4600,0.0,9.2,21.0,8.6,1.87
Brandon,Nimmo,OF,,2023-05-23,,NYM,CHC,1,,L,+1.5,8.5,4.3,4400,2.0,5.8,14.0,8.6,1.95
Kris,Bryant,OF,,2023-05-23,,COL,MIA,3,,R,+1.5,11.5,5.5,5200,0.0,6.0,14.0,8.6,1.65
Jarren,Duran,OF,,2023-05-23,,BOS,LAA,5,,L,-1.5,9.5,4.8,4000,0.0,2.6,10.0,8.6,2.15
Bobby,Witt Jr.,SS,,2023-05-23,,KC,DET,1,,R,,,,5300,0.0,3.4,14.0,8.6,1.62
Brenton,Doyle,OF,,2023-05-23,,COL,MIA,8,,R,+1.5,11.5,5.5,3600,0.0,8.6,19.0,8.5,2.36
Spencer,Torkelson,1B,,2023-05-23,,DET,KC,4,,R,,,,3000,2.0,7.8,19.0,8.4,2.80
Jean,Segura,3B,,2023-05-23,,MIA,COL,5,,R,-1.5,11.5,6,3400,0.0,6.2,11.0,8.4,2.47
Salvador,Perez,C,,2023-05-23,,KC,DET,3,,R,,,,5200,0.0,7.2,22.0,8.4,1.62
Freddie,Freeman,1B,,2023-05-23,,LAD,ATL,2,,L,+1.5,8,3.3,5100,9.0,18.2,28.0,8.3,1.63
Jurickson,Profar,OF,,2023-05-23,,COL,MIA,2,,S,+1.5,11.5,5.5,4100,2.0,9.8,16.0,8.3,2.02
Nelson,Cruz,1B,,2023-05-23,,SD,WAS,5,,R,-1.5,8,4.3,3000,0.0,1.4,3.0,8.3,2.77
Ramon,Laureano,OF,,2023-05-23,,OAK,SEA,2,,R,+1.5,8.5,3.4,3100,0.0,3.6,18.0,8.3,2.68
Cedric,Mullins,OF,,2023-05-23,,BAL,NYY,1,,L,+1.5,7.5,3.3,5700,5.0,13.4,32.0,8.3,1.46
Ryan,McMahon,3B,,2023-05-23,,COL,MIA,6,,L,+1.5,11.5,5.5,5000,0.0,4.4,11.0,8.2,1.64
Cal,Raleigh,C,,2023-05-23,,SEA,OAK,6,,S,-1.5,8.5,5.1,4500,0.0,5.6,11.0,8.2,1.82
Nick,Fortes,C,,2023-05-23,,MIA,COL,,,R,-1.5,11.5,6,2900,0.0,7.4,15.0,8.2,2.83
Teoscar,Hernandez,OF,,2023-05-23,,SEA,OAK,7,,R,-1.5,8.5,5.1,3900,0.0,4.0,9.0,8.2,2.10
Rowdy,Tellez,1B,,2023-05-23,,MIL,HOU,4,,L,+1.5,9.5,4.5,4100,0.0,7.8,20.0,8.2,2.00
Harrison,Bader,OF,,2023-05-23,,NYY,BAL,6,,R,-1.5,7.5,4.2,3900,0.0,7.4,16.0,8.2,2.10
Julio,Rodriguez,OF,,2023-05-23,,SEA,OAK,3,,R,-1.5,8.5,5.1,5600,0.0,9.4,23.0,8.2,1.46
Ty,France,1B,,2023-05-23,,SEA,OAK,2,,R,-1.5,8.5,5.1,4200,0.0,3.4,14.0,8.1,1.93
Brent,Rooker,OF,,2023-05-23,,OAK,SEA,3,,R,+1.5,8.5,3.4,4000,0.0,2.0,8.0,8.1,2.03
Francisco,Lindor,SS,,2023-05-23,,NYM,CHC,2,,S,+1.5,8.5,4.3,4500,0.0,8.8,17.0,8.0,1.78
Brian,Anderson,3B,,2023-05-23,,MIL,HOU,6,,R,+1.5,9.5,4.5,3500,0.0,6.2,18.0,8.0,2.29
Willy,Adames,SS,,2023-05-23,,MIL,HOU,3,,R,+1.5,9.5,4.5,3700,0.0,4.8,14.0,8.0,2.16
Brandon,Drury,1B,,2023-05-23,,LAA,BOS,6,,R,+1.5,9.5,4.8,3900,3.0,6.8,12.0,7.9,2.03
Alex,Kirilloff,1B,,2023-05-23,,MIN,SF,,,L,-1.5,8,4.3,3500,0.0,6.4,14.0,7.9,2.26
Gleyber,Torres,2B,,2023-05-23,,NYY,BAL,1,,R,-1.5,7.5,4.2,4800,0.0,6.8,14.0,7.9,1.65
Carlos,Correa,SS,,2023-05-23,,MIN,SF,2,,R,-1.5,8,4.3,4800,3.0,7.0,9.0,7.9,1.65
Nico,Hoerner,2B,,2023-05-23,,CHC,NYM,1,,R,-1.5,8.5,4.3,4900,0.0,6.0,21.0,7.9,1.61
Xander,Bogaerts,SS,,2023-05-23,,SD,WAS,4,,R,-1.5,8,4.3,5200,0.0,4.2,10.0,7.9,1.52
Eugenio,Suarez,3B,,2023-05-23,,SEA,OAK,5,,R,-1.5,8.5,5.1,4500,0.0,7.0,23.0,7.9,1.76
Hunter,Renfroe,OF,,2023-05-23,,LAA,BOS,4,,R,+1.5,9.5,4.8,4600,0.0,6.2,13.0,7.9,1.72
Ha-Seong,Kim,2B,,2023-05-23,,SD,WAS,2,,R,-1.5,8,4.3,3600,2.0,5.4,12.0,7.8,2.17
Anthony,Volpe,SS,,2023-05-23,,NYY,BAL,7,,R,-1.5,7.5,4.2,4000,0.0,5.6,18.0,7.8,1.95
Austin,Riley,3B,,2023-05-23,,ATL,LAD,3,,R,-1.5,8,4.7,4800,3.0,7.8,12.0,7.8,1.63
Dansby,Swanson,SS,,2023-05-23,,CHC,NYM,2,,R,-1.5,8.5,4.3,4400,0.0,7.8,16.0,7.8,1.77
Garrett,Hampson,OF,,2023-05-23,,MIA,COL,9,,R,-1.5,11.5,6,3300,0.0,3.6,9.0,7.8,2.36
Mookie,Betts,OF,,2023-05-23,,LAD,ATL,1,,R,+1.5,8,3.3,5800,5.0,12.0,22.0,7.8,1.34
Max,Muncy,3B,,2023-05-23,,LAD,ATL,4,,L,+1.5,8,3.3,5200,0.0,4.2,16.0,7.8,1.50
Mickey,Moniak,OF,,2023-05-23,,LAA,BOS,,,L,+1.5,9.5,4.8,2900,0.0,9.4,18.0,7.8,2.69
Ozzie,Albies,2B,,2023-05-23,,ATL,LAD,5,,S,-1.5,8,4.7,4600,0.0,3.2,7.0,7.7,1.67
William,Contreras,C,,2023-05-23,,MIL,HOU,5,,R,+1.5,9.5,4.5,3800,0.0,6.0,19.0,7.7,2.03
Triston,Casas,1B,,2023-05-23,,BOS,LAA,6,,L,-1.5,9.5,4.8,2700,0.0,1.0,3.0,7.7,2.85
Jesus,Aguilar,1B,,2023-05-23,,OAK,SEA,4,,R,+1.5,8.5,3.4,2500,0.0,1.0,3.0,7.7,3.08
Thairo,Estrada,2B,,2023-05-23,,SF,MIN,2,,R,+1.5,8,3.8,5600,5.0,7.8,12.0,7.7,1.38
Michael,Conforto,OF,,2023-05-23,,SF,MIN,3,,L,+1.5,8,3.8,3200,0.0,7.0,20.0,7.7,2.41
Ian,Happ,OF,,2023-05-23,,CHC,NYM,3,,S,-1.5,8.5,4.3,4200,0.0,4.2,16.0,7.7,1.83
Patrick,Wisdom,3B,,2023-05-23,,CHC,NYM,6,,R,-1.5,8.5,4.3,3700,0.0,1.0,5.0,7.6,2.05
Jake,Cronenworth,1B,,2023-05-23,,SD,WAS,6,,L,-1.5,8,4.3,4300,2.0,7.6,21.0,7.6,1.77
Peyton,Burdick,OF,,2023-05-23,,MIA,COL,8,,R,-1.5,11.5,6,2700,0.0,1.0,5.0,7.6,2.81
James,Outman,OF,,2023-05-23,,LAD,ATL,6,,L,+1.5,8,3.3,4200,0.0,2.4,5.0,7.6,1.81
Michael,Harris II,OF,,2023-05-23,,ATL,LAD,8,,L,-1.5,8,4.7,3200,0.0,0.0,0.0,7.6,2.38
Jesse,Winker,OF,,2023-05-23,,MIL,HOU,2,,L,+1.5,9.5,4.5,2800,0.0,2.0,5.0,7.6,2.71
Jake,Rogers,C,,2023-05-23,,DET,KC,9,,R,,,,2500,0.0,2.2,11.0,7.6,3.04
Sean,Murphy,C,,2023-05-23,,ATL,LAD,4,,R,-1.5,8,4.7,4900,3.0,9.0,16.0,7.5,1.53
Elias,Diaz,C,,2023-05-23,,COL,MIA,5,,R,+1.5,11.5,5.5,5000,4.0,11.6,23.0,7.5,1.50
LaMonte,Wade Jr.,1B,,2023-05-23,,SF,MIN,1,,L,+1.5,8,3.8,3200,0.0,3.6,8.0,7.5,2.34
Adley,Rutschman,C,,2023-05-23,,BAL,NYY,2,,S,+1.5,7.5,3.3,5100,4.0,8.0,20.0,7.5,1.47
MJ,Melendez,OF,,2023-05-23,,KC,DET,5,,L,,,,3400,0.0,3.8,14.0,7.5,2.21
Jared,Walsh,1B,,2023-05-23,,LAA,BOS,5,,L,+1.5,9.5,4.8,2400,0.0,1.8,4.0,7.5,3.13
Seiya,Suzuki,OF,,2023-05-23,,CHC,NYM,5,,R,-1.5,8.5,4.3,4100,0.0,15.2,37.0,7.5,1.83
Vinnie,Pasquantino,1B,,2023-05-23,,KC,DET,4,,L,,,,4400,0.0,7.0,16.0,7.4,1.68
Corey,Julks,OF,,2023-05-23,,HOU,MIL,7,,R,-1.5,9.5,5,2400,0.0,8.0,26.0,7.4,3.08
Connor,Wong,C,,2023-05-23,,BOS,LAA,9,,R,-1.5,9.5,4.8,2700,0.0,3.8,7.0,7.4,2.74
Jeremy,Pena,SS,,2023-05-23,,HOU,MIL,6,,R,-1.5,9.5,5,4900,0.0,4.4,17.0,7.3,1.49
J.P.,Crawford,SS,,2023-05-23,,SEA,OAK,1,,L,-1.5,8.5,5.1,3600,0.0,4.6,10.0,7.3,2.03
Orlando,Arcia,SS,,2023-05-23,,ATL,LAD,9,,R,-1.5,8,4.7,3500,0.0,5.4,16.0,7.3,2.09
Joey,Gallo,OF,,2023-05-23,,MIN,SF,,,L,-1.5,8,4.3,4400,0.0,7.2,16.0,7.3,1.66
Gio,Urshela,1B,,2023-05-23,,LAA,BOS,8,,R,+1.5,9.5,4.8,2800,0.0,5.2,12.0,7.3,2.61
Trevor,Larnach,OF,,2023-05-23,,MIN,SF,8,,L,-1.5,8,4.3,3000,0.0,2.4,12.0,7.2,2.40
Marcell,Ozuna,OF,,2023-05-23,,ATL,LAD,,,R,-1.5,8,4.7,2700,3.0,7.6,12.0,7.2,2.67
Randal,Grichuk,OF,,2023-05-23,,COL,MIA,,,R,+1.5,11.5,5.5,4500,0.0,6.8,14.0,7.2,1.60
Jonathan,Schoop,2B,,2023-05-23,,DET,KC,8,,R,,,,2200,0.0,3.2,6.0,7.2,3.27
Mike,Moustakas,1B,,2023-05-23,,COL,MIA,4,,L,+1.5,11.5,5.5,4100,0.0,5.8,14.0,7.2,1.76
Mike,Yastrzemski,OF,,2023-05-23,,SF,MIN,5,,L,+1.5,8,3.8,4000,0.0,2.4,4.0,7.2,1.80
Kyle,Farmer,3B,,2023-05-23,,MIN,SF,4,,R,-1.5,8,4.3,3400,0.0,5.6,15.0,7.1,2.09
Taylor,Trammell,OF,,2023-05-23,,SEA,OAK,8,,L,-1.5,8.5,5.1,2300,0.0,5.0,16.0,7.0,3.04
Edouard,Julien,2B,,2023-05-23,,MIN,SF,5,,L,-1.5,8,4.3,2800,0.0,7.2,26.0,7.0,2.50
Edward,Olivares,OF,,2023-05-23,,KC,DET,2,,R,,,,3000,0.0,4.4,10.0,7.0,2.33
Starling,Marte,OF,,2023-05-23,,NYM,CHC,5,,R,+1.5,8.5,4.3,3700,0.0,7.6,27.0,7.0,1.89
Kike,Hernandez,SS,,2023-05-23,,BOS,LAA,8,,R,-1.5,9.5,4.8,3700,0.0,6.6,16.0,7.0,1.89
Enmanuel,Valdez,2B,,2023-05-23,,BOS,LAA,7,,L,-1.5,9.5,4.8,3100,0.0,5.0,23.0,7.0,2.26
Chas,McCormick,OF,,2023-05-23,,HOU,MIL,8,,R,-1.5,9.5,5,3300,0.0,3.4,10.0,7.0,2.12
DJ,LeMahieu,3B,,2023-05-23,,NYY,BAL,4,,R,-1.5,7.5,4.2,3900,0.0,1.4,3.0,7.0,1.79
Joey,Wiemer,OF,,2023-05-23,,MIL,HOU,9,,R,+1.5,9.5,4.5,2200,0.0,3.4,14.0,6.9,3.14
J.D.,Davis,3B,,2023-05-23,,SF,MIN,4,,R,+1.5,8,3.8,3800,0.0,8.2,25.0,6.9,1.82
Andy,Ibanez,2B,,2023-05-23,,DET,KC,5,,R,,,,2900,0.0,1.6,4.0,6.9,2.38
Eddie,Rosario,OF,,2023-05-23,,ATL,LAD,,,L,-1.5,8,4.7,2300,0.0,9.2,23.0,6.9,3.00
Blake,Sabol,C,,2023-05-23,,SF,MIN,9,,L,+1.5,8,3.8,3600,2.0,6.2,9.0,6.9,1.92
Lane,Thomas,OF,,2023-05-23,,WAS,SD,1,,R,+1.5,8,3.7,4100,3.0,9.6,18.0,6.9,1.68
Eric,Haase,C,,2023-05-23,,DET,KC,6,,R,,,,3500,0.0,2.0,3.0,6.9,1.97
Will,Smith,C,,2023-05-23,,LAD,ATL,3,,R,+1.5,8,3.3,5500,0.0,4.2,8.0,6.9,1.25
Anthony,Santander,OF,,2023-05-23,,BAL,NYY,3,,S,+1.5,7.5,3.3,4400,4.0,10.2,18.0,6.8,1.55
Mitch,Haniger,OF,,2023-05-23,,SF,MIN,6,,R,+1.5,8,3.8,2900,0.0,6.8,17.0,6.7,2.31
Brice,Turang,2B,,2023-05-23,,MIL,HOU,7,,L,+1.5,9.5,4.5,2300,0.0,3.8,10.0,6.7,2.91
Joey,Meneses,1B,,2023-05-23,,WAS,SD,3,,R,+1.5,8,3.7,3100,0.0,9.2,26.0,6.7,2.16
Jace,Peterson,3B,,2023-05-23,,OAK,SEA,7,,L,+1.5,8.5,3.4,2600,0.0,3.4,9.0,6.7,2.58
Jeff,McNeil,2B,,2023-05-23,,NYM,CHC,7,,L,+1.5,8.5,4.3,3500,5.0,7.0,9.0,6.7,1.91
Ryan,Mountcastle,1B,,2023-05-23,,BAL,NYY,4,,R,+1.5,7.5,3.3,4600,0.0,6.6,20.0,6.7,1.46
Jose,Abreu,1B,,2023-05-23,,HOU,MIL,4,,R,-1.5,9.5,5,2900,0.0,5.6,11.0,6.6,2.28
Miguel,Vargas,2B,,2023-05-23,,LAD,ATL,7,,R,+1.5,8,3.3,2800,0.0,5.4,10.0,6.6,2.36
Gunnar,Henderson,3B,,2023-05-23,,BAL,NYY,5,,L,+1.5,7.5,3.3,4000,0.0,3.8,11.0,6.6,1.65
Harold,Castro,2B,,2023-05-23,,COL,MIA,7,,L,+1.5,11.5,5.5,2900,0.0,8.8,19.0,6.6,2.28
Jeimer,Candelario,3B,,2023-05-23,,WAS,SD,6,,S,+1.5,8,3.7,3200,0.0,13.8,21.0,6.6,2.06
Tyrone,Taylor,OF,,2023-05-23,,MIL,HOU,8,,R,+1.5,9.5,4.5,2000,0.0,3.4,10.0,6.6,3.30
Zach,Neto,SS,,2023-05-23,,LAA,BOS,9,,R,+1.5,9.5,4.8,2300,2.0,8.0,14.0,6.6,2.87
Aledmys,Diaz,3B,,2023-05-23,,OAK,SEA,6,,R,+1.5,8.5,3.4,2300,0.0,2.8,6.0,6.5,2.83
Trey,Mancini,1B,,2023-05-23,,CHC,NYM,7,,R,-1.5,8.5,4.3,2500,0.0,3.0,6.0,6.5,2.60
Ezequiel,Tovar,SS,,2023-05-23,,COL,MIA,9,,R,+1.5,11.5,5.5,3500,0.0,5.4,14.0,6.5,1.86
Jose,Caballero,2B,,2023-05-23,,SEA,OAK,9,,R,-1.5,8.5,5.1,2500,0.0,12.8,33.0,6.5,2.60
Miguel,Cabrera,1B,,2023-05-23,,DET,KC,7,,R,,,,2100,0.0,2.6,6.0,6.4,3.05
Tommy,Pham,OF,,2023-05-23,,NYM,CHC,6,,R,+1.5,8.5,4.3,2200,0.0,4.0,10.0,6.4,2.91
Shea,Langeliers,C,,2023-05-23,,OAK,SEA,8,,R,+1.5,8.5,3.4,3200,0.0,4.2,9.0,6.4,2.00
Francisco,Alvarez,C,,2023-05-23,,NYM,CHC,9,,R,+1.5,8.5,4.3,2800,0.0,11.0,23.0,6.3,2.25
Matt,Thaiss,C,,2023-05-23,,LAA,BOS,7,,L,+1.5,9.5,4.8,2500,0.0,2.8,11.0,6.3,2.52
Austin,Hays,OF,,2023-05-23,,BAL,NYY,6,,R,+1.5,7.5,3.3,3900,0.0,10.0,17.0,6.3,1.62
Mark,Canha,OF,,2023-05-23,,NYM,CHC,4,,R,+1.5,8.5,4.3,2400,0.0,2.0,4.0,6.3,2.63
Alex,Call,OF,,2023-05-23,,WAS,SD,8,,R,+1.5,8,3.7,2400,0.0,1.4,5.0,6.2,2.58
Corey,Dickerson,OF,,2023-05-23,,WAS,SD,7,,L,+1.5,8,3.7,2400,0.0,7.0,21.0,6.1,2.54
Jorge,Mateo,SS,,2023-05-23,,BAL,NYY,9,,R,+1.5,7.5,3.3,4700,0.0,4.2,10.0,6.0,1.28
J.D.,Martinez,OF,,2023-05-23,,LAD,ATL,5,,R,+1.5,8,3.3,4500,5.0,15.0,36.0,6.0,1.33
Jose,Azocar,OF,,2023-05-23,,SD,WAS,9,,R,-1.5,8,4.3,2000,0.0,1.6,8.0,6.0,3.00
Dominic,Smith,1B,,2023-05-23,,WAS,SD,5,,L,+1.5,8,3.7,2200,0.0,4.6,7.0,6.0,2.73
Keibert,Ruiz,C,,2023-05-23,,WAS,SD,4,,S,+1.5,8,3.7,3900,0.0,6.4,25.0,6.0,1.54
Matt,Duffy,2B,,2023-05-23,,KC,DET,6,,R,,,,2400,0.0,2.6,7.0,5.9,2.46
Oswaldo,Cabrera,3B,,2023-05-23,,NYY,BAL,8,,S,-1.5,7.5,4.2,2300,0.0,2.8,7.0,5.9,2.57
Casey,Schmitt,3B,,2023-05-23,,SF,MIN,7,,R,+1.5,8,3.8,3400,0.0,5.4,13.0,5.8,1.71
Brandon,Crawford,SS,,2023-05-23,,SF,MIN,8,,L,+1.5,8,3.8,2500,0.0,3.0,5.0,5.8,2.32
CJ,Abrams,SS,,2023-05-23,,WAS,SD,9,,L,+1.5,8,3.7,2600,0.0,3.2,9.0,5.7,2.19
Maikel,Garcia,3B,,2023-05-23,,KC,DET,8,,R,,,,2500,0.0,5.8,13.0,5.7,2.28
Yan,Gomes,C,,2023-05-23,,CHC,NYM,9,,R,-1.5,8.5,4.3,2900,0.0,3.0,10.0,5.7,1.97
Freddy,Fermin,C,,2023-05-23,,KC,DET,9,,R,,,,2400,2.0,6.2,14.0,5.7,2.38
David,Peralta,OF,,2023-05-23,,LAD,ATL,8,,L,+1.5,8,3.3,2600,4.0,6.8,10.0,5.7,2.19
Matt,Mervis,1B,,2023-05-23,,CHC,NYM,8,,L,-1.5,8.5,4.3,2400,0.0,4.8,17.0,5.7,2.38
Adam,Frazier,2B,,2023-05-23,,BAL,NYY,7,,L,+1.5,7.5,3.3,2800,3.0,9.6,18.0,5.5,1.96
Luis,Garcia,2B,,2023-05-23,,WAS,SD,2,,L,+1.5,8,3.7,3800,0.0,4.8,12.0,5.5,1.45
Nick,Allen,SS,,2023-05-23,,OAK,SEA,9,,R,+1.5,8.5,3.4,2100,0.0,5.0,22.0,5.4,2.57
Terrin,Vavra,OF,,2023-05-23,,BAL,NYY,8,,L,+1.5,7.5,3.3,2100,2.0,6.8,10.0,5.4,2.57
Martin,Maldonado,C,,2023-05-23,,HOU,MIL,9,,R,-1.5,9.5,5,2300,3.0,8.2,21.0,5.3,2.30
Christian,Vazquez,C,,2023-05-23,,MIN,SF,,,R,-1.5,8,4.3,2500,0.0,7.2,16.0,5.3,2.12
Joey,Wendle,SS,,2023-05-23,,MIA,COL,,,L,-1.5,11.5,6,2600,2.0,3.8,5.0,5.3,2.04
Austin,Nola,C,,2023-05-23,,SD,WAS,8,,R,-1.5,8,4.3,2300,0.0,2.6,9.0,5.3,2.30
Jackie,Bradley Jr.,OF,,2023-05-23,,KC,DET,7,,L,,,,2100,0.0,3.2,16.0,5.2,2.48
Jake,Bauers,OF,,2023-05-23,,NYY,BAL,5,,L,-1.5,7.5,4.2,2100,0.0,1.2,4.0,5.2,2.48
Miguel,Rojas,SS,,2023-05-23,,LAD,ATL,9,,R,+1.5,8,3.3,2300,3.0,7.0,12.0,5.2,2.26
Kyle,Higashioka,C,,2023-05-23,,NYY,BAL,9,,R,-1.5,7.5,4.2,2400,0.0,2.2,11.0,5.2,2.17
Brandon,Dixon,1B,,2023-05-23,,SD,WAS,7,,R,-1.5,8,4.3,2000,0.0,1.0,3.0,4.8,2.40
Carlos,Perez,C,,2023-05-23,,OAK,SEA,,,,+1.5,8.5,3.4,2800,,,,4.4,1.57
Yuli,Gurriel,1B,,2023-05-23,,MIA,COL,,,R,-1.5,11.5,6,3300,0.0,2.8,9.0,1.5,0.45
Nick,Maton,3B,,2023-05-23,,DET,KC,,,L,,,,2700,0.0,6.4,19.0,1.4,0.52
