first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,hand,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Mike,Yastrzemski,OF,,2023-05-19,,SF,MIA,5,,L,-1.5,7.5,3.9,4100,0.0,5.0,8.0,6.7,1.63
Taylor,Trammell,OF,,2023-05-19,,SEA,ATL,8,,L,+1.5,9,4.1,2400,0.0,3.6,16.0,6.7,2.79
J.P.,Crawford,SS,,2023-05-19,,SEA,ATL,1,,L,+1.5,9,4.1,3400,2.0,4.4,8.0,6.6,1.94
Adam,Engel,OF,,2023-05-19,,SD,BOS,9,,R,-1.5,8,4.3,2000,0.0,1.0,5.0,6.6,3.30
Trey,Mancini,1B,,2023-05-19,,CHC,PHI,7,,R,+1.5,9,4.3,2300,0.0,4.0,7.0,6.6,2.87
Alejandro,Kirk,C,,2023-05-19,,TOR,BAL,8,,R,-1.5,9.5,5.2,2900,0.0,2.0,8.0,6.6,2.28
Brandon,Marsh,OF,,2023-05-19,,PHI,CHC,8,,L,-1.5,9,4.7,3900,0.0,4.0,12.0,6.6,1.69
Jordan,Diaz,2B,,2023-05-19,,OAK,HOU,6,,R,+1.5,9,3.5,2200,0.0,1.6,3.0,6.6,3.00
Alex,Call,OF,,2023-05-19,,WAS,DET,5,,R,+1.5,9,4.5,2800,0.0,2.8,7.0,6.6,2.36
Joey,Wendle,SS,,2023-05-19,,MIA,SF,9,,L,+1.5,7.5,3.6,2400,0.0,6.4,10.0,6.6,2.75
Spencer,Torkelson,1B,,2023-05-19,,DET,WAS,4,,R,-1.5,9,4.6,3300,0.0,4.2,14.0,6.6,2.00
Javier,Baez,SS,,2023-05-19,,DET,WAS,3,,R,-1.5,9,4.6,4400,0.0,4.0,7.0,6.5,1.48
Wilmer,Flores,1B,,2023-05-19,,SF,MIA,,,R,-1.5,7.5,3.9,3200,0.0,6.0,14.0,6.5,2.03
Nick,Fortes,C,,2023-05-19,,MIA,SF,8,,R,+1.5,7.5,3.6,2400,0.0,5.0,15.0,6.5,2.71
Willson,Contreras,C,,2023-05-19,,STL,LAD,5,,R,+1.5,9,4.3,4000,2.0,11.4,36.0,6.5,1.63
