first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Brandon,Woodruff,P,,2021-08-25,,MIL,CIN,,YES,-1.5,7.5,4.2,10200,3.9,15.1,26.6,21.2,2.08
Shohei,Ohtani,P,,2021-08-25,,LAA,BAL,,YES,-1.5,9,5.3,8700,0.0,7.6,16.0,20.9,2.40
Zack,Wheeler,P,,2021-08-25,,PHI,TB,,YES,-1.5,8,4.4,10000,11.2,21.8,49.5,20.0,2.00
Robbie,Ray,P,,2021-08-25,,TOR,CWS,,YES,-1.5,8.5,4.4,8900,12.1,23.8,35.0,18.9,2.12
Walker,Buehler,P,,2021-08-25,,LAD,SD,,YES,-1.5,8,4.3,9700,19.7,28.7,36.8,18.8,1.94
Josiah,Gray,P,,2021-08-25,,WAS,MIA,,YES,-1.5,7.5,3.8,7900,0.0,0.6,3.0,17.2,2.18
Lucas,Giolito,P,,2021-08-25,,CWS,TOR,,YES,+1.5,8.5,4.2,8300,-3.8,19.0,34.8,16.9,2.04
Zach,Plesac,P,,2021-08-25,,CLE,TEX,,YES,-1.5,9,5.2,8500,-6.8,6.6,31.2,16.2,1.91
Blake,Snell,P,,2021-08-25,,SD,LAD,,YES,+1.5,8,3.7,7500,-9.6,17.7,42.8,15.4,2.05
Luis,Castillo,P,,2021-08-25,,CIN,MIL,,YES,+1.5,7.5,3.3,9300,-11.0,17.7,28.1,15.3,1.65
Taijuan,Walker,P,,2021-08-25,,NYM,SF,,YES,-1.5,8.5,4.4,7300,5.7,11.4,25.0,15.0,2.05
Edward,Cabrera,P,,2021-08-25,,MIA,WAS,,YES,+1.5,7.5,3.7,5000,,,,14.4,2.88
Nick,Pivetta,P,,2021-08-25,,BOS,MIN,,YES,-1.5,10.5,5.8,8100,-7.5,11.8,28.5,13.8,1.70
Ryan,Yarbrough,P,,2021-08-25,,TB,PHI,,YES,+1.5,8,3.6,7100,3.7,11.3,22.2,12.3,1.73
Johnny,Cueto,P,,2021-08-25,,SF,NYM,,YES,+1.5,8.5,4.1,7600,7.9,17.9,25.1,12.1,1.59
Tyler,Gilbert,P,,2021-08-25,,ARI,PIT,,YES,+1.5,9,4.6,6000,0.0,0.0,0.0,11.8,1.97
Bailey,Ober,P,,2021-08-25,,MIN,BOS,,YES,+1.5,10.5,4.7,6100,10.5,14.9,19.3,11.2,1.84
Jose,Ramirez,3B,,2021-08-25,,CLE,TEX,3,,-1.5,9,5.2,5700,0.0,14.2,28.0,10.9,1.91
Xander,Bogaerts,SS,,2021-08-25,,BOS,MIN,3,,-1.5,10.5,5.8,5600,0.0,6.2,12.0,10.2,1.82
Rafael,Devers,3B,,2021-08-25,,BOS,MIN,4,,-1.5,10.5,5.8,5900,0.0,3.8,16.0,9.9,1.68
Kyle,Schwarber,OF,,2021-08-25,,BOS,MIN,2,,-1.5,10.5,5.8,4700,2.0,9.0,18.0,9.8,2.09
Bryse,Wilson,P,,2021-08-25,,PIT,ARI,,YES,-1.5,9,4.5,6100,-1.2,6.6,17.3,9.8,1.61
Christian,Yelich,OF,,2021-08-25,,MIL,CIN,3,,-1.5,7.5,4.2,5300,0.0,9.6,32.0,9.6,1.81
J.D.,Martinez,OF,,2021-08-25,,BOS,MIN,5,,-1.5,10.5,5.8,5100,0.0,4.4,10.0,9.5,1.86
Trea,Turner,2B,,2021-08-25,,LAD,SD,1,,-1.5,8,4.3,5300,0.0,11.2,15.0,9.4,1.77
Jose,Abreu,1B,,2021-08-25,,CWS,TOR,3,,+1.5,8.5,4.2,5400,2.0,10.0,19.0,9.4,1.74
Chris,Ellis,P,,2021-08-25,,BAL,LAA,,YES,+1.5,9,3.7,4000,0.0,0.0,0.0,9.4,2.35
Franmil,Reyes,OF,,2021-08-25,,CLE,TEX,4,,-1.5,9,5.2,5400,2.0,8.2,18.0,9.2,1.70
Jared,Walsh,1B,,2021-08-25,,LAA,BAL,4,,-1.5,9,5.3,4300,0.0,7.8,24.0,9.2,2.14
Luis,Robert,OF,,2021-08-25,,CWS,TOR,5,,+1.5,8.5,4.2,4000,0.0,8.6,18.0,9.1,2.28
