first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Blake,Snell,P,,2021-05-01,,SD,SF,,YES,-1.5,7,4,9500,-6.6,14.6,22.7,20.8,2.19
Eduardo,Rodriguez,P,,2021-05-01,,BOS,TEX,,YES,-1.5,8.5,4.8,8700,19.7,22.4,26.2,19.8,2.28
Zac,Gallen,P,,2021-05-01,,ARI,COL,,YES,-1.5,8,4.6,8900,12.9,24.5,33.3,19.6,2.20
Griffin,Canning,P,,2021-05-01,,LAA,SEA,,,-1.5,8.5,4.5,7200,-6.1,12.1,31.3,19.2,2.67
Brandon,Woodruff,P,,2021-05-01,,MIL,LAD,,YES,+1.5,7,3.4,10100,8.2,22.1,31.2,17.1,1.69
Dustin,May,P,,2021-05-01,,LAD,MIL,,YES,-1.5,7,3.6,9800,0.5,17.6,29.7,17.0,1.73
Charlie,Morton,P,,2021-05-01,,ATL,TOR,,YES,-1.5,10.5,5.6,8200,10.5,18.4,31.5,16.4,2.00
Ronald,Acuna Jr.,OF,,2021-05-01,,ATL,TOR,1,,-1.5,10.5,5.6,6000,5.0,7.2,9.0,12.3,2.05
Anthony,DeSclafani,P,,2021-05-01,,SF,SD,,YES,+1.5,7,3.1,8400,0.0,14.2,44.9,12.2,1.45
Fernando,Tatis Jr.,SS,,2021-05-01,,SD,SF,2,,-1.5,7,4,5900,0.0,14.2,30.0,11.8,2.00
Mike,Trout,OF,,2021-05-01,,LAA,SEA,,,-1.5,8.5,4.5,6200,4.0,11.2,21.0,11.5,1.85
Austin,Gomber,P,,2021-05-01,,COL,ARI,,YES,+1.5,8,3.4,6500,0.0,0.6,3.0,10.9,1.68
Rafael,Devers,3B,,2021-05-01,,BOS,TEX,5,,-1.5,8.5,4.8,5300,6.0,8.8,11.0,10.7,2.02
Jordan,Lyles,P,,2021-05-01,,TEX,BOS,,YES,+1.5,8.5,3.7,5400,0.0,0.0,0.0,10.4,1.93
Marcell,Ozuna,OF,,2021-05-01,,ATL,TOR,3,,-1.5,10.5,5.6,5100,3.0,9.2,17.0,10.2,2.00
Trevor,Story,SS,,2021-05-01,,COL,ARI,2,,+1.5,8,3.4,5100,0.0,6.6,15.0,9.9,1.94
Anthony,Rendon,3B,,2021-05-01,,LAA,SEA,,,-1.5,8.5,4.5,4700,0.0,6.2,10.0,9.8,2.09
