first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Pete,Alonso,1B,,2021-04-22,,NYM,CHC,,,-1.5,9.5,4.9,5000,0.0,4.2,11.0,9.0,1.80
Fernando,Tatis Jr.,SS,,2021-04-22,,SD,LAD,,,+1.5,7.5,3.3,4800,0.0,5.2,15.0,8.9,1.85
J.D.,Martinez,OF,,2021-04-22,,BOS,SEA,,,-1.5,9.5,5.3,6000,5.0,9.6,17.0,8.8,1.47
Francisco,Lindor,SS,,2021-04-22,,NYM,CHC,,,-1.5,9.5,4.9,4700,0.0,6.6,15.0,8.8,1.87
Austin,Slater,OF,,2021-04-22,,SF,MIA,,,-1.5,8.5,4.6,3900,0.0,5.8,13.0,8.8,2.26
Brandon,Nimmo,OF,DTD,2021-04-22,,NYM,CHC,,,-1.5,9.5,4.9,3700,0.0,7.8,15.0,8.8,2.38
Shohei,Ohtani,1B,,2021-04-22,,LAA,HOU,,,+1.5,9,4.3,5100,0.0,7.0,18.8,8.7,1.71
Wilmer,Flores,1B,,2021-04-22,,SF,MIA,,,-1.5,8.5,4.6,4100,0.0,4.8,13.0,8.5,2.07
Ty,France,2B,DTD,2021-04-22,,SEA,BOS,,,+1.5,9.5,4.2,3700,0.0,9.6,23.0,8.4,2.27
Dominic,Smith,OF,,2021-04-22,,NYM,CHC,,,-1.5,9.5,4.9,4600,0.0,3.8,11.0,8.4,1.83
Michael,Conforto,OF,,2021-04-22,,NYM,CHC,,,-1.5,9.5,4.9,3500,0.0,4.6,13.0,8.3,2.37
Corey,Dickerson,OF,,2021-04-22,,MIA,SF,,,+1.5,8.5,3.9,3000,0.0,6.4,19.0,8.3,2.77
Christian,Vazquez,C,,2021-04-22,,BOS,SEA,,,-1.5,9.5,5.3,5100,0.0,3.0,13.0,8.3,1.63
Jesus,Aguilar,1B,,2021-04-22,,MIA,SF,,,+1.5,8.5,3.9,3500,0.0,7.4,17.0,8.2,2.34
Kris,Bryant,3B,,2021-04-22,,CHC,NYM,,,+1.5,9.5,4.6,4500,2.0,5.4,13.0,8.2,1.82
Evan,Longoria,3B,,2021-04-22,,SF,MIA,,,-1.5,8.5,4.6,4400,2.0,6.8,10.0,8.1,1.84
Adam,Duvall,OF,,2021-04-22,,MIA,SF,,,+1.5,8.5,3.9,4000,0.0,5.4,15.0,8.1,2.03
Jeff,McNeil,2B,,2021-04-22,,NYM,CHC,,,-1.5,9.5,4.9,4200,2.0,6.8,12.0,8.0,1.90
Brian,Anderson,3B,DTD,2021-04-22,,MIA,SF,,,+1.5,8.5,3.9,3300,0.0,4.0,13.0,7.9,2.39
Miguel,Rojas,SS,,2021-04-22,,MIA,SF,,,+1.5,8.5,3.9,4300,3.0,10.0,28.0,7.8,1.81
Dylan,Moore,2B,,2021-04-22,,SEA,BOS,,,+1.5,9.5,4.2,4000,0.0,2.6,7.0,7.8,1.95
Evan,White,1B,,2021-04-22,,SEA,BOS,,,+1.5,9.5,4.2,3000,0.0,4.0,10.0,7.7,2.57
Bobby,Dalbec,1B,,2021-04-22,,BOS,SEA,,,-1.5,9.5,5.3,3800,0.0,7.0,16.0,7.7,2.03
Franchy,Cordero,OF,,2021-04-22,,BOS,SEA,,,-1.5,9.5,5.3,3000,0.0,2.8,12.0,7.6,2.53
Ian,Happ,OF,,2021-04-22,,CHC,NYM,,,+1.5,9.5,4.6,3900,2.0,5.0,9.0,7.6,1.95
Justin,Turner,3B,,2021-04-22,,LAD,SD,,,-1.5,7.5,4.3,5500,0.0,7.6,15.0,7.6,1.38
Mookie,Betts,OF,DTD,2021-04-22,,LAD,SD,,,-1.5,7.5,4.3,5900,0.0,6.8,15.0,7.6,1.29
Justin,Upton,OF,DTD,2021-04-22,,LAA,HOU,,,+1.5,9,4.3,3300,5.0,9.8,23.0,7.5,2.27
Myles,Straw,OF,DTD,2021-04-22,,HOU,LAA,,,-1.5,9,4.7,2500,0.0,2.2,6.0,7.5,3.00
Jared,Walsh,1B,,2021-04-22,,LAA,HOU,,,+1.5,9,4.3,4700,3.0,8.8,14.0,7.5,1.60
Taylor,Trammell,OF,,2021-04-22,,SEA,BOS,,,+1.5,9.5,4.2,3400,0.0,6.0,17.0,7.4,2.18
Anthony,Rizzo,1B,,2021-04-22,,CHC,NYM,,,+1.5,9.5,4.6,4400,2.0,9.6,17.0,7.4,1.68
Corey,Seager,SS,,2021-04-22,,LAD,SD,,,-1.5,7.5,4.3,5600,0.0,5.4,11.0,7.3,1.30
Javier,Baez,SS,,2021-04-22,,CHC,NYM,,,+1.5,9.5,4.6,4600,0.0,9.2,18.0,7.2,1.57
Trent,Grisham,OF,,2021-04-22,,SD,LAD,,,+1.5,7.5,3.3,5400,0.0,6.0,13.0,7.2,1.33
J.P.,Crawford,SS,,2021-04-22,,SEA,BOS,,,+1.5,9.5,4.2,3100,0.0,3.6,9.0,7.1,2.29
Chris,Taylor,2B,,2021-04-22,,LAD,SD,,,-1.5,7.5,4.3,4900,0.0,6.8,9.0,7.1,1.45
Mauricio,Dubon,OF,,2021-04-22,,SF,MIA,,,-1.5,8.5,4.6,2900,0.0,1.0,5.0,7.1,2.45
Willson,Contreras,C,,2021-04-22,,CHC,NYM,,,+1.5,9.5,4.6,4600,3.0,9.4,15.0,7.0,1.52
J.D.,Davis,3B,,2021-04-22,,NYM,CHC,,,-1.5,9.5,4.9,3600,2.0,7.0,13.0,7.0,1.94
Darin,Ruf,1B,,2021-04-22,,SF,MIA,,,-1.5,8.5,4.6,3200,0.0,3.0,11.0,7.0,2.19
Manny,Machado,3B,,2021-04-22,,SD,LAD,,,+1.5,7.5,3.3,5000,0.0,8.8,26.0,6.8,1.36
Carlos,Correa,SS,,2021-04-22,,HOU,LAA,,,-1.5,9,4.7,5100,2.0,6.2,12.0,6.7,1.31
Wil,Myers,OF,,2021-04-22,,SD,LAD,,,+1.5,7.5,3.3,4300,0.0,1.4,5.0,6.7,1.56
Marwin,Gonzalez,1B,,2021-04-22,,BOS,SEA,,,-1.5,9.5,5.3,3700,0.0,9.6,18.0,6.7,1.81
James,McCann,C,,2021-04-22,,NYM,CHC,,,-1.5,9.5,4.9,3600,0.0,5.0,15.0,6.7,1.86
David,Fletcher,2B,,2021-04-22,,LAA,HOU,,,+1.5,9,4.3,3100,2.0,5.2,12.0,6.7,2.16
Luis,Torrens,C,,2021-04-22,,SEA,BOS,,,+1.5,9.5,4.2,3300,0.0,1.4,5.0,6.6,2.00
David,Bote,2B,,2021-04-22,,CHC,NYM,,,+1.5,9.5,4.6,3000,0.0,6.6,18.0,6.5,2.17
Jazz,Chisholm Jr.,2B,,2021-04-22,,MIA,SF,,,+1.5,8.5,3.9,3900,0.0,8.0,16.0,6.5,1.67
Max,Muncy,1B,,2021-04-22,,LAD,SD,,,-1.5,7.5,4.3,5200,0.0,4.4,13.0,6.5,1.25
Aledmys,Diaz,2B,,2021-04-22,,HOU,LAA,,,-1.5,9,4.7,4000,3.0,7.0,10.0,6.5,1.63
Albert,Pujols,1B,,2021-04-22,,LAA,HOU,,,+1.5,9,4.3,2700,0.0,4.8,12.0,6.4,2.37
Matt,Duffy,1B,,2021-04-22,,CHC,NYM,,,+1.5,9.5,4.6,2400,0.0,4.6,21.0,6.2,2.58
Eric,Hosmer,1B,,2021-04-22,,SD,LAD,,,+1.5,7.5,3.3,4200,0.0,5.6,22.0,6.2,1.48
Buster,Posey,C,,2021-04-22,,SF,MIA,,,-1.5,8.5,4.6,3900,0.0,8.2,19.0,6.2,1.59
Jake,Marisnick,OF,,2021-04-22,,CHC,NYM,,,+1.5,9.5,4.6,2700,0.0,2.4,12.0,6.2,2.30
Jake,Cronenworth,2B,,2021-04-22,,SD,LAD,,,+1.5,7.5,3.3,3400,0.0,2.4,7.0,6.2,1.82
Martin,Maldonado,C,,2021-04-22,,HOU,LAA,,,-1.5,9,4.7,2800,0.0,1.4,4.0,6.0,2.14
Jose,Iglesias,SS,,2021-04-22,,LAA,HOU,,,+1.5,9,4.3,3300,0.0,7.0,13.0,5.8,1.76
Brandon,Crawford,SS,DTD,2021-04-22,,SF,MIA,,,-1.5,8.5,4.6,3600,0.0,6.2,10.0,5.8,1.61
Ryan,Weathers,P,,2021-04-22,,SD,LAD,,,+1.5,7.5,3.3,7300,0.0,0.7,3.3,5.7,0.78
Lewis,Brinson,OF,,2021-04-22,,MIA,SF,,,+1.5,8.5,3.9,2600,0.0,2.0,7.0,5.6,2.15
Kurt,Suzuki,C,,2021-04-22,,LAA,HOU,,,+1.5,9,4.3,3200,0.0,5.8,10.0,4.8,1.50
Jose,Marmolejos,1B,,2021-04-22,,SEA,BOS,,,+1.5,9.5,4.2,3300,2.0,3.6,9.0,4.3,1.30
Jurickson,Profar,2B,,2021-04-22,,SD,LAD,,,+1.5,7.5,3.3,2600,2.0,5.0,12.0,4.1,1.58
Victor,Caratini,C,,2021-04-22,,SD,LAD,,,+1.5,7.5,3.3,2900,0.0,4.2,12.0,3.9,1.34
AJ,Pollock,OF,,2021-04-22,,LAD,SD,,,-1.5,7.5,4.3,3200,0.0,2.0,10.0,3.4,1.06
Will,Smith,C,,2021-04-22,,LAD,SD,,,-1.5,7.5,4.3,4800,,,,3.4,0.71
Sandy,Leon,C,,2021-04-22,,MIA,SF,,,+1.5,8.5,3.9,2400,0.0,2.4,8.0,2.9,1.21
Luis,Rengifo,2B,,2021-04-22,,LAA,HOU,,,+1.5,9,4.3,2300,0.0,1.8,5.0,2.5,1.09
Kevin,Pillar,OF,,2021-04-22,,NYM,CHC,,,-1.5,9.5,4.9,2500,0.0,0.4,2.0,2.2,0.88
Sheldon,Neuse,2B,,2021-04-22,,LAD,SD,,,-1.5,7.5,4.3,2000,0.0,0.0,0.0,0.9,0.45
Jeremy,Pena,SS,O,2021-04-22,,HOU,LAA,,,-1.5,9,4.7,2000,,,,0.0,0.00
Heliot,Ramos,OF,O,2021-04-22,,SF,MIA,,,-1.5,8.5,4.6,2000,,,,0.0,0.00
Donovan,Solano,2B,O,2021-04-22,,SF,MIA,,,-1.5,8.5,4.6,3800,0.0,3.8,11.0,0.0,0.00
Taylor,Ward,OF,O,2021-04-22,,LAA,HOU,,,+1.5,9,4.3,2000,2.0,5.0,15.0,0.0,0.00
Luis,Basabe,OF,O,2021-04-22,,SF,MIA,,,-1.5,8.5,4.6,2000,,,,0.0,0.00
Jose,Altuve,2B,O,2021-04-22,,HOU,LAA,,,-1.5,9,4.7,4700,2.0,8.0,20.0,0.0,0.00
Danny,Santana,1B,O,2021-04-22,,BOS,SEA,,,-1.5,9.5,5.3,3900,0.0,5.8,10.0,0.0,0.00
