first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Tyler,Glasnow,P,,2021-04-28,,TB,OAK,,YES,-1.5,7.5,4.3,10300,0.0,23.3,46.4,24.2,2.35
Carlos,Rodon,P,,2021-04-28,,CWS,DET,,YES,-1.5,7.5,4.4,9800,-5.8,17.0,43.3,19.6,2.00
Zack,Greinke,P,,2021-04-28,,HOU,SEA,,YES,-1.5,8.5,5,9400,-6.4,16.6,31.6,18.7,1.99
Alex,Wood,P,,2021-04-28,,SF,COL,,,-1.5,7,3.8,8300,0.3,11.3,26.6,15.6,1.88
Steven,Matz,P,,2021-04-28,,TOR,WAS,,YES,-1.5,9.5,5.4,8700,0.0,13.9,31.9,15.4,1.77
German,Marquez,P,,2021-04-28,,COL,SF,,YES,+1.5,7,3.2,7500,3.8,16.0,28.4,15.3,2.04
Domingo,German,P,,2021-04-28,,NYY,BAL,,YES,-1.5,9.5,5.2,7400,1.8,9.4,20.7,14.7,1.99
Ryan,Weathers,P,,2021-04-28,,SD,ARI,,YES,-1.5,9,4.9,7300,0.0,0.0,0.0,14.6,2.00
Kyle,Hendricks,P,,2021-04-28,,CHC,ATL,,YES,+1.5,8.5,4,7700,-7.0,10.1,22.5,13.8,1.79
Huascar,Ynoa,P,,2021-04-28,,ATL,CHC,,YES,-1.5,8.5,4.5,7800,1.7,17.4,34.7,13.2,1.69
Cole,Irvin,P,,2021-04-28,,OAK,TB,,YES,+1.5,7.5,3.3,7200,-0.3,10.6,27.1,12.6,1.75
Alex,Cobb,P,,2021-04-28,,LAA,TEX,,,-1.5,8.5,4.4,7600,-0.5,15.7,26.7,12.5,1.64
Dane,Dunning,P,,2021-04-28,,TEX,LAA,,YES,+1.5,8.5,4.1,6700,-7.1,10.6,23.5,12.5,1.87
Fernando,Tatis Jr.,SS,,2021-04-28,,SD,ARI,1,,-1.5,9,4.9,5600,10.0,16.6,30.0,12.2,2.18
Taylor,Widener,P,,2021-04-28,,ARI,SD,,,+1.5,9,4.1,7900,6.3,14.2,25.9,12.1,1.53
Dean,Kremer,P,,2021-04-28,,BAL,NYY,,YES,+1.5,9.5,4.3,5900,-11.1,5.6,17.7,12.0,2.03
Ronald,Acuna Jr.,OF,,2021-04-28,,ATL,CHC,1,,-1.5,8.5,4.5,6000,0.0,5.0,9.0,11.2,1.87
George,Springer,OF,,2021-04-28,,TOR,WAS,1,,-1.5,9.5,5.4,4800,0.0,7.0,15.0,11.1,2.31
Mike,Trout,OF,,2021-04-28,,LAA,TEX,,,-1.5,8.5,4.4,6200,4.0,13.2,21.0,11.1,1.79
Casey,Mize,P,,2021-04-28,,DET,CWS,,YES,+1.5,7.5,3.1,6400,-6.6,7.3,26.2,10.8,1.69
Giancarlo,Stanton,OF,,2021-04-28,,NYY,BAL,2,,-1.5,9.5,5.2,4900,3.0,8.4,14.0,10.7,2.18
Tim,Anderson,SS,,2021-04-28,,CWS,DET,1,,-1.5,7.5,4.4,5500,3.0,8.6,14.0,10.6,1.93
Alex,Bregman,3B,,2021-04-28,,HOU,SEA,3,,-1.5,8.5,5,5400,0.0,8.0,22.0,10.3,1.91
Jose,Altuve,2B,,2021-04-28,,HOU,SEA,1,,-1.5,8.5,5,5300,2.0,9.6,20.0,10.3,1.94
Trea,Turner,SS,,2021-04-28,,WAS,TOR,1,,+1.5,9.5,4.1,5100,0.0,5.8,16.0,10.2,2.00
Vladimir,Guerrero Jr.,1B,,2021-04-28,,TOR,WAS,3,,-1.5,9.5,5.4,5700,0.0,11.4,29.0,10.0,1.75
Manny,Machado,3B,,2021-04-28,,SD,ARI,3,,-1.5,9,4.9,4900,0.0,5.0,15.0,9.8,2.00
Johan,Oviedo,P,,2021-04-28,,STL,PHI,,,-1.5,8.5,4.3,6300,-1.2,5.3,17.1,9.8,1.56
Brandon,Belt,1B,,2021-04-28,,SF,COL,,,-1.5,7,3.8,2900,2.0,9.4,16.0,9.7,3.34
DJ,LeMahieu,1B,,2021-04-28,,NYY,BAL,1,,-1.5,9.5,5.2,5200,0.0,6.2,17.0,9.7,1.87
Michael,Brantley,OF,,2021-04-28,,HOU,SEA,2,,-1.5,8.5,5,5500,3.0,11.2,34.0,9.5,1.73
Alex,Dickerson,OF,,2021-04-28,,SF,COL,,,-1.5,7,3.8,3100,0.0,4.2,10.0,9.5,3.06
Anthony,Rendon,3B,,2021-04-28,,LAA,TEX,,,-1.5,8.5,4.4,4600,0.0,5.0,10.0,9.5,2.07
Trevor,Story,SS,,2021-04-28,,COL,SF,3,,+1.5,7,3.2,4900,0.0,9.4,20.0,9.4,1.92
Yoan,Moncada,3B,,2021-04-28,,CWS,DET,3,,-1.5,7.5,4.4,5200,3.0,10.2,19.0,9.4,1.81
Shohei,Ohtani,1B,,2021-04-28,,LAA,TEX,,,-1.5,8.5,4.4,4200,0.0,15.5,45.3,9.4,2.24
Cavan,Biggio,3B,,2021-04-28,,TOR,WAS,5,,-1.5,9.5,5.4,4200,0.0,8.2,16.0,9.3,2.21
Kyle,Tucker,OF,,2021-04-28,,HOU,SEA,4,,-1.5,8.5,5,4000,2.0,5.2,12.0,9.3,2.33
Paul,Goldschmidt,1B,,2021-04-28,,STL,PHI,,,-1.5,8.5,4.3,4700,0.0,8.6,16.0,9.3,1.98
Bo,Bichette,SS,,2021-04-28,,TOR,WAS,2,,-1.5,9.5,5.4,5900,0.0,4.0,12.0,9.2,1.56
Marcell,Ozuna,OF,,2021-04-28,,ATL,CHC,3,,-1.5,8.5,4.5,5100,0.0,5.0,10.0,9.2,1.80
Jose,Abreu,1B,,2021-04-28,,CWS,DET,4,,-1.5,7.5,4.4,5600,0.0,8.4,21.0,9.2,1.64
Rhys,Hoskins,1B,,2021-04-28,,PHI,STL,2,,+1.5,8.5,4.2,5300,0.0,9.4,22.0,9.2,1.74
Dylan,Carlson,OF,,2021-04-28,,STL,PHI,,,-1.5,8.5,4.3,3300,2.0,9.2,18.0,9.2,2.79
Tommy,Edman,2B,,2021-04-28,,STL,PHI,,,-1.5,8.5,4.3,4500,3.0,7.8,17.0,9.2,2.04
Nolan,Arenado,3B,,2021-04-28,,STL,PHI,,,-1.5,8.5,4.3,4400,0.0,6.4,18.0,9.1,2.07
Trent,Grisham,OF,,2021-04-28,,SD,ARI,2,,-1.5,9,4.9,5300,0.0,8.2,15.0,9.1,1.72
Justin,Dunn,P,,2021-04-28,,SEA,HOU,,YES,+1.5,8.5,3.5,6200,0.0,0.0,0.0,9.1,1.47
Wil,Myers,OF,,2021-04-28,,SD,ARI,5,,-1.5,9,4.9,4500,0.0,6.6,20.0,9.0,2.00
Adam,Eaton,OF,,2021-04-28,,CWS,DET,2,,-1.5,7.5,4.4,4300,0.0,8.8,17.0,9.0,2.09
Freddie,Freeman,1B,,2021-04-28,,ATL,CHC,2,,-1.5,8.5,4.5,5500,0.0,6.6,15.0,8.9,1.62
Bryce,Harper,OF,,2021-04-28,,PHI,STL,3,,+1.5,8.5,4.2,6100,0.0,9.2,16.0,8.9,1.46
Joey,Gallo,OF,,2021-04-28,,TEX,LAA,3,,+1.5,8.5,4.1,3700,2.0,6.2,11.0,8.9,2.41
Tommy,La Stella,2B,,2021-04-28,,SF,COL,,,-1.5,7,3.8,3400,0.0,2.4,5.0,8.9,2.62
Gleyber,Torres,SS,,2021-04-28,,NYY,BAL,3,,-1.5,9.5,5.2,4000,0.0,5.0,11.0,8.8,2.20
Anthony,Rizzo,1B,,2021-04-28,,CHC,ATL,1,,+1.5,8.5,4,3900,0.0,8.4,19.0,8.8,2.26
Andrew,McCutchen,OF,,2021-04-28,,PHI,STL,5,,+1.5,8.5,4.2,4000,0.0,4.6,10.0,8.7,2.18
Gio,Urshela,3B,,2021-04-28,,NYY,BAL,4,,-1.5,9.5,5.2,3200,2.0,5.6,9.0,8.6,2.69
Yuli,Gurriel,1B,,2021-04-28,,HOU,SEA,5,,-1.5,8.5,5,4900,8.0,11.8,19.0,8.6,1.76
Brad,Miller,1B,,2021-04-28,,PHI,STL,1,,+1.5,8.5,4.2,3200,3.0,7.2,16.0,8.5,2.66
Yermin,Mercedes,1B,,2021-04-28,,CWS,DET,5,,-1.5,7.5,4.4,5000,0.0,8.2,25.0,8.5,1.70
Aaron,Hicks,OF,,2021-04-28,,NYY,BAL,6,,-1.5,9.5,5.2,3000,0.0,3.8,7.0,8.5,2.83
Nate,Lowe,1B,,2021-04-28,,TEX,LAA,4,,+1.5,8.5,4.1,4400,3.0,7.8,14.0,8.5,1.93
Willson,Contreras,C,,2021-04-28,,CHC,ATL,2,,+1.5,8.5,4,5300,0.0,4.8,13.0,8.4,1.58
Randal,Grichuk,OF,,2021-04-28,,TOR,WAS,4,,-1.5,9.5,5.4,4600,0.0,7.0,13.0,8.4,1.83
Carlos,Correa,SS,,2021-04-28,,HOU,SEA,6,,-1.5,8.5,5,5800,2.0,8.4,16.0,8.3,1.43
Mitch,Haniger,OF,,2021-04-28,,SEA,HOU,1,,+1.5,8.5,3.5,3900,0.0,4.4,12.0,8.3,2.13
Eric,Hosmer,1B,,2021-04-28,,SD,ARI,4,,-1.5,9,4.9,4300,2.0,6.0,14.0,8.3,1.93
Josh,Bell,1B,,2021-04-28,,WAS,TOR,6,,+1.5,9.5,4.1,4300,0.0,2.2,6.0,8.2,1.91
Marcus,Semien,2B,,2021-04-28,,TOR,WAS,6,,-1.5,9.5,5.4,5500,3.0,9.4,15.0,8.1,1.47
Paul,DeJong,SS,,2021-04-28,,STL,PHI,,,-1.5,8.5,4.3,3900,0.0,1.6,5.0,8.1,2.08
