first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Robbie,Ray,P,,2021-08-30,,TOR,BAL,,,-1.5,9,5.8,9700,12.1,26.1,38.2,20.8,2.14
Zack,Wheeler,P,,2021-08-30,,PHI,WAS,,YES,-1.5,8,4.4,10000,11.2,23.9,49.5,20.5,2.05
Corbin,Burnes,P,,2021-08-30,,MIL,SF,,,-1.5,7.5,4,10200,0.0,0.6,3.0,19.5,1.91
German,Marquez,P,,2021-08-30,,COL,TEX,,YES,-1.5,8.5,4.5,8500,1.6,22.1,33.1,17.4,2.05
Luis,Garcia,P,,2021-08-30,,HOU,SEA,,,-1.5,8.5,4.7,9200,0.0,0.0,0.0,16.9,1.84
Julio,Urias,P,,2021-08-30,,LAD,ATL,,,-1.5,9,5.3,9500,11.9,19.4,26.9,16.3,1.72
Corey,Kluber,P,,2021-08-30,,NYY,LAA,,,,,,7400,9.8,25.4,46.7,15.3,2.07
Nick,Pivetta,P,,2021-08-30,,BOS,TB,,YES,+1.5,9,4.2,6800,-7.5,12.5,28.5,14.7,2.16
Luis,Patino,P,,2021-08-30,,TB,BOS,,YES,-1.5,9,4.9,7200,0.0,0.0,0.0,14.6,2.03
Johnny,Cueto,P,,2021-08-30,,SF,MIL,,,+1.5,7.5,3.5,7700,7.9,16.1,25.1,12.9,1.68
Josiah,Gray,P,,2021-08-30,,WAS,PHI,,YES,+1.5,8,3.6,8800,0.0,0.6,3.0,12.7,1.44
Fernando,Tatis Jr.,OF,,2021-08-30,,SD,ARI,,,-1.5,9.5,5.5,6300,0.0,5.8,11.0,12.1,1.92
Drew,Smyly,P,,2021-08-30,,ATL,LAD,,,+1.5,9,3.7,7900,2.8,13.2,25.1,11.9,1.51
George,Springer,OF,,2021-08-30,,TOR,BAL,,,-1.5,9,5.8,4900,0.0,6.8,18.0,11.6,2.37
Bryce,Harper,OF,,2021-08-30,,PHI,WAS,3,,-1.5,8,4.4,6400,12.0,16.8,24.0,11.6,1.81
A.J.,Alexy,P,,2021-08-30,,TEX,COL,,YES,+1.5,8.5,4,4700,,,,11.3,2.40
Chris,Paddack,P,,2021-08-30,,SD,ARI,,,-1.5,9.5,5.5,5600,-13.5,7.0,17.5,11.3,2.02
Vladimir,Guerrero Jr.,1B,,2021-08-30,,TOR,BAL,,,-1.5,9,5.8,6200,5.0,7.8,13.0,11.0,1.77
Trea,Turner,2B,,2021-08-30,,LAD,ATL,,,-1.5,9,5.3,5400,3.0,9.0,18.0,10.6,1.96
Bo,Bichette,SS,,2021-08-30,,TOR,BAL,,,-1.5,9,5.8,5300,0.0,9.0,15.0,10.3,1.94
Chris,Flexen,P,,2021-08-30,,SEA,HOU,,YES,+1.5,8.5,3.8,8200,11.3,17.6,21.8,10.1,1.23
Trevor,Story,SS,,2021-08-30,,COL,TEX,4,,-1.5,8.5,4.5,5600,0.0,3.8,15.0,10.0,1.79
Nelson,Cruz,1B,,2021-08-30,,TB,BOS,2,,-1.5,9,4.9,5300,0.0,5.8,18.0,9.9,1.87
Manny,Machado,3B,,2021-08-30,,SD,ARI,,,-1.5,9.5,5.5,4800,2.0,5.0,8.0,9.8,2.04
Mookie,Betts,2B,,2021-08-30,,LAD,ATL,,,-1.5,9,5.3,5200,0.0,2.8,6.0,9.8,1.88
Brandon,Lowe,2B,,2021-08-30,,TB,BOS,1,,-1.5,9,4.9,5000,0.0,6.4,10.0,9.6,1.92
Marcus,Semien,2B,,2021-08-30,,TOR,BAL,,,-1.5,9,5.8,5300,2.0,7.8,21.0,9.6,1.81
Aaron,Judge,OF,,2021-08-30,,NYY,LAA,,,,,,5400,0.0,13.8,20.0,9.6,1.78
Jake,Cronenworth,SS,,2021-08-30,,SD,ARI,,,-1.5,9.5,5.5,4100,0.0,3.8,8.0,9.4,2.29
Tyler,Gilbert,P,,2021-08-30,,ARI,SD,,YES,+1.5,9.5,4,6200,0.0,0.0,0.0,9.4,1.52
C.J.,Cron,1B,,2021-08-30,,COL,TEX,5,,-1.5,8.5,4.5,5200,3.0,9.8,16.0,9.4,1.81
Teoscar,Hernandez,OF,,2021-08-30,,TOR,BAL,,,-1.5,9,5.8,4700,0.0,2.0,5.0,9.1,1.94
Christian,Yelich,OF,,2021-08-30,,MIL,SF,,,-1.5,7.5,4,4800,5.0,9.8,15.0,9.1,1.90
Andrew,McCutchen,OF,,2021-08-30,,PHI,WAS,4,,-1.5,8,4.4,3800,0.0,4.6,11.0,9.1,2.39
Giancarlo,Stanton,OF,,2021-08-30,,NYY,LAA,,,,,,4600,0.0,6.0,10.0,9.0,1.96
Connor,Joe,OF,,2021-08-30,,COL,TEX,1,,-1.5,8.5,4.5,4500,0.0,5.2,15.0,8.9,1.98
Max,Muncy,1B,,2021-08-30,,LAD,ATL,,,-1.5,9,5.3,4800,0.0,3.0,9.0,8.9,1.85
Chris,Ellis,P,,2021-08-30,,BAL,TOR,,YES,+1.5,9,3.2,5900,0.0,0.0,0.0,8.9,1.51
AJ,Pollock,OF,,2021-08-30,,LAD,ATL,,,-1.5,9,5.3,3600,0.0,6.4,16.0,8.8,2.44
Joey,Gallo,OF,,2021-08-30,,NYY,LAA,,,,,,4400,0.0,6.0,13.0,8.7,1.98
Shohei,Ohtani,1B,DTD,2021-08-30,,LAA,NYY,,,,,,6000,0.0,8.7,14.3,8.7,1.45
Jean,Segura,2B,,2021-08-30,,PHI,WAS,2,,-1.5,8,4.4,5100,2.0,10.2,15.0,8.7,1.71
Brendan,Rodgers,2B,,2021-08-30,,COL,TEX,2,,-1.5,8.5,4.5,4700,0.0,3.6,13.0,8.6,1.83
Charlie,Blackmon,OF,,2021-08-30,,COL,TEX,3,,-1.5,8.5,4.5,5500,0.0,6.0,14.0,8.6,1.56
Kyle,Schwarber,OF,,2021-08-30,,BOS,TB,1,,+1.5,9,4.2,5300,0.0,10.4,18.0,8.6,1.62
Alejandro,Kirk,C,,2021-08-30,,TOR,BAL,,,-1.5,9,5.8,4000,5.0,7.4,11.0,8.5,2.13
Justin,Turner,3B,,2021-08-30,,LAD,ATL,,,-1.5,9,5.3,4700,0.0,2.8,10.0,8.5,1.81
Rafael,Devers,3B,,2021-08-30,,BOS,TB,2,,+1.5,9,4.2,6100,0.0,9.0,19.0,8.5,1.39
Ryan,Mountcastle,1B,,2021-08-30,,BAL,TOR,2,,+1.5,9,3.2,4100,0.0,9.4,21.0,8.4,2.05
Austin,Meadows,OF,,2021-08-30,,TB,BOS,4,,-1.5,9,4.9,4500,0.0,4.0,13.0,8.4,1.87
Brad,Miller,1B,,2021-08-30,,PHI,WAS,5,,-1.5,8,4.4,3600,0.0,5.4,18.0,8.4,2.33
Wil,Myers,OF,,2021-08-30,,SD,ARI,,,-1.5,9.5,5.5,3400,0.0,3.4,9.0,8.4,2.47
Anthony,Rizzo,1B,,2021-08-30,,NYY,LAA,,,,,,3700,0.0,4.6,12.0,8.3,2.24
Trey,Mancini,1B,,2021-08-30,,BAL,TOR,3,,+1.5,9,3.2,4100,0.0,6.2,11.0,8.3,2.02
Ozzie,Albies,2B,,2021-08-30,,ATL,LAD,,,+1.5,9,3.7,4800,3.0,10.2,17.0,8.2,1.71
Xander,Bogaerts,SS,,2021-08-30,,BOS,TB,4,,+1.5,9,4.2,5800,0.0,3.6,8.0,8.2,1.41
Adolis,Garcia,OF,,2021-08-30,,TEX,COL,3,,+1.5,8.5,4,3400,0.0,11.6,32.0,8.2,2.41
Chris,Taylor,OF,,2021-08-30,,LAD,ATL,,,-1.5,9,5.3,4100,0.0,5.8,17.0,8.1,1.98
DJ,LeMahieu,2B,,2021-08-30,,NYY,LAA,,,,,,3900,0.0,4.6,10.0,8.1,2.08
Corey,Seager,SS,,2021-08-30,,LAD,ATL,,,-1.5,9,5.3,4900,0.0,4.0,10.0,8.0,1.63
