first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Max,Scherzer,P,,2021-05-02,,WAS,MIA,,YES,-1.5,7,3.8,9700,5.3,22.1,33.4,24.7,2.55
Lucas,Giolito,P,,2021-05-02,,CWS,CLE,,YES,-1.5,8.5,4.7,8600,-17.8,13.0,28.8,21.7,2.52
Cristian,Javier,P,,2021-05-02,,HOU,TB,,YES,-1.5,8,4.2,9400,1.1,19.3,30.9,17.6,1.87
Julio,Urias,P,,2021-05-02,,LAD,MIL,,,-1.5,8.5,4.9,9000,10.3,21.3,40.6,16.9,1.88
Trevor,Rogers,P,,2021-05-02,,MIA,WAS,,YES,+1.5,7,3.2,7900,0.0,6.6,32.8,16.9,2.14
Corey,Kluber,P,,2021-05-02,,NYY,DET,,YES,-1.5,9,5.4,8100,0.5,9.2,21.2,16.9,2.09
Jose,Berrios,P,,2021-05-02,,MIN,KC,,YES,-1.5,8.5,5,8500,7.0,19.6,41.5,16.8,1.98
Tyler,Mahle,P,,2021-05-02,,CIN,CHC,,YES,-1.5,9,5,7800,10.0,20.5,29.6,16.3,2.09
Ian,Anderson,P,,2021-05-02,,ATL,TOR,,,-1.5,10.5,5.4,8400,11.3,21.3,34.6,15.5,1.85
Zach,Plesac,P,,2021-05-02,,CLE,CWS,,,+1.5,8.5,3.8,8300,0.0,2.9,14.6,15.2,1.83
Carlos,Martinez,P,,2021-05-02,,STL,PIT,,YES,-1.5,8.5,4.5,6800,2.5,12.2,23.6,14.9,2.19
Garrett,Richards,P,,2021-05-02,,BOS,TEX,,YES,-1.5,9,4.7,7100,-8.9,10.3,33.6,14.2,2.00
Mike,Foltynewicz,P,,2021-05-02,,TEX,BOS,,YES,+1.5,9,4.3,5600,8.5,13.6,16.8,13.1,2.34
Ronald,Acuna Jr.,OF,,2021-05-02,,ATL,TOR,,,-1.5,10.5,5.4,5500,5.0,9.0,17.0,12.2,2.22
Trevor,Williams,P,,2021-05-02,,CHC,CIN,,YES,+1.5,9,4,6600,-4.2,15.0,23.1,11.9,1.80
Ross,Stripling,P,,2021-05-02,,TOR,ATL,,,+1.5,10.5,5.1,7600,0.0,0.0,0.0,11.8,1.55
Rich,Hill,P,,2021-05-02,,TB,HOU,,YES,+1.5,8,3.8,7200,-4.5,9.7,27.1,11.1,1.54
Mookie,Betts,OF,,2021-05-02,,LAD,MIL,,,-1.5,8.5,4.9,5800,2.0,9.2,16.0,11.1,1.91
Freddie,Freeman,1B,,2021-05-02,,ATL,TOR,,,-1.5,10.5,5.4,5400,0.0,8.6,27.0,11.0,2.04
Brad,Keller,P,,2021-05-02,,KC,MIN,,YES,+1.5,8.5,3.6,5500,-16.1,2.2,20.7,10.8,1.96
Jesse,Winker,OF,DTD,2021-05-02,,CIN,CHC,1,,-1.5,9,5,5100,0.0,8.2,14.0,10.2,2.00
Jose,Urena,P,,2021-05-02,,DET,NYY,,YES,+1.5,9,3.6,6300,0.0,11.8,22.4,10.1,1.60
Marcell,Ozuna,OF,,2021-05-02,,ATL,TOR,,,-1.5,10.5,5.4,5000,3.0,7.8,17.0,10.1,2.02
Trea,Turner,SS,,2021-05-02,,WAS,MIA,3,,-1.5,7,3.8,4900,0.0,11.4,21.0,10.0,2.04
Nick,Castellanos,OF,,2021-05-02,,CIN,CHC,2,,-1.5,9,5,5200,0.0,9.8,24.0,9.9,1.90
Xander,Bogaerts,SS,,2021-05-02,,BOS,TEX,4,,-1.5,9,4.7,5200,0.0,7.8,20.0,9.8,1.88
Giancarlo,Stanton,OF,,2021-05-02,,NYY,DET,2,,-1.5,9,5.4,5400,9.0,12.4,18.0,9.7,1.80
Corey,Seager,SS,,2021-05-02,,LAD,MIL,,,-1.5,8.5,4.9,4600,2.0,8.2,19.0,9.7,2.11
J.D.,Martinez,OF,,2021-05-02,,BOS,TEX,3,,-1.5,9,4.7,5700,0.0,7.4,21.0,9.7,1.70
DJ,LeMahieu,1B,,2021-05-02,,NYY,DET,1,,-1.5,9,5.4,5200,5.0,11.2,17.0,9.5,1.83
Wil,Crowe,P,,2021-05-02,,PIT,STL,,YES,+1.5,8.5,4,5200,0.7,5.0,9.4,9.5,1.83
Nolan,Arenado,3B,,2021-05-02,,STL,PIT,4,,-1.5,8.5,4.5,4500,2.0,15.4,34.0,9.5,2.11
Mike,Moustakas,3B,,2021-05-02,,CIN,CHC,4,,-1.5,9,5,4100,0.0,3.0,8.0,9.4,2.29
Aaron,Judge,OF,,2021-05-02,,NYY,DET,3,,-1.5,9,5.4,5600,0.0,13.2,22.0,9.4,1.68
Dylan,Carlson,OF,,2021-05-02,,STL,PIT,2,,-1.5,8.5,4.5,3300,0.0,8.0,12.0,9.3,2.82
Rougned,Odor,2B,,2021-05-02,,NYY,DET,4,,-1.5,9,5.4,3900,0.0,5.4,11.0,9.2,2.36
Eugenio,Suarez,SS,,2021-05-02,,CIN,CHC,5,,-1.5,9,5,5000,0.0,1.8,7.0,9.2,1.84
Alec,Bettinger,P,,2021-05-02,,MIL,LAD,,,+1.5,8.5,3.6,4000,,,,9.2,2.30
Tim,Anderson,SS,,2021-05-02,,CWS,CLE,1,,-1.5,8.5,4.7,5400,0.0,11.2,20.0,9.2,1.70
Tommy,Edman,2B,,2021-05-02,,STL,PIT,1,,-1.5,8.5,4.5,4500,0.0,9.8,19.0,9.0,2.00
Yordan,Alvarez,OF,,2021-05-02,,HOU,TB,4,,-1.5,8,4.2,4700,4.0,8.8,18.0,9.0,1.91
Byron,Buxton,OF,,2021-05-02,,MIN,KC,3,,-1.5,8.5,5,6100,0.0,13.0,36.0,8.9,1.46
Justin,Turner,3B,,2021-05-02,,LAD,MIL,,,-1.5,8.5,4.9,5000,0.0,6.6,11.0,8.9,1.78
Joey,Gallo,OF,,2021-05-02,,TEX,BOS,4,,+1.5,9,4.3,3800,0.0,5.2,11.0,8.9,2.34
Alex,Bregman,3B,,2021-05-02,,HOU,TB,3,,-1.5,8,4.2,4700,0.0,7.6,14.0,8.8,1.87
Alex,Verdugo,OF,,2021-05-02,,BOS,TEX,2,,-1.5,9,4.7,4600,0.0,5.0,12.0,8.7,1.89
Rafael,Devers,3B,,2021-05-02,,BOS,TEX,5,,-1.5,9,4.7,5200,8.0,10.0,12.0,8.7,1.67
Gio,Urshela,3B,,2021-05-02,,NYY,DET,5,,-1.5,9,5.4,4200,2.0,7.8,14.0,8.7,2.07
Joey,Votto,1B,,2021-05-02,,CIN,CHC,3,,-1.5,9,5,5300,0.0,9.2,27.0,8.7,1.64
Aaron,Hicks,OF,,2021-05-02,,NYY,DET,6,,-1.5,9,5.4,3400,0.0,5.6,17.0,8.7,2.56
Matt,Carpenter,2B,,2021-05-02,,STL,PIT,3,,-1.5,8.5,4.5,2400,0.0,5.2,11.0,8.6,3.58
Will,Smith,C,,2021-05-02,,LAD,MIL,,,-1.5,8.5,4.9,4400,,,,8.6,1.95
Nate,Lowe,1B,,2021-05-02,,TEX,BOS,3,,+1.5,9,4.3,4000,3.0,5.2,10.0,8.5,2.13
Anthony,Rizzo,1B,,2021-05-02,,CHC,CIN,4,,+1.5,9,4,4400,0.0,3.2,9.0,8.5,1.93
Jose,Altuve,2B,,2021-05-02,,HOU,TB,1,,-1.5,8,4.2,4800,0.0,3.4,12.0,8.4,1.75
Cavan,Biggio,3B,,2021-05-02,,TOR,ATL,,,+1.5,10.5,5.1,3900,0.0,7.0,16.0,8.3,2.13
Ozzie,Albies,2B,,2021-05-02,,ATL,TOR,,,-1.5,10.5,5.4,4700,5.0,13.4,20.0,8.3,1.77
Ian,Happ,OF,,2021-05-02,,CHC,CIN,1,,+1.5,9,4,3200,0.0,2.0,8.0,8.3,2.59
Austin,Riley,3B,,2021-05-02,,ATL,TOR,,,-1.5,10.5,5.4,3800,3.0,11.4,25.0,8.3,2.18
Paul,DeJong,SS,,2021-05-02,,STL,PIT,5,,-1.5,8.5,4.5,3900,0.0,3.6,11.0,8.2,2.10
Luis,Arraez,2B,,2021-05-02,,MIN,KC,1,,-1.5,8.5,5,4100,0.0,5.4,10.0,8.2,2.00
Austin,Meadows,OF,,2021-05-02,,TB,HOU,2,,+1.5,8,3.8,3800,0.0,3.4,10.0,8.2,2.16
Bo,Bichette,SS,,2021-05-02,,TOR,ATL,,,+1.5,10.5,5.1,5500,0.0,8.0,15.0,8.2,1.49
Dansby,Swanson,SS,,2021-05-02,,ATL,TOR,,,-1.5,10.5,5.4,3700,0.0,6.0,18.0,8.2,2.22
Kris,Bryant,3B,,2021-05-02,,CHC,CIN,2,,+1.5,9,4,4900,0.0,12.2,23.0,8.2,1.67
AJ,Pollock,OF,,2021-05-02,,LAD,MIL,,,-1.5,8.5,4.9,3500,2.0,6.4,17.0,8.2,2.34
Brandon,Lowe,2B,,2021-05-02,,TB,HOU,4,,+1.5,8,3.8,4000,2.0,7.0,11.0,8.1,2.03
Yoan,Moncada,3B,,2021-05-02,,CWS,CLE,3,,-1.5,8.5,4.7,4400,3.0,5.4,8.0,8.1,1.84
Victor,Robles,OF,,2021-05-02,,WAS,MIA,1,,-1.5,7,3.8,2800,0.0,4.6,9.0,8.1,2.89
Tyler,O'Neill,OF,,2021-05-02,,STL,PIT,6,,-1.5,8.5,4.5,2700,2.0,11.4,20.0,8.1,3.00
Jose,Abreu,1B,,2021-05-02,,CWS,CLE,4,,-1.5,8.5,4.7,4900,0.0,4.4,14.0,8.1,1.65
Chris,Taylor,2B,,2021-05-02,,LAD,MIL,,,-1.5,8.5,4.9,4300,0.0,8.6,21.0,8.1,1.88
Nelson,Cruz,OF,,2021-05-02,,MIN,KC,4,,-1.5,8.5,5,5900,5.0,11.2,20.0,8.0,1.36
Carlos,Santana,1B,,2021-05-02,,KC,MIN,2,,+1.5,8.5,3.6,4600,7.0,9.8,14.0,8.0,1.74
Randy,Arozarena,OF,,2021-05-02,,TB,HOU,1,,+1.5,8,3.8,4500,0.0,7.0,16.0,8.0,1.78
Jose,Ramirez,3B,,2021-05-02,,CLE,CWS,,,+1.5,8.5,3.8,5500,3.0,9.8,19.0,8.0,1.45
Mike,Ford,1B,,2021-05-02,,NYY,DET,7,,-1.5,9,5.4,3100,0.0,4.4,9.0,8.0,2.58
Pablo,Sandoval,1B,,2021-05-02,,ATL,TOR,,,-1.5,10.5,5.4,2400,0.0,3.0,10.0,7.8,3.25
Josh,Donaldson,3B,,2021-05-02,,MIN,KC,2,,-1.5,8.5,5,5100,0.0,3.4,9.0,7.8,1.53
Javier,Baez,SS,,2021-05-02,,CHC,CIN,3,,+1.5,9,4,4800,3.0,10.0,15.0,7.8,1.63
Nick,Senzel,OF,,2021-05-02,,CIN,CHC,7,,-1.5,9,5,3700,0.0,5.6,17.0,7.8,2.11
Luis,Robert,OF,,2021-05-02,,CWS,CLE,2,,-1.5,8.5,4.7,4400,2.0,6.4,13.0,7.7,1.75
Vladimir,Guerrero Jr.,1B,,2021-05-02,,TOR,ATL,,,+1.5,10.5,5.1,5500,2.0,11.0,29.0,7.7,1.40
Michael,Brantley,OF,,2021-05-02,,HOU,TB,2,,-1.5,8,4.2,4100,0.0,6.2,20.0,7.7,1.88
Willie,Calhoun,OF,,2021-05-02,,TEX,BOS,1,,+1.5,9,4.3,2800,3.0,8.0,22.0,7.7,2.75
Hunter,Renfroe,OF,,2021-05-02,,BOS,TEX,7,,-1.5,9,4.7,3100,0.0,4.4,12.0,7.6,2.45
Randal,Grichuk,OF,,2021-05-02,,TOR,ATL,,,+1.5,10.5,5.1,4000,0.0,4.6,10.0,7.5,1.88
Nick,Solak,2B,,2021-05-02,,TEX,BOS,2,,+1.5,9,4.3,4900,0.0,8.8,19.0,7.5,1.53
Franchy,Cordero,OF,,2021-05-02,,BOS,TEX,8,,-1.5,9,4.7,2500,0.0,0.0,0.0,7.5,3.00
Tyler,Naquin,OF,,2021-05-02,,CIN,CHC,6,,-1.5,9,5,4400,2.0,6.8,19.0,7.5,1.70
Jason,Heyward,OF,,2021-05-02,,CHC,CIN,6,,+1.5,9,4,4000,0.0,6.2,22.0,7.4,1.85
Brett,Gardner,OF,,2021-05-02,,NYY,DET,9,,-1.5,9,5.4,2800,0.0,2.0,5.0,7.4,2.64
Carlos,Correa,SS,,2021-05-02,,HOU,TB,6,,-1.5,8,4.2,5300,2.0,9.4,26.0,7.4,1.40
Jeimer,Candelario,3B,,2021-05-02,,DET,NYY,2,,+1.5,9,3.6,4000,0.0,4.4,13.0,7.4,1.85
Starlin,Castro,3B,,2021-05-02,,WAS,MIA,5,,-1.5,7,3.8,3400,0.0,3.8,8.0,7.4,2.18
Ryan,Zimmerman,1B,,2021-05-02,,WAS,MIA,4,,-1.5,7,3.8,4300,0.0,4.8,13.0,7.3,1.70
Robbie,Grossman,OF,,2021-05-02,,DET,NYY,1,,+1.5,9,3.6,3200,3.0,9.0,17.0,7.3,2.28
Keston,Hiura,1B,,2021-05-02,,MIL,LAD,,,+1.5,8.5,3.6,3700,0.0,4.6,13.0,7.3,1.97
Max,Kepler,OF,,2021-05-02,,MIN,KC,7,,-1.5,8.5,5,3700,0.0,5.2,10.0,7.3,1.97
Salvador,Perez,C,,2021-05-02,,KC,MIN,3,,+1.5,8.5,3.6,5200,3.0,10.6,21.0,7.3,1.40
