first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Francisco,Lindor,SS,,2021-04-20,,NYM,CHC,,,-1.5,7.5,3.9,4700,0.0,4.0,12.0,9.7,2.06
Brad,Keller,P,,2021-04-20,,KC,TB,,,+1.5,8,3.9,5400,-16.1,6.7,25.1,9.6,1.78
Carlos,Correa,SS,,2021-04-20,,HOU,COL,,,-1.5,10,5.2,4800,0.0,3.0,5.0,9.6,2.00
Corey,Dickerson,OF,,2021-04-20,,MIA,BAL,,,-1.5,8,4.2,3100,0.0,7.8,19.0,9.5,3.06
Dominic,Smith,OF,,2021-04-20,,NYM,CHC,,,-1.5,7.5,3.9,4400,0.0,5.0,11.0,9.5,2.16
Michael,Brantley,OF,,2021-04-20,,HOU,COL,,,-1.5,10,5.2,4600,0.0,3.8,13.0,9.4,2.04
Fernando,Tatis Jr.,SS,,2021-04-20,,SD,MIL,,,-1.5,6.5,3.3,5100,0.0,3.0,7.0,9.4,1.84
Adam,Duvall,OF,,2021-04-20,,MIA,BAL,,,-1.5,8,4.2,4200,0.0,6.0,15.0,9.3,2.21
Brandon,Nimmo,OF,,2021-04-20,,NYM,CHC,,,-1.5,7.5,3.9,3500,5.0,9.8,15.0,9.3,2.66
Marcell,Ozuna,OF,,2021-04-20,,ATL,NYY,,,+1.5,9,4.3,4400,0.0,7.2,16.0,9.2,2.09
Michael,Conforto,OF,,2021-04-20,,NYM,CHC,,,-1.5,7.5,3.9,3500,0.0,4.6,13.0,9.2,2.63
Jesus,Aguilar,1B,,2021-04-20,,MIA,BAL,,,-1.5,8,4.2,3700,0.0,7.8,17.0,9.1,2.46
Austin,Meadows,OF,,2021-04-20,,TB,KC,,,-1.5,8,4.1,4100,0.0,4.0,8.0,9.0,2.20
Charlie,Blackmon,OF,,2021-04-20,,COL,HOU,,,+1.5,10,4.8,5200,2.0,4.2,9.0,9.0,1.73
Pete,Alonso,1B,,2021-04-20,,NYM,CHC,,,-1.5,7.5,3.9,5100,0.0,3.6,8.0,8.9,1.75
Jeff,McNeil,2B,,2021-04-20,,NYM,CHC,,,-1.5,7.5,3.9,3600,2.0,6.8,12.0,8.9,2.47
Josh,Bell,1B,,2021-04-20,,WAS,STL,,,-1.5,9.5,5,4400,0.0,5.2,14.0,8.9,2.02
Aledmys,Diaz,3B,,2021-04-20,,HOU,COL,,,-1.5,10,5.2,4000,0.0,5.2,10.0,8.8,2.20
Nolan,Arenado,3B,,2021-04-20,,STL,WAS,,,+1.5,9.5,4.5,5000,0.0,5.8,13.0,8.7,1.74
Brian,Anderson,3B,,2021-04-20,,MIA,BAL,,,-1.5,8,4.2,3500,0.0,3.8,13.0,8.7,2.49
Niko,Goodrum,2B,,2021-04-20,,DET,PIT,,,-1.5,7.5,3.9,3600,0.0,4.2,13.0,8.7,2.42
Brandon,Lowe,2B,,2021-04-20,,TB,KC,,,-1.5,8,4.1,4300,0.0,5.0,16.0,8.7,2.02
J.T.,Realmuto,C,,2021-04-20,,PHI,SF,,,-1.5,8.5,4.7,5200,2.0,6.8,11.0,8.7,1.67
Aaron,Judge,OF,,2021-04-20,,NYY,ATL,,,-1.5,9,4.7,5500,0.0,5.4,17.0,8.6,1.56
Robbie,Grossman,OF,,2021-04-20,,DET,PIT,,,-1.5,7.5,3.9,3400,3.0,7.0,17.0,8.6,2.53
Jared,Walsh,1B,,2021-04-20,,LAA,TEX,,,-1.5,8.5,4.9,4800,2.0,9.4,14.0,8.6,1.79
Bryce,Harper,OF,,2021-04-20,,PHI,SF,,,-1.5,8.5,4.7,5600,0.0,10.0,20.0,8.6,1.54
Randy,Arozarena,OF,,2021-04-20,,TB,KC,,,-1.5,8,4.1,4500,0.0,3.8,14.0,8.6,1.91
Rhys,Hoskins,1B,,2021-04-20,,PHI,SF,,,-1.5,8.5,4.7,4700,2.0,6.4,20.0,8.5,1.81
Andrew,McCutchen,OF,,2021-04-20,,PHI,SF,,,-1.5,8.5,4.7,4100,0.0,5.0,14.0,8.5,2.07
Paul,Goldschmidt,1B,,2021-04-20,,STL,WAS,,,+1.5,9.5,4.5,5000,0.0,6.4,17.0,8.5,1.70
Ian,Happ,OF,,2021-04-20,,CHC,NYM,,,+1.5,7.5,3.6,4200,2.0,3.8,7.0,8.5,2.02
Eugenio,Suarez,SS,,2021-04-20,,CIN,ARI,,,-1.5,7.5,4,5300,0.0,4.4,16.0,8.5,1.60
Kyle,Schwarber,OF,,2021-04-20,,WAS,STL,,,-1.5,9.5,5,4900,0.0,5.0,13.0,8.5,1.73
Marcus,Semien,2B,,2021-04-20,,TOR,BOS,,,+1.5,8,4,5000,0.0,3.8,9.0,8.5,1.70
Raimel,Tapia,OF,,2021-04-20,,COL,HOU,,,+1.5,10,4.8,3400,0.0,3.6,8.0,8.5,2.50
Vladimir,Guerrero Jr.,1B,,2021-04-20,,TOR,BOS,,,+1.5,8,4,5300,2.0,11.0,20.0,8.4,1.58
Whit,Merrifield,2B,,2021-04-20,,KC,TB,,,+1.5,8,3.9,5400,0.0,5.6,14.0,8.3,1.54
Kyle,Tucker,OF,,2021-04-20,,HOU,COL,,,-1.5,10,5.2,4300,0.0,2.2,8.0,8.3,1.93
Bryan,Reynolds,OF,,2021-04-20,,PIT,DET,,,+1.5,7.5,3.6,3600,0.0,10.4,25.0,8.3,2.31
Justin,Upton,OF,,2021-04-20,,LAA,TEX,,,-1.5,8.5,4.9,3500,0.0,7.8,23.0,8.3,2.37
Anthony,Santander,OF,,2021-04-20,,BAL,MIA,,,+1.5,8,3.8,3900,0.0,3.8,9.0,8.2,2.10
Jeimer,Candelario,3B,,2021-04-20,,DET,PIT,,,-1.5,7.5,3.9,3800,0.0,6.6,18.0,8.2,2.16
Trey,Mancini,1B,,2021-04-20,,BAL,MIA,,,+1.5,8,3.8,5200,0.0,5.4,13.0,8.2,1.58
Manny,Machado,3B,,2021-04-20,,SD,MIL,,,-1.5,6.5,3.3,5500,0.0,10.6,26.0,8.1,1.47
Xander,Bogaerts,SS,,2021-04-20,,BOS,TOR,,,-1.5,8,4.1,5200,3.0,10.6,21.0,8.1,1.56
Bo,Bichette,SS,,2021-04-20,,TOR,BOS,,,+1.5,8,4,5500,0.0,10.2,22.0,8.1,1.47
Jesse,Winker,OF,,2021-04-20,,CIN,ARI,,,-1.5,7.5,4,4300,3.0,8.0,21.0,8.1,1.88
Renato,Nunez,1B,,2021-04-20,,DET,PIT,,,-1.5,7.5,3.9,4300,0.0,4.6,10.0,8.1,1.88
Joc,Pederson,OF,,2021-04-20,,CHC,NYM,,,+1.5,7.5,3.6,3500,0.0,5.8,18.0,8.1,2.31
Brandon,Belt,1B,,2021-04-20,,SF,PHI,,,+1.5,8.5,3.8,3000,2.0,8.2,17.0,8.0,2.67
Josh,Donaldson,3B,,2021-04-20,,MIN,OAK,,,+1.5,6.5,3.1,4200,0.0,5.4,8.0,8.0,1.90
Alex,Dickerson,OF,,2021-04-20,,SF,PHI,,,+1.5,8.5,3.8,3400,0.0,2.6,5.0,8.0,2.35
DJ,LeMahieu,1B,,2021-04-20,,NYY,ATL,,,-1.5,9,4.7,4800,0.0,6.4,15.0,8.0,1.67
Jean,Segura,2B,,2021-04-20,,PHI,SF,,,-1.5,8.5,4.7,4400,5.0,12.2,25.0,8.0,1.82
Jed,Lowrie,2B,,2021-04-20,,OAK,MIN,,,-1.5,6.5,3.4,4600,0.0,12.4,23.0,8.0,1.74
Yandy,Diaz,1B,,2021-04-20,,TB,KC,,,-1.5,8,4.1,3300,2.0,4.8,7.0,7.9,2.39
Ramon,Laureano,OF,,2021-04-20,,OAK,MIN,,,-1.5,6.5,3.4,4200,0.0,6.6,13.0,7.9,1.88
Tommy,La Stella,2B,,2021-04-20,,SF,PHI,,,+1.5,8.5,3.8,3600,0.0,2.6,5.0,7.9,2.19
Kole,Calhoun,OF,,2021-04-20,,ARI,CIN,,,+1.5,7.5,3.5,2500,0.0,6.4,15.0,7.9,3.16
Joey,Votto,1B,,2021-04-20,,CIN,ARI,,,-1.5,7.5,4,4500,3.0,12.4,23.0,7.9,1.76
David,Fletcher,2B,,2021-04-20,,LAA,TEX,,,-1.5,8.5,4.9,3500,3.0,6.4,12.0,7.9,2.26
Didi,Gregorius,SS,DTD,2021-04-20,,PHI,SF,,,-1.5,8.5,4.7,4900,0.0,4.6,15.0,7.8,1.59
Randal,Grichuk,OF,,2021-04-20,,TOR,BOS,,,+1.5,8,4,3800,0.0,3.4,8.0,7.8,2.05
Joey,Gallo,OF,,2021-04-20,,TEX,LAA,,,+1.5,8.5,3.6,4700,2.0,5.2,9.0,7.8,1.66
Myles,Straw,OF,,2021-04-20,,HOU,COL,,,-1.5,10,5.2,2900,0.0,4.2,10.0,7.8,2.69
Matt,Chapman,3B,,2021-04-20,,OAK,MIN,,,-1.5,6.5,3.4,4600,0.0,10.2,17.0,7.7,1.67
Travis,d'Arnaud,C,,2021-04-20,,ATL,NYY,,,+1.5,9,4.3,4200,0.0,5.2,21.0,7.7,1.83
Willi,Castro,SS,,2021-04-20,,DET,PIT,,,-1.5,7.5,3.9,4200,0.0,7.0,25.0,7.7,1.83
Joey,Wendle,3B,,2021-04-20,,TB,KC,,,-1.5,8,4.1,4300,3.0,9.6,14.0,7.7,1.79
Wilson,Ramos,C,,2021-04-20,,DET,PIT,,,-1.5,7.5,3.9,4600,0.0,2.6,7.0,7.7,1.67
Javier,Baez,SS,,2021-04-20,,CHC,NYM,,,+1.5,7.5,3.6,5000,0.0,8.2,18.0,7.6,1.52
Aaron,Hicks,OF,,2021-04-20,,NYY,ATL,,,-1.5,9,4.7,3400,0.0,3.4,14.0,7.6,2.24
Maikel,Franco,3B,,2021-04-20,,BAL,MIA,,,+1.5,8,3.8,4200,0.0,7.0,17.0,7.6,1.81
Nelson,Cruz,OF,,2021-04-20,,MIN,OAK,,,+1.5,6.5,3.1,5000,3.0,8.2,14.0,7.6,1.52
Dansby,Swanson,SS,,2021-04-20,,ATL,NYY,,,+1.5,9,4.3,4000,2.0,7.6,18.0,7.6,1.90
Alec,Bohm,3B,,2021-04-20,,PHI,SF,,,-1.5,8.5,4.7,3600,0.0,3.8,7.0,7.6,2.11
Giancarlo,Stanton,OF,,2021-04-20,,NYY,ATL,,,-1.5,9,4.7,4400,0.0,5.0,9.0,7.6,1.73
Kris,Bryant,3B,,2021-04-20,,CHC,NYM,,,+1.5,7.5,3.6,4800,2.0,5.0,12.0,7.6,1.58
Cedric,Mullins,OF,,2021-04-20,,BAL,MIA,,,+1.5,8,3.8,3800,0.0,6.4,15.0,7.5,1.97
Matt,Olson,1B,,2021-04-20,,OAK,MIN,,,-1.5,6.5,3.4,4500,2.0,9.0,14.0,7.5,1.67
Lourdes,Gurriel Jr.,OF,,2021-04-20,,TOR,BOS,,,+1.5,8,4,3600,2.0,6.2,12.0,7.5,2.08
Jazz,Chisholm Jr.,2B,,2021-04-20,,MIA,BAL,,,-1.5,8,4.2,3900,3.0,12.0,21.0,7.5,1.92
Mitch,Garver,C,,2021-04-20,,MIN,OAK,,,+1.5,6.5,3.1,4100,0.0,4.8,19.0,7.4,1.80
Nate,Lowe,1B,,2021-04-20,,TEX,LAA,,,+1.5,8.5,3.6,4900,0.0,7.4,13.0,7.4,1.51
Keston,Hiura,1B,,2021-04-20,,MIL,SD,,,+1.5,6.5,3.2,4000,2.0,6.2,12.0,7.3,1.83
Jason,Heyward,OF,,2021-04-20,,CHC,NYM,,,+1.5,7.5,3.6,3300,0.0,3.4,11.0,7.3,2.21
Gregory,Polanco,OF,,2021-04-20,,PIT,DET,,,+1.5,7.5,3.6,3300,0.0,6.6,21.0,7.3,2.21
J.D.,Martinez,OF,,2021-04-20,,BOS,TOR,,,-1.5,8,4.1,5800,0.0,6.6,17.0,7.3,1.26
Gleyber,Torres,SS,,2021-04-20,,NYY,ATL,,,-1.5,9,4.7,4500,0.0,5.0,14.0,7.3,1.62
Ozzie,Albies,2B,DTD,2021-04-20,,ATL,NYY,,,+1.5,9,4.3,4700,4.0,9.0,17.0,7.3,1.55
Trent,Grisham,OF,DTD,2021-04-20,,SD,MIL,,,-1.5,6.5,3.3,5300,0.0,6.4,15.0,7.3,1.38
Jose,Rojas,3B,,2021-04-20,,LAA,TEX,,,-1.5,8.5,4.9,3200,0.0,2.0,8.0,7.2,2.25
Manuel,Margot,OF,,2021-04-20,,TB,KC,,,-1.5,8,4.1,2700,2.0,8.8,17.0,7.2,2.67
Jorge,Alfaro,C,,2021-04-20,,MIA,BAL,,,-1.5,8,4.2,3000,0.0,4.6,17.0,7.2,2.40
Anthony,Rizzo,1B,,2021-04-20,,CHC,NYM,,,+1.5,7.5,3.6,4600,0.0,8.4,14.0,7.2,1.57
Albert,Pujols,1B,,2021-04-20,,LAA,TEX,,,-1.5,8.5,4.9,3100,2.0,6.6,12.0,7.2,2.32
Jorge,Soler,OF,,2021-04-20,,KC,TB,,,+1.5,8,3.9,3300,0.0,5.8,13.0,7.2,2.18
Wil,Myers,OF,,2021-04-20,,SD,MIL,,,-1.5,6.5,3.3,4800,0.0,3.0,8.0,7.2,1.50
Adam,Frazier,2B,,2021-04-20,,PIT,DET,,,+1.5,7.5,3.6,3800,5.0,13.2,25.0,7.2,1.89
Phillip,Evans,1B,,2021-04-20,,PIT,DET,,,+1.5,7.5,3.6,3900,0.0,3.8,10.0,7.2,1.85
Kevin,Kiermaier,OF,,2021-04-20,,TB,KC,,,-1.5,8,4.1,2200,0.0,3.0,10.0,7.2,3.27
Willson,Contreras,C,,2021-04-20,,CHC,NYM,,,+1.5,7.5,3.6,4800,3.0,8.2,13.0,7.2,1.50
Jonathan,Schoop,1B,,2021-04-20,,DET,PIT,,,-1.5,7.5,3.9,3400,0.0,3.2,9.0,7.1,2.09
Trevor,Story,SS,,2021-04-20,,COL,HOU,,,+1.5,10,4.8,5600,0.0,5.0,13.0,7.1,1.27
Tommy,Edman,2B,,2021-04-20,,STL,WAS,,,+1.5,9.5,4.5,4900,0.0,7.6,17.0,7.1,1.45
J.D.,Davis,3B,,2021-04-20,,NYM,CHC,,,-1.5,7.5,3.9,3300,2.0,3.8,7.0,7.1,2.15
David,Peralta,OF,,2021-04-20,,ARI,CIN,,,+1.5,7.5,3.5,3300,0.0,5.8,15.0,7.1,2.15
Nick,Senzel,OF,,2021-04-20,,CIN,ARI,,,-1.5,7.5,4,3400,0.0,0.4,2.0,7.0,2.06
Miguel,Sano,1B,,2021-04-20,,MIN,OAK,,,+1.5,6.5,3.1,3700,0.0,4.4,11.0,7.0,1.89
Mike,Moustakas,3B,DTD,2021-04-20,,CIN,ARI,,,-1.5,7.5,4,5100,0.0,6.0,13.0,7.0,1.37
Jose,Iglesias,SS,,2021-04-20,,LAA,TEX,,,-1.5,8.5,4.9,3300,0.0,7.0,13.0,7.0,2.12
Austin,Slater,OF,,2021-04-20,,SF,PHI,,,+1.5,8.5,3.8,3900,2.0,8.2,13.0,7.0,1.79
Jake,Cronenworth,2B,,2021-04-20,,SD,MIL,,,-1.5,6.5,3.3,3900,0.0,9.2,33.0,7.0,1.79
Mark,Canha,OF,,2021-04-20,,OAK,MIN,,,-1.5,6.5,3.4,3900,0.0,9.4,20.0,6.9,1.77
Asdrubal,Cabrera,1B,,2021-04-20,,ARI,CIN,,,+1.5,7.5,3.5,4000,0.0,4.0,15.0,6.9,1.73
James,McCann,C,,2021-04-20,,NYM,CHC,,,-1.5,7.5,3.9,3600,0.0,4.2,15.0,6.9,1.92
Austin,Riley,3B,,2021-04-20,,ATL,NYY,,,+1.5,9,4.3,3000,2.0,5.0,14.0,6.9,2.30
Carson,Kelly,C,,2021-04-20,,ARI,CIN,,,+1.5,7.5,3.5,3800,2.0,9.8,16.0,6.8,1.79
Nick,Solak,2B,,2021-04-20,,TEX,LAA,,,+1.5,8.5,3.6,5100,3.0,9.4,17.0,6.8,1.33
Josh,Fuentes,1B,,2021-04-20,,COL,HOU,,,+1.5,10,4.8,3700,0.0,3.6,13.0,6.8,1.84
Christian,Vazquez,C,,2021-04-20,,BOS,TOR,,,-1.5,8,4.1,4600,0.0,3.4,13.0,6.8,1.48
Alex,Verdugo,OF,,2021-04-20,,BOS,TOR,,,-1.5,8,4.1,3800,3.0,9.2,17.0,6.8,1.79
Starlin,Castro,3B,,2021-04-20,,WAS,STL,,,-1.5,9.5,5,4300,3.0,7.8,15.0,6.8,1.58
Ryan,McMahon,2B,,2021-04-20,,COL,HOU,,,+1.5,10,4.8,5300,0.0,6.0,17.0,6.8,1.28
JaCoby,Jones,OF,,2021-04-20,,DET,PIT,,,-1.5,7.5,3.9,2700,0.0,1.0,3.0,6.7,2.48
Kurt,Suzuki,C,,2021-04-20,,LAA,TEX,,,-1.5,8.5,4.9,3400,0.0,4.0,10.0,6.7,1.97
Carlos,Santana,1B,,2021-04-20,,KC,TB,,,+1.5,8,3.9,4300,0.0,7.2,13.0,6.7,1.56
Rio,Ruiz,2B,,2021-04-20,,BAL,MIA,,,+1.5,8,3.8,3300,0.0,2.8,9.0,6.7,2.03
Yadier,Molina,C,,2021-04-20,,STL,WAS,,,+1.5,9.5,4.5,4100,0.0,6.8,26.0,6.7,1.63
Magneuris,Sierra,OF,,2021-04-20,,MIA,BAL,,,-1.5,8,4.2,2000,0.0,0.8,2.0,6.7,3.35
Hunter,Dozier,3B,,2021-04-20,,KC,TB,,,+1.5,8,3.9,3100,0.0,6.6,15.0,6.7,2.16
Gary,Sanchez,C,DTD,2021-04-20,,NYY,ATL,,,-1.5,9,4.7,4300,0.0,4.0,13.0,6.6,1.53
Willy,Adames,SS,,2021-04-20,,TB,KC,,,-1.5,8,4.1,3500,0.0,4.0,15.0,6.6,1.89
Salvador,Perez,C,,2021-04-20,,KC,TB,,,+1.5,8,3.9,5100,0.0,7.6,19.0,6.6,1.29
Evan,Longoria,3B,,2021-04-20,,SF,PHI,,,+1.5,8.5,3.8,4400,2.0,6.6,10.0,6.6,1.50
Jurickson,Profar,1B,,2021-04-20,,SD,MIL,,,-1.5,6.5,3.3,2900,2.0,9.2,22.0,6.6,2.28
Kevin,Newman,SS,,2021-04-20,,PIT,DET,,,+1.5,7.5,3.6,3800,0.0,2.4,5.0,6.5,1.71
Mike,Yastrzemski,OF,,2021-04-20,,SF,PHI,,,+1.5,8.5,3.8,4700,0.0,8.2,21.0,6.5,1.38
Rafael,Devers,3B,,2021-04-20,,BOS,TOR,,,-1.5,8,4.1,5200,0.0,5.8,16.0,6.5,1.25
Eric,Hosmer,1B,,2021-04-20,,SD,MIL,,,-1.5,6.5,3.3,4600,0.0,9.4,22.0,6.5,1.41
Alejandro,Kirk,C,,2021-04-20,,TOR,BOS,,,+1.5,8,4,2900,0.0,4.2,11.0,6.5,2.24
Brock,Holt,3B,,2021-04-20,,TEX,LAA,,,+1.5,8.5,3.6,4100,2.0,7.0,11.0,6.5,1.59
Eduardo,Escobar,2B,,2021-04-20,,ARI,CIN,,,+1.5,7.5,3.5,3700,0.0,8.0,14.0,6.5,1.76
Avisail,Garcia,OF,,2021-04-20,,MIL,SD,,,+1.5,6.5,3.2,3500,0.0,7.8,13.0,6.4,1.83
Luis,Urias,SS,DTD,2021-04-20,,MIL,SD,,,+1.5,6.5,3.2,3000,7.0,9.0,15.0,6.4,2.13
Hanser,Alberto,2B,,2021-04-20,,KC,TB,,,+1.5,8,3.9,3000,0.0,3.8,17.0,6.4,2.13
Jorge,Polanco,2B,,2021-04-20,,MIN,OAK,,,+1.5,6.5,3.1,3300,4.0,5.0,7.0,6.4,1.94
Freddy,Galvis,SS,,2021-04-20,,BAL,MIA,,,+1.5,8,3.8,3800,0.0,12.0,26.0,6.4,1.68
Brett,Gardner,OF,,2021-04-20,,NYY,ATL,,,-1.5,9,4.7,3300,0.0,4.2,9.0,6.4,1.94
Colin,Moran,1B,,2021-04-20,,PIT,DET,,,+1.5,7.5,3.6,3900,0.0,9.6,21.0,6.4,1.64
Paul,DeJong,SS,,2021-04-20,,STL,WAS,,,+1.5,9.5,4.5,3700,3.0,9.6,24.0,6.4,1.73
Yan,Gomes,C,,2021-04-20,,WAS,STL,,,-1.5,9.5,5,4000,0.0,6.6,17.0,6.4,1.60
Tyler,Naquin,OF,,2021-04-20,,CIN,ARI,,,-1.5,7.5,4,5100,0.0,4.6,11.0,6.3,1.24
Miguel,Rojas,SS,,2021-04-20,,MIA,BAL,,,-1.5,8,4.2,4100,3.0,7.4,17.0,6.3,1.54
David,Bote,2B,,2021-04-20,,CHC,NYM,,,+1.5,7.5,3.6,3300,0.0,3.4,10.0,6.3,1.91
Isiah,Kiner-Falefa,SS,,2021-04-20,,TEX,LAA,,,+1.5,8.5,3.6,4600,0.0,1.6,6.0,6.3,1.37
Andrew,Benintendi,OF,,2021-04-20,,KC,TB,,,+1.5,8,3.9,3100,0.0,9.6,16.0,6.3,2.03
Pedro,Severino,C,,2021-04-20,,BAL,MIA,,,+1.5,8,3.8,3800,0.0,1.6,3.0,6.2,1.63
Rougned,Odor,2B,,2021-04-20,,NYY,ATL,,,-1.5,9,4.7,2900,0.0,2.6,7.0,6.2,2.14
Austin,Dean,OF,,2021-04-20,,STL,WAS,,,+1.5,9.5,4.5,2600,0.0,2.4,6.0,6.2,2.38
Pavin,Smith,OF,,2021-04-20,,ARI,CIN,,,+1.5,7.5,3.5,2900,0.0,5.6,15.0,6.1,2.10
Christian,Arroyo,2B,DTD,2021-04-20,,BOS,TOR,,,-1.5,8,4.1,2700,3.0,11.0,17.0,6.1,2.26
Max,Kepler,OF,,2021-04-20,,MIN,OAK,,,+1.5,6.5,3.1,3800,0.0,6.4,10.0,6.1,1.61
Victor,Robles,OF,,2021-04-20,,WAS,STL,,,-1.5,9.5,5,3500,0.0,3.6,7.0,6.1,1.74
Stephen,Piscotty,OF,,2021-04-20,,OAK,MIN,,,-1.5,6.5,3.4,2700,2.0,8.2,12.0,6.0,2.22
Jonathan,India,2B,,2021-04-20,,CIN,ARI,,,-1.5,7.5,4,3800,0.0,3.2,7.0,6.0,1.58
Elvis,Andrus,SS,,2021-04-20,,OAK,MIN,,,-1.5,6.5,3.4,3300,0.0,3.4,14.0,5.9,1.79
Josh,Harrison,2B,,2021-04-20,,WAS,STL,,,-1.5,9.5,5,4200,0.0,8.8,14.0,5.9,1.40
C.J.,Cron,1B,,2021-04-20,,COL,HOU,,,+1.5,10,4.8,4200,0.0,5.8,14.0,5.9,1.40
Dustin,Fowler,OF,,2021-04-20,,PIT,DET,,,+1.5,7.5,3.6,2900,2.0,3.4,5.0,5.9,2.03
Jackie,Bradley Jr.,OF,,2021-04-20,,MIL,SD,,,+1.5,6.5,3.2,3200,0.0,10.8,26.0,5.9,1.84
Bobby,Dalbec,1B,,2021-04-20,,BOS,TOR,,,-1.5,8,4.1,3100,0.0,6.0,20.0,5.8,1.87
Luis,Rengifo,2B,,2021-04-20,,LAA,TEX,,,-1.5,8.5,4.9,2100,0.0,5.4,18.0,5.8,2.76
Seth,Brown,OF,,2021-04-20,,OAK,MIN,,,-1.5,6.5,3.4,2600,0.0,3.8,7.0,5.8,2.23
Erik,Gonzalez,3B,,2021-04-20,,PIT,DET,,,+1.5,7.5,3.6,3900,0.0,5.8,11.0,5.8,1.49
Danny,Jansen,C,,2021-04-20,,TOR,BOS,,,+1.5,8,4,2700,0.0,0.8,2.0,5.7,2.11
Mike,Brosseau,2B,,2021-04-20,,TB,KC,,,-1.5,8,4.1,3400,0.0,8.0,19.0,5.7,1.68
David,Dahl,OF,,2021-04-20,,TEX,LAA,,,+1.5,8.5,3.6,3600,0.0,7.0,17.0,5.7,1.58
