first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Aaron,Nola,P,,2021-05-04,,PHI,MIL,,YES,-1.5,7.5,4.1,10400,12.2,23.2,48.1,22.0,2.12
Dinelson,Lamet,P,,2021-05-04,,SD,PIT,,,-1.5,8,4.8,8900,11.3,25.5,36.8,18.8,2.11
J.A.,Happ,P,,2021-05-04,,MIN,TEX,,,-1.5,8.5,4.7,8600,-3.9,11.8,24.2,15.7,1.83
Zack,Greinke,P,,2021-05-04,,HOU,NYY,,YES,+1.5,8.5,4.1,9200,-6.4,13.3,31.6,15.4,1.67
Nick,Pivetta,P,,2021-05-04,,BOS,DET,,YES,-1.5,8.5,4.9,7900,4.4,16.7,26.9,15.3,1.94
Shane,McClanahan,P,,2021-05-04,,TB,LAA,,YES,+1.5,8.5,4.1,7000,0.0,0.0,0.0,14.4,2.06
Domingo,German,P,,2021-05-04,,NYY,HOU,,YES,-1.5,8.5,4.4,7800,1.8,14.4,29.4,14.0,1.79
Mike,Minor,P,,2021-05-04,,KC,CLE,,YES,-1.5,9,4.8,7100,0.0,12.1,26.1,13.7,1.93
Alex,Cobb,P,,2021-05-04,,LAA,TB,,,-1.5,8.5,4.4,7600,-1.1,12.4,26.7,13.6,1.79
Huascar,Ynoa,P,,2021-05-04,,ATL,WAS,,YES,-1.5,9,4.8,8200,2.2,25.5,41.9,13.6,1.66
Justin,Dunn,P,,2021-05-04,,SEA,BAL,,,-1.5,8.5,4.4,7700,0.0,0.0,0.0,13.4,1.74
Mitch,Keller,P,,2021-05-04,,PIT,SD,,,+1.5,8,3.2,6700,-12.2,5.7,25.7,13.4,2.00
Anthony,Kay,P,,2021-05-04,,TOR,OAK,,,+1.5,8.5,4.1,6100,-9.2,0.5,5.1,12.3,2.02
Eric,Lauer,P,,2021-05-04,,MIL,PHI,,YES,+1.5,7.5,3.4,7300,-9.4,4.5,17.7,12.0,1.64
Kyle,Gibson,P,,2021-05-04,,TEX,MIN,,YES,+1.5,8.5,3.8,7200,16.7,22.7,29.3,11.9,1.65
Johan,Oviedo,P,,2021-05-04,,STL,NYM,,YES,+1.5,6.5,2.7,6600,-1.2,8.0,17.1,11.5,1.74
Joe,Ross,P,,2021-05-04,,WAS,ATL,,YES,+1.5,9,4.3,6900,-4.4,16.7,29.5,11.4,1.65
Jorge,Lopez,P,,2021-05-04,,BAL,SEA,,,+1.5,8.5,4.1,6800,-2.4,6.3,25.5,11.3,1.66
Ronald,Acuna Jr.,OF,,2021-05-04,,ATL,WAS,1,,-1.5,9,4.8,6000,2.0,7.6,17.0,11.3,1.88
Trea,Turner,SS,,2021-05-04,,WAS,ATL,1,,+1.5,9,4.3,4900,0.0,12.4,21.0,11.1,2.27
Cole,Irvin,P,,2021-05-04,,OAK,TOR,,,-1.5,8.5,4.4,7400,0.4,14.8,27.1,11.1,1.50
Fernando,Tatis Jr.,SS,,2021-05-04,,SD,PIT,,,-1.5,8,4.8,5800,0.0,7.4,17.0,11.0,1.90
Freddie,Freeman,1B,,2021-05-04,,ATL,WAS,2,,-1.5,9,4.8,5700,0.0,6.4,27.0,10.6,1.86
Keegan,Thompson,P,,2021-05-04,,CHC,LAD,,YES,+1.5,6,2.4,4000,0.0,0.0,0.0,10.6,2.65
Mitch,Haniger,OF,,2021-05-04,,SEA,BAL,,,-1.5,8.5,4.4,3900,0.0,6.8,12.0,10.0,2.56
Mike,Trout,OF,,2021-05-04,,LAA,TB,,,-1.5,8.5,4.4,6400,2.0,8.6,16.0,10.0,1.56
Byron,Buxton,OF,,2021-05-04,,MIN,TEX,,,-1.5,8.5,4.7,6300,0.0,14.4,36.0,9.7,1.54
Bo,Bichette,SS,,2021-05-04,,TOR,OAK,,,+1.5,8.5,4.1,5500,5.0,11.2,15.0,9.6,1.75
Yordan,Alvarez,OF,,2021-05-04,,HOU,NYY,4,,+1.5,8.5,4.1,4700,4.0,11.4,18.0,9.6,2.04
Kyle,Seager,3B,,2021-05-04,,SEA,BAL,,,-1.5,8.5,4.4,4300,2.0,4.4,8.0,9.5,2.21
Rhys,Hoskins,1B,,2021-05-04,,PHI,MIL,2,,-1.5,7.5,4.1,5400,0.0,6.2,17.0,9.5,1.76
George,Springer,OF,,2021-05-04,,TOR,OAK,,,+1.5,8.5,4.1,5700,0.0,6.0,16.0,9.4,1.65
J.D.,Martinez,OF,,2021-05-04,,BOS,DET,3,,-1.5,8.5,4.9,5800,0.0,7.4,21.0,9.2,1.59
Manny,Machado,3B,,2021-05-04,,SD,PIT,,,-1.5,8,4.8,5100,0.0,7.0,20.0,9.2,1.80
Austin,Meadows,OF,,2021-05-04,,TB,LAA,2,,+1.5,8.5,4.1,3700,0.0,6.4,15.0,9.1,2.46
Josh,Donaldson,3B,,2021-05-04,,MIN,TEX,,,-1.5,8.5,4.7,5300,2.0,9.4,22.0,9.1,1.72
Michael,Fulmer,P,,2021-05-04,,DET,BOS,,YES,+1.5,8.5,3.6,6300,2.9,9.3,15.8,9.1,1.44
Andrew,McCutchen,OF,,2021-05-04,,PHI,MIL,1,,-1.5,7.5,4.1,4000,0.0,5.4,15.0,9.1,2.28
Trent,Grisham,OF,,2021-05-04,,SD,PIT,,,-1.5,8,4.8,5300,2.0,8.2,15.0,9.1,1.72
Ramon,Laureano,OF,,2021-05-04,,OAK,TOR,,,-1.5,8.5,4.4,5600,5.0,10.0,14.0,9.0,1.61
Alex,Bregman,3B,,2021-05-04,,HOU,NYY,3,,+1.5,8.5,4.1,4900,0.0,5.6,14.0,9.0,1.84
Matt,Chapman,3B,,2021-05-04,,OAK,TOR,,,-1.5,8.5,4.4,4800,5.0,9.2,17.0,9.0,1.88
Kyle,Lewis,OF,,2021-05-04,,SEA,BAL,,,-1.5,8.5,4.4,3400,3.0,4.6,7.0,9.0,2.65
Marcell,Ozuna,OF,,2021-05-04,,ATL,WAS,3,,-1.5,9,4.8,5400,3.0,7.8,17.0,8.9,1.65
Jeimer,Candelario,3B,,2021-05-04,,DET,BOS,2,,+1.5,8.5,3.6,4000,0.0,3.8,13.0,8.9,2.23
Mark,Canha,OF,,2021-05-04,,OAK,TOR,,,-1.5,8.5,4.4,5000,0.0,6.8,17.0,8.9,1.78
Randy,Arozarena,OF,,2021-05-04,,TB,LAA,1,,+1.5,8.5,4.1,4300,0.0,4.4,11.0,8.9,2.07
J.T.,Realmuto,C,,2021-05-04,,PHI,MIL,3,,-1.5,7.5,4.1,5400,0.0,5.6,15.0,8.8,1.63
Cedric,Mullins,OF,,2021-05-04,,BAL,SEA,,,+1.5,8.5,4.1,4100,0.0,9.8,20.0,8.8,2.15
Josh,Bell,1B,,2021-05-04,,WAS,ATL,4,,+1.5,9,4.3,3900,0.0,6.4,19.0,8.8,2.26
Robbie,Grossman,OF,,2021-05-04,,DET,BOS,1,,+1.5,8.5,3.6,3200,0.0,5.6,12.0,8.8,2.75
