first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,hand,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Brandon,Lowe,2B,,2023-05-30,,TB,CHC,3,,L,-1.5,8.5,4.9,5100,2.0,6.6,14.0,9.2,1.80
Masataka,Yoshida,OF,,2023-05-30,,BOS,CIN,2,,L,-1.5,10,5.6,5900,0.0,5.0,10.0,9.2,1.56
George,Springer,OF,,2023-05-30,,TOR,MIL,1,,R,-1.5,9,4.9,4900,2.0,6.6,12.0,9.2,1.88
Jake,Burger,3B,,2023-05-30,,CWS,LAA,7,,R,-1.5,9,4.8,3300,0.0,5.4,12.0,9.2,2.79
J.D.,Martinez,OF,,2023-05-30,,LAD,WAS,5,,R,-1.5,9,5.7,4600,7.0,12.8,21.0,9.2,2.00
Luis,Robert Jr.,OF,,2023-05-30,,CWS,LAA,3,,R,-1.5,9,4.8,4600,0.0,2.4,6.0,9.2,2.00
Ozzie,Albies,2B,,2023-05-30,,ATL,OAK,5,,S,-1.5,8.5,5.1,4500,0.0,5.0,10.0,9.2,2.04
Byron,Buxton,OF,,2023-05-30,,MIN,HOU,4,,R,-1.5,8.5,4.3,5600,0.0,7.0,24.0,9.2,1.64
Alex,Verdugo,OF,,2023-05-30,,BOS,CIN,1,,L,-1.5,10,5.6,5000,0.0,5.4,15.0,9.1,1.82
William,Contreras,C,,2023-05-30,,MIL,TOR,3,,R,+1.5,9,4.1,3800,2.0,9.8,23.0,9.1,2.39
TJ,Friedl,OF,,2023-05-30,,CIN,BOS,1,,L,+1.5,10,4.4,3900,0.0,11.6,19.0,9.1,2.33
Rafael,Devers,3B,,2023-05-30,,BOS,CIN,4,,L,-1.5,10,5.6,6100,0.0,1.2,3.0,9.1,1.49
Bryan,Reynolds,OF,,2023-05-30,,PIT,SF,2,,S,+1.5,8.5,3.9,5500,0.0,12.8,40.0,9.0,1.64
Yordan,Alvarez,OF,,2023-05-30,,HOU,MIN,3,,L,+1.5,8.5,4.3,6100,2.0,8.8,28.0,9.0,1.48
Pete,Alonso,1B,,2023-05-30,,NYM,PHI,4,,R,-1.5,8.5,4.5,5500,2.0,14.2,32.0,9.0,1.64
Randy,Arozarena,OF,,2023-05-30,,TB,CHC,4,,R,-1.5,8.5,4.9,5700,0.0,6.0,19.0,9.0,1.58
Mike,Yastrzemski,OF,,2023-05-30,,SF,PIT,2,,L,-1.5,8.5,4.6,3700,3.0,8.8,15.0,9.0,2.43
Nolan,Gorman,2B,,2023-05-30,,STL,KC,3,,L,-1.5,9,5.1,4900,0.0,4.2,16.0,9.0,1.84
Justin,Turner,1B,,2023-05-30,,BOS,CIN,3,,R,-1.5,10,5.6,3700,0.0,6.6,17.0,8.9,2.41
Corbin,Carroll,OF,,2023-05-30,,ARI,COL,5,,L,-1.5,8.5,5.2,5100,0.0,7.8,16.0,8.9,1.75
Lourdes,Gurriel Jr.,OF,,2023-05-30,,ARI,COL,3,,R,-1.5,8.5,5.2,4400,0.0,8.0,17.0,8.9,2.02
Michael,Conforto,OF,,2023-05-30,,SF,PIT,4,,L,-1.5,8.5,4.6,3800,2.0,11.6,30.0,8.9,2.34
Matt,Olson,1B,,2023-05-30,,ATL,OAK,2,,L,-1.5,8.5,5.1,5200,0.0,13.8,35.0,8.9,1.71
Will,Smith,C,,2023-05-30,,LAD,WAS,3,,R,-1.5,9,5.7,5400,0.0,5.6,12.0,8.8,1.63
