first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Clayton,Kershaw,P,,2021-05-08,,LAD,LAA,,,-1.5,8,4.4,10500,-5.4,8.5,32.8,18.3,1.74
Lance,Lynn,P,,2021-05-08,,CWS,KC,,YES,-1.5,9,5,9500,-4.7,19.3,48.3,17.1,1.80
Ian,Anderson,P,,2021-05-08,,ATL,PHI,,YES,-1.5,9,5,8900,6.2,17.0,34.6,16.5,1.85
Cristian,Javier,P,,2021-05-08,,HOU,TOR,,YES,-1.5,9,4.9,10700,9.4,21.0,30.9,15.0,1.40
Garrett,Richards,P,,2021-05-08,,BOS,BAL,,YES,-1.5,9,4.8,8200,-0.6,16.1,33.6,14.2,1.73
Dylan,Bundy,P,,2021-05-08,,LAA,LAD,,,+1.5,8,3.7,9800,7.9,18.1,25.9,13.9,1.42
Vince,Velasquez,P,,2021-05-08,,PHI,ATL,,YES,+1.5,9,4,7100,1.6,12.0,25.9,13.5,1.90
Merrill,Kelly,P,,2021-05-08,,ARI,NYM,,YES,+1.5,8,3.7,8400,-1.9,9.5,17.9,13.5,1.61
Kohei,Arihara,P,,2021-05-08,,TEX,SEA,,YES,-1.5,9,4.5,5000,-11.5,6.5,25.3,12.8,2.56
Ronald,Acuna Jr.,OF,,2021-05-08,,ATL,PHI,1,,-1.5,9,5,5600,2.0,7.2,10.0,12.1,2.16
Daniel,Lynch,P,,2021-05-08,,KC,CWS,,YES,+1.5,9,4,5300,4.7,4.7,4.7,12.1,2.28
Freddie,Freeman,1B,,2021-05-08,,ATL,PHI,2,,-1.5,9,5,5300,0.0,1.2,4.0,11.2,2.11
Steven,Matz,P,,2021-05-08,,TOR,HOU,,YES,+1.5,9,4.1,8600,-6.2,6.7,19.1,11.1,1.29
J.D.,Martinez,OF,,2021-05-08,,BOS,BAL,3,,-1.5,9,4.8,5200,0.0,9.2,16.0,10.6,2.04
Marcell,Ozuna,OF,,2021-05-08,,ATL,PHI,3,,-1.5,9,5,4900,0.0,7.4,16.0,10.6,2.16
Alex,Bregman,3B,,2021-05-08,,HOU,TOR,3,,-1.5,9,4.9,4600,0.0,8.4,24.0,10.6,2.30
Mookie,Betts,OF,,2021-05-08,,LAD,LAA,-1,,-1.5,8,4.4,5700,0.0,9.6,17.0,10.4,1.82
Xander,Bogaerts,SS,,2021-05-08,,BOS,BAL,4,,-1.5,9,4.8,5200,0.0,10.4,15.0,10.3,1.98
Yordan,Alvarez,OF,,2021-05-08,,HOU,TOR,4,,-1.5,9,4.9,4500,3.0,11.4,17.0,10.1,2.24
Jose,Altuve,2B,,2021-05-08,,HOU,TOR,1,,-1.5,9,4.9,4800,0.0,5.8,14.0,10.1,2.10
Tim,Anderson,SS,,2021-05-08,,CWS,KC,1,,-1.5,9,5,5300,0.0,9.0,13.0,9.8,1.85
Corey,Seager,SS,,2021-05-08,,LAD,LAA,-1,,-1.5,8,4.4,5100,4.0,8.0,15.0,9.3,1.82
Mitch,Haniger,OF,,2021-05-08,,SEA,TEX,1,,+1.5,9,4.5,4700,0.0,4.4,9.0,9.2,1.96
Ozzie,Albies,2B,,2021-05-08,,ATL,PHI,4,,-1.5,9,5,4600,2.0,5.8,10.0,9.2,2.00
Zac,Lowther,P,,2021-05-08,,BAL,BOS,,YES,+1.5,9,4.2,4000,3.7,3.7,3.7,9.1,2.28
Jose,Abreu,1B,,2021-05-08,,CWS,KC,4,,-1.5,9,5,4800,2.0,6.8,14.0,9.1,1.90
Joey,Gallo,OF,,2021-05-08,,TEX,SEA,4,,-1.5,9,4.5,3800,0.0,7.4,16.0,9.1,2.39
Carlos,Correa,SS,,2021-05-08,,HOU,TOR,6,,-1.5,9,4.9,5000,0.0,2.2,9.0,9.0,1.80
Nate,Lowe,1B,,2021-05-08,,TEX,SEA,3,,-1.5,9,4.5,4300,2.0,9.0,18.0,8.9,2.07
Mike,Trout,OF,,2021-05-08,,LAA,LAD,-1,,+1.5,8,3.7,6200,0.0,5.2,9.0,8.9,1.44
Francisco,Lindor,SS,,2021-05-08,,NYM,ARI,2,,-1.5,8,4.3,4900,0.0,6.2,14.0,8.8,1.80
Michael,Conforto,OF,,2021-05-08,,NYM,ARI,3,,-1.5,8,4.3,4100,4.0,7.8,17.0,8.8,2.15
Yoan,Moncada,3B,,2021-05-08,,CWS,KC,3,,-1.5,9,5,4300,0.0,4.4,15.0,8.7,2.02
Aledmys,Diaz,2B,,2021-05-08,,HOU,TOR,2,,-1.5,9,4.9,3500,0.0,8.8,21.0,8.7,2.49
Max,Muncy,1B,,2021-05-08,,LAD,LAA,-1,,-1.5,8,4.4,4900,0.0,6.4,21.0,8.6,1.76
Michael,Chavis,1B,,2021-05-08,,BOS,BAL,1,,-1.5,9,4.8,2200,0.0,4.2,12.0,8.6,3.91
Hunter,Renfroe,OF,,2021-05-08,,BOS,BAL,8,,-1.5,9,4.8,3000,0.0,8.2,22.0,8.5,2.83
Jeff,McNeil,2B,,2021-05-08,,NYM,ARI,1,,-1.5,8,4.3,4400,2.0,8.4,21.0,8.5,1.93
Kyle,Tucker,OF,,2021-05-08,,HOU,TOR,7,,-1.5,9,4.9,3200,0.0,5.6,10.0,8.5,2.66
Rafael,Devers,3B,,2021-05-08,,BOS,BAL,5,,-1.5,9,4.8,5100,2.0,11.4,19.0,8.5,1.67
Justin,Turner,3B,,2021-05-08,,LAD,LAA,-1,,-1.5,8,4.4,5500,5.0,7.2,10.0,8.5,1.55
Kyle,Lewis,OF,,2021-05-08,,SEA,TEX,2,,+1.5,9,4.5,3800,0.0,6.6,14.0,8.5,2.24
Kyle,Seager,3B,,2021-05-08,,SEA,TEX,3,,+1.5,9,4.5,4800,0.0,3.6,9.0,8.4,1.75
Bo,Bichette,SS,,2021-05-08,,TOR,HOU,2,,+1.5,9,4.1,5400,0.0,10.2,23.0,8.4,1.56
Yermin,Mercedes,1B,,2021-05-08,,CWS,KC,5,,-1.5,9,5,4400,0.0,1.6,5.0,8.4,1.91
Dansby,Swanson,SS,,2021-05-08,,ATL,PHI,6,,-1.5,9,5,3800,0.0,7.4,17.0,8.3,2.18
Dominic,Smith,OF,,2021-05-08,,NYM,ARI,5,,-1.5,8,4.3,4200,0.0,7.0,18.0,8.3,1.98
Austin,Riley,3B,,2021-05-08,,ATL,PHI,5,,-1.5,9,5,3900,0.0,2.8,14.0,8.3,2.13
