first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Nelson,Cruz,OF,,2021-05-29,Early,MIN,KC,4,,-1.5,9.5,5.3,5500,2.0,6.2,10.0,9.5,1.73
Manny,Machado,3B,,2021-05-29,Early,SD,HOU,2,,-1.5,8.5,4.8,5900,0.0,4.8,14.0,9.3,1.58
Max,Kepler,OF,,2021-05-29,Early,MIN,KC,1,,-1.5,9.5,5.3,4400,2.0,12.0,21.0,9.2,2.09
Matt,Harvey,P,,2021-05-29,Early,BAL,CWS,,YES,+1.5,5.5,2.4,6600,-12.1,2.5,12.0,9.0,1.36
Matt,Olson,1B,,2021-05-29,Early,OAK,LAA,3,,-1.5,7.5,4.2,4600,0.0,7.0,12.0,9.0,1.96
Josh,Donaldson,3B,,2021-05-29,Early,MIN,KC,2,,-1.5,9.5,5.3,4000,0.0,4.4,9.0,8.9,2.23
Whit,Merrifield,2B,,2021-05-29,Early,KC,MIN,1,,+1.5,9.5,4.2,5600,0.0,7.8,21.0,8.8,1.57
Tim,Anderson,SS,,2021-05-29,Early,CWS,BAL,1,,-1.5,5.5,3.1,4800,0.0,4.4,12.0,8.8,1.83
Mark,Canha,OF,,2021-05-29,Early,OAK,LAA,1,,-1.5,7.5,4.2,5000,3.0,7.8,13.0,8.8,1.76
Nick,Castellanos,OF,,2021-05-29,Early,CIN,CHC,3,,+1.5,7,3.4,5100,6.0,13.2,29.0,8.7,1.71
Jake,Lamb,OF,,2021-05-29,Early,CWS,BAL,6,,-1.5,5.5,3.1,3800,0.0,6.2,11.0,8.7,2.29
Adalberto,Mondesi,SS,,2021-05-29,Early,KC,MIN,5,,+1.5,9.5,4.2,3300,0.0,10.4,20.0,8.7,2.64
DJ,LeMahieu,2B,,2021-05-29,Early,NYY,DET,1,,+1.5,8,4.1,5300,0.0,2.8,7.0,8.5,1.60
Carlos,Santana,1B,,2021-05-29,Early,KC,MIN,2,,+1.5,9.5,4.2,4500,0.0,4.6,9.0,8.5,1.89
Salvador,Perez,C,,2021-05-29,Early,KC,MIN,3,,+1.5,9.5,4.2,5300,0.0,5.8,13.0,8.5,1.60
Tommy,Pham,OF,,2021-05-29,Early,SD,HOU,1,,-1.5,8.5,4.8,3700,9.0,13.2,18.0,8.4,2.27
Trea,Turner,SS,,2021-05-29,Early,WAS,MIL,1,,-1.5,6.5,3.4,5500,0.0,9.4,19.0,8.4,1.53
Aaron,Judge,OF,,2021-05-29,Early,NYY,DET,3,,+1.5,8,4.1,6000,0.0,7.8,13.0,8.3,1.38
Jose,Abreu,1B,,2021-05-29,Early,CWS,BAL,4,,-1.5,5.5,3.1,5500,4.0,9.2,16.0,8.2,1.49
Alex,Kirilloff,1B,,2021-05-29,Early,MIN,KC,3,,-1.5,9.5,5.3,4400,0.0,6.0,18.0,8.2,1.86
Jared,Walsh,1B,,2021-05-29,Early,LAA,OAK,4,,+1.5,7.5,3.3,4200,0.0,6.4,16.0,8.2,1.95
Eugenio,Suarez,3B,,2021-05-29,Early,CIN,CHC,1,,+1.5,7,3.4,4500,0.0,5.2,11.0,8.1,1.80
Xander,Bogaerts,SS,,2021-05-29,Early,BOS,MIA,4,,-1.5,7.5,4.2,5400,0.0,8.6,17.0,8.1,1.50
Yermin,Mercedes,C,,2021-05-29,Early,CWS,BAL,5,,-1.5,5.5,3.1,5000,0.0,5.2,14.0,8.1,1.62
Gleyber,Torres,SS,,2021-05-29,Early,NYY,DET,4,,+1.5,8,4.1,4700,0.0,8.4,26.0,7.9,1.68
Jorge,Polanco,2B,,2021-05-29,Early,MIN,KC,5,,-1.5,9.5,5.3,5200,0.0,5.2,15.0,7.9,1.52
Garrett,Cooper,1B,,2021-05-29,Early,MIA,BOS,4,,+1.5,7.5,3.3,3800,2.0,7.2,15.0,7.9,2.08
Christian,Yelich,OF,,2021-05-29,Early,MIL,WAS,3,,+1.5,6.5,3.1,4000,0.0,5.4,16.0,7.9,1.98
Joc,Pederson,OF,,2021-05-29,Early,CHC,CIN,1,,-1.5,7,3.6,4800,0.0,5.2,24.0,7.9,1.65
Wil,Myers,OF,,2021-05-29,Early,SD,HOU,6,,-1.5,8.5,4.8,2700,0.0,4.8,17.0,7.8,2.89
Starling,Marte,OF,,2021-05-29,Early,MIA,BOS,2,,+1.5,7.5,3.3,4600,3.0,10.2,18.0,7.8,1.70
Mitch,Garver,C,,2021-05-29,Early,MIN,KC,6,,-1.5,9.5,5.3,4300,7.0,12.2,20.0,7.8,1.81
J.D.,Martinez,OF,,2021-05-29,Early,BOS,MIA,3,,-1.5,7.5,4.2,5900,0.0,7.2,15.0,7.8,1.32
Matt,Chapman,3B,,2021-05-29,Early,OAK,LAA,5,,-1.5,7.5,4.2,4700,3.0,4.6,7.0,7.8,1.66
Kris,Bryant,1B,,2021-05-29,Early,CHC,CIN,2,,-1.5,7,3.6,5800,3.0,7.4,13.0,7.7,1.33
Robbie,Grossman,OF,,2021-05-29,Early,DET,NYY,1,,-1.5,8,3.9,3900,2.0,6.8,21.0,7.7,1.97
Anthony,Rendon,3B,,2021-05-29,Early,LAA,OAK,3,,+1.5,7.5,3.3,4200,0.0,4.2,12.0,7.7,1.83
Seth,Brown,OF,,2021-05-29,Early,OAK,LAA,4,,-1.5,7.5,4.2,3200,0.0,6.2,15.0,7.6,2.38
Ervin,Santana,P,,2021-05-29,Early,KC,MIN,,YES,+1.5,9.5,4.2,4000,0.2,4.9,7.3,7.6,1.90
Alex,Verdugo,OF,,2021-05-29,Early,BOS,MIA,2,,-1.5,7.5,4.2,3700,0.0,6.6,13.0,7.6,2.05
Kyle,Tucker,OF,,2021-05-29,Early,HOU,SD,4,,+1.5,8.5,3.7,3800,4.0,10.8,18.0,7.6,2.00
Mitch,Moreland,1B,,2021-05-29,Early,OAK,LAA,6,,-1.5,7.5,4.2,2900,3.0,6.6,13.0,7.6,2.62
Jake,Cronenworth,2B,,2021-05-29,Early,SD,HOU,3,,-1.5,8.5,4.8,4700,0.0,3.4,10.0,7.5,1.60
Jesus,Aguilar,1B,,2021-05-29,Early,MIA,BOS,3,,+1.5,7.5,3.3,4700,0.0,5.4,17.0,7.5,1.60
Shohei,Ohtani,1B,,2021-05-29,Early,LAA,OAK,2,,+1.5,7.5,3.3,5300,2.0,8.9,18.5,7.5,1.42
Jesse,Winker,OF,,2021-05-29,Early,CIN,CHC,2,,+1.5,7,3.4,5200,0.0,6.6,14.0,7.4,1.42
Nick,Madrigal,2B,,2021-05-29,Early,CWS,BAL,9,,-1.5,5.5,3.1,4000,0.0,10.2,15.0,7.4,1.85
Hunter,Renfroe,OF,,2021-05-29,Early,BOS,MIA,6,,-1.5,7.5,4.2,3400,2.0,9.2,20.0,7.3,2.15
Miguel,Cabrera,1B,,2021-05-29,Early,DET,NYY,3,,-1.5,8,3.9,3400,0.0,2.6,5.0,7.3,2.15
Jeimer,Candelario,3B,,2021-05-29,Early,DET,NYY,2,,-1.5,8,3.9,3100,2.0,8.2,16.0,7.3,2.35
Jorge,Soler,OF,,2021-05-29,Early,KC,MIN,4,,+1.5,9.5,4.2,3500,0.0,2.0,8.0,7.3,2.09
Charlie,Blackmon,OF,,2021-05-29,Early,COL,PIT,5,,-1.5,6,3.1,4600,0.0,4.2,9.0,7.2,1.57
Corey,Dickerson,OF,,2021-05-29,Early,MIA,BOS,5,,+1.5,7.5,3.3,4500,0.0,7.2,23.0,7.2,1.60
Adam,Frazier,2B,,2021-05-29,Early,PIT,COL,1,,+1.5,6,2.9,3300,0.0,4.2,9.0,7.2,2.18
Ian,Happ,OF,,2021-05-29,Early,CHC,CIN,4,,-1.5,7,3.6,4100,2.0,3.6,7.0,7.2,1.76
Tony,Kemp,2B,,2021-05-29,Early,OAK,LAA,2,,-1.5,7.5,4.2,3000,2.0,3.8,5.0,7.1,2.37
Andrew,Vaughn,1B,,2021-05-29,Early,CWS,BAL,7,,-1.5,5.5,3.1,2600,0.0,8.4,17.0,7.1,2.73
Rougned,Odor,2B,,2021-05-29,Early,NYY,DET,2,,+1.5,8,4.1,3500,0.0,6.4,16.0,7.1,2.03
Juan,Soto,OF,,2021-05-29,Early,WAS,MIL,2,,-1.5,6.5,3.4,5400,0.0,7.2,19.0,7.1,1.31
Gary,Sanchez,C,,2021-05-29,Early,NYY,DET,5,,+1.5,8,4.1,4700,0.0,2.8,10.0,7.1,1.51
Yoan,Moncada,3B,,2021-05-29,Early,CWS,BAL,3,,-1.5,5.5,3.1,5200,0.0,7.2,17.0,7.1,1.37
Bryan,Reynolds,OF,,2021-05-29,Early,PIT,COL,3,,+1.5,6,2.9,3100,0.0,6.4,12.0,7.1,2.29
Brett,Gardner,OF,,2021-05-29,Early,NYY,DET,9,,+1.5,8,4.1,2900,0.0,2.6,8.0,7.0,2.41
Magneuris,Sierra,OF,,2021-05-29,Early,MIA,BOS,1,,+1.5,7.5,3.3,2400,0.0,3.6,10.0,7.0,2.92
Mike,Ford,1B,,2021-05-29,Early,NYY,DET,6,,+1.5,8,4.1,3100,0.0,4.4,10.0,7.0,2.26
Javier,Baez,SS,,2021-05-29,Early,CHC,CIN,3,,-1.5,7,3.6,5000,2.0,7.4,15.0,7.0,1.40
Raimel,Tapia,OF,,2021-05-29,Early,COL,PIT,1,,-1.5,6,3.1,4300,0.0,2.6,8.0,7.0,1.63
Hunter,Dozier,3B,,2021-05-29,Early,KC,MIN,6,,+1.5,9.5,4.2,3500,0.0,1.8,9.0,6.9,1.97
Bobby,Dalbec,1B,,2021-05-29,Early,BOS,MIA,7,,-1.5,7.5,4.2,2900,0.0,3.6,16.0,6.9,2.38
Jonathan,Schoop,1B,,2021-05-29,Early,DET,NYY,4,,-1.5,8,3.9,3200,2.0,5.0,7.0,6.9,2.16
Niko,Goodrum,SS,,2021-05-29,Early,DET,NYY,7,,-1.5,8,3.9,3400,0.0,6.0,10.0,6.9,2.03
Carlos,Correa,SS,,2021-05-29,Early,HOU,SD,6,,+1.5,8.5,3.7,4900,0.0,6.2,12.0,6.8,1.39
Freddy,Galvis,SS,,2021-05-29,Early,BAL,CWS,2,,+1.5,5.5,2.4,3300,0.0,6.6,15.0,6.7,2.03
Ryan,Zimmerman,1B,,2021-05-29,Early,WAS,MIL,3,,-1.5,6.5,3.4,4000,0.0,7.2,21.0,6.7,1.68
Clint,Frazier,OF,,2021-05-29,Early,NYY,DET,8,,+1.5,8,4.1,2600,0.0,7.4,21.0,6.7,2.58
Avisail,Garcia,OF,,2021-05-29,Early,MIL,WAS,4,,+1.5,6.5,3.1,2600,0.0,7.2,19.0,6.7,2.58
Eric,Hosmer,1B,,2021-05-29,Early,SD,HOU,5,,-1.5,8.5,4.8,4300,0.0,6.8,12.0,6.6,1.53
Willi,Castro,2B,,2021-05-29,Early,DET,NYY,9,,-1.5,8,3.9,2400,0.0,5.0,19.0,6.6,2.75
Rafael,Devers,3B,,2021-05-29,Early,BOS,MIA,5,,-1.5,7.5,4.2,4600,0.0,8.4,21.0,6.6,1.43
Ryan,McMahon,2B,,2021-05-29,Early,COL,PIT,3,,-1.5,6,3.1,5000,0.0,5.8,9.0,6.6,1.32
Jose,Altuve,2B,,2021-05-29,Early,HOU,SD,1,,+1.5,8.5,3.7,5100,0.0,5.4,14.0,6.6,1.29
Nomar,Mazara,OF,,2021-05-29,Early,DET,NYY,5,,-1.5,8,3.9,2300,0.0,1.8,7.0,6.6,2.87
Trevor,Larnach,OF,,2021-05-29,Early,MIN,KC,7,,-1.5,9.5,5.3,2600,2.0,6.6,12.0,6.5,2.50
Starlin,Castro,3B,,2021-05-29,Early,WAS,MIL,5,,-1.5,6.5,3.4,3000,0.0,3.2,7.0,6.5,2.17
Aledmys,Diaz,OF,,2021-05-29,Early,HOU,SD,7,,+1.5,8.5,3.7,3100,0.0,4.8,10.0,6.5,2.10
Hanser,Alberto,2B,,2021-05-29,Early,KC,MIN,8,,+1.5,9.5,4.2,2600,0.0,4.0,8.0,6.5,2.50
Lorenzo,Cain,OF,,2021-05-29,Early,MIL,WAS,5,,+1.5,6.5,3.1,2600,0.0,3.4,8.0,6.5,2.50
Keston,Hiura,1B,,2021-05-29,Early,MIL,WAS,7,,+1.5,6.5,3.1,2800,0.0,1.8,7.0,6.5,2.32
Gregory,Polanco,OF,,2021-05-29,Early,PIT,COL,4,,+1.5,6,2.9,2500,0.0,2.8,9.0,6.5,2.60
Chas,McCormick,OF,,2021-05-29,Early,HOU,SD,2,,+1.5,8.5,3.7,2100,0.0,4.6,13.0,6.5,3.10
Anthony,Santander,OF,,2021-05-29,Early,BAL,CWS,3,,+1.5,5.5,2.4,3000,3.0,10.6,18.0,6.4,2.13
Alex,Bregman,3B,,2021-05-29,Early,HOU,SD,3,,+1.5,8.5,3.7,4900,2.0,5.8,10.0,6.4,1.31
Ha-Seong,Kim,3B,,2021-05-29,Early,SD,HOU,8,,-1.5,8.5,4.8,2700,0.0,6.4,14.0,6.4,2.37
Chad,Pinder,2B,,2021-05-29,Early,OAK,LAA,7,,-1.5,7.5,4.2,3100,0.0,2.0,8.0,6.4,2.06
Jurickson,Profar,1B,,2021-05-29,Early,SD,HOU,7,,-1.5,8.5,4.8,3900,0.0,9.2,24.0,6.3,1.62
Josh,Harrison,2B,,2021-05-29,Early,WAS,MIL,6,,-1.5,6.5,3.4,3100,0.0,9.6,15.0,6.3,2.03
Justin,Upton,OF,,2021-05-29,Early,LAA,OAK,1,,+1.5,7.5,3.3,3100,5.0,8.8,14.0,6.3,2.03
Ben,Gamel,OF,,2021-05-29,Early,PIT,COL,6,,+1.5,6,2.9,2200,0.0,8.4,19.0,6.3,2.86
Jose,Rojas,2B,,2021-05-29,Early,LAA,OAK,6,,+1.5,7.5,3.3,3000,0.0,7.2,22.0,6.3,2.10
Leury,Garcia,OF,,2021-05-29,Early,CWS,BAL,8,,-1.5,5.5,3.1,3000,0.0,4.4,8.0,6.3,2.10
Rafael,Ortega,OF,,2021-05-29,Early,CHC,CIN,6,,-1.5,7,3.6,2000,0.0,3.0,7.0,6.3,3.15
Manny,Pina,C,,2021-05-29,Early,MIL,WAS,6,,+1.5,6.5,3.1,2800,0.0,5.4,12.0,6.2,2.21
Andrelton,Simmons,SS,,2021-05-29,Early,MIN,KC,9,,-1.5,9.5,5.3,2600,0.0,6.2,12.0,6.2,2.38
Miguel,Andujar,OF,,2021-05-29,Early,NYY,DET,7,,+1.5,8,4.1,3200,0.0,5.0,10.0,6.2,1.94
Cedric,Mullins,OF,,2021-05-29,Early,BAL,CWS,1,,+1.5,5.5,2.4,4000,0.0,7.4,15.0,6.2,1.55
Willy,Adames,SS,,2021-05-29,Early,MIL,WAS,2,,+1.5,6.5,3.1,3700,0.0,9.8,27.0,6.2,1.68
Akil,Baddoo,OF,,2021-05-29,Early,DET,NYY,8,,-1.5,8,3.9,2700,0.0,4.8,13.0,6.2,2.30
Tyler,Naquin,OF,,2021-05-29,Early,CIN,CHC,4,,+1.5,7,3.4,4000,3.0,6.2,10.0,6.1,1.53
Isan,Diaz,2B,,2021-05-29,Early,MIA,BOS,7,,+1.5,7.5,3.3,2900,0.0,2.0,6.0,6.1,2.10
Willson,Contreras,C,,2021-05-29,Early,CHC,CIN,5,,-1.5,7,3.6,5200,0.0,6.2,18.0,6.1,1.17
Jon,Berti,2B,,2021-05-29,Early,MIA,BOS,6,,+1.5,7.5,3.3,3800,0.0,7.8,16.0,6.1,1.61
Maikel,Franco,3B,,2021-05-29,Early,BAL,CWS,5,,+1.5,5.5,2.4,3700,0.0,7.6,13.0,6.1,1.65
Garrett,Hampson,OF,,2021-05-29,Early,COL,PIT,2,,-1.5,6,3.1,4500,0.0,6.0,15.0,6.0,1.33
Elvis,Andrus,SS,,2021-05-29,Early,OAK,LAA,8,,-1.5,7.5,4.2,2000,0.0,7.0,14.0,6.0,3.00
Eric,Haase,C,,2021-05-29,Early,DET,NYY,6,,-1.5,8,3.9,3200,0.0,2.6,6.0,5.9,1.84
Yan,Gomes,C,,2021-05-29,Early,WAS,MIL,7,,-1.5,6.5,3.4,3300,0.0,4.0,10.0,5.9,1.79
Tyler,Nevin,1B,,2021-05-29,Early,BAL,CWS,8,,+1.5,5.5,2.4,2000,,,,5.9,2.95
Josh,Bell,1B,,2021-05-29,Early,WAS,MIL,3,,-1.5,6.5,3.4,3600,0.0,6.4,12.0,5.8,1.61
Tyler,Stephenson,1B,,2021-05-29,Early,CIN,CHC,5,,+1.5,7,3.4,3700,0.0,2.8,10.0,5.8,1.57
C.J.,Cron,1B,,2021-05-29,Early,COL,PIT,4,,-1.5,6,3.1,5000,2.0,4.6,12.0,5.8,1.16
Christian,Arroyo,2B,,2021-05-29,Early,BOS,MIA,9,,-1.5,7.5,4.2,2700,0.0,2.8,8.0,5.7,2.11
Kevin,Plawecki,C,,2021-05-29,Early,BOS,MIA,8,,-1.5,7.5,4.2,3600,0.0,2.6,10.0,5.7,1.58
Jonathan,India,2B,,2021-05-29,Early,CIN,CHC,7,,+1.5,7,3.4,3700,2.0,5.8,10.0,5.7,1.54
Joshua,Fuentes,3B,,2021-05-29,Early,COL,PIT,7,,-1.5,6,3.1,3900,0.0,8.8,20.0,5.6,1.44
Kyle,Schwarber,OF,,2021-05-29,Early,WAS,MIL,4,,-1.5,6.5,3.4,4000,0.0,5.2,12.0,5.6,1.40
Kean,Wong,2B,,2021-05-29,Early,LAA,OAK,7,,+1.5,7.5,3.3,2000,,,,5.6,2.80
Kolten,Wong,2B,,2021-05-29,Early,MIL,WAS,1,,+1.5,6.5,3.1,3400,0.0,11.4,30.0,5.6,1.65
Eric,Sogard,2B,,2021-05-29,Early,CHC,CIN,8,,-1.5,7,3.6,2800,0.0,4.4,15.0,5.5,1.96
Myles,Straw,OF,,2021-05-29,Early,HOU,SD,8,,+1.5,8.5,3.7,2200,0.0,4.6,12.0,5.3,2.41
Will,Craig,1B,,2021-05-29,Early,PIT,COL,5,,+1.5,6,2.9,2400,0.0,4.4,10.0,5.3,2.21
Luis,Urias,2B,,2021-05-29,Early,MIL,WAS,8,,+1.5,6.5,3.1,2900,0.0,1.6,5.0,5.3,1.83
Wilmer,Difo,3B,,2021-05-29,Early,PIT,COL,6,,+1.5,6,2.9,2000,0.0,3.2,8.0,5.3,2.65
Kevin,Newman,SS,,2021-05-29,Early,PIT,COL,2,,+1.5,6,2.9,2300,0.0,3.4,13.0,5.3,2.30
Aramis,Garcia,C,,2021-05-29,Early,OAK,LAA,9,,-1.5,7.5,4.2,2000,0.0,3.4,7.0,5.2,2.60
David,Fletcher,2B,,2021-05-29,Early,LAA,OAK,9,,+1.5,7.5,3.3,3500,0.0,5.2,9.0,5.2,1.49
Alex,Blandino,1B,,2021-05-29,Early,CIN,CHC,9,,+1.5,7,3.4,2000,0.0,0.0,0.0,5.1,2.55
Pedro,Severino,C,,2021-05-29,Early,BAL,CWS,4,,+1.5,5.5,2.4,3100,2.0,6.2,12.0,5.0,1.61
David,Bote,3B,,2021-05-29,Early,CHC,CIN,7,,-1.5,7,3.6,3700,0.0,4.6,11.0,5.0,1.35
Cam,Gallagher,C,,2021-05-29,Early,KC,MIN,9,,+1.5,9.5,4.2,2600,0.0,3.4,7.0,5.0,1.92
Juan,Lagares,OF,,2021-05-29,Early,LAA,OAK,5,,+1.5,7.5,3.3,2900,0.0,6.0,12.0,5.0,1.72
Max,Schrock,2B,,2021-05-29,Early,CIN,CHC,6,,+1.5,7,3.4,2200,0.0,4.8,11.0,4.9,2.23
Jose,Devers,SS,,2021-05-29,Early,MIA,BOS,9,,+1.5,7.5,3.3,2300,0.0,3.2,12.0,4.9,2.13
Anthony,Bemboom,C,,2021-05-29,Early,LAA,OAK,8,,+1.5,7.5,3.3,2200,0.0,3.6,5.0,4.9,2.23
Dom,Nunez,C,,2021-05-29,Early,COL,PIT,8,,-1.5,6,3.1,4200,0.0,3.2,8.0,4.8,1.14
Victor,Caratini,C,,2021-05-29,Early,SD,HOU,9,,-1.5,8.5,4.8,2700,0.0,5.6,9.0,4.8,1.78
Jacob,Stallings,C,,2021-05-29,Early,PIT,COL,4,,+1.5,6,2.9,3900,0.0,3.8,11.0,4.8,1.23
Andrew,Stevenson,OF,,2021-05-29,Early,WAS,MIL,8,,-1.5,6.5,3.4,2000,0.0,3.4,10.0,4.7,2.35
Sandy,Leon,C,,2021-05-29,Early,MIA,BOS,8,,+1.5,7.5,3.3,2400,0.0,3.2,7.0,4.6,1.92
Luis,Garcia,2B,DTD,2021-05-29,Early,WAS,MIL,6,,-1.5,6.5,3.4,2000,0.0,3.2,13.0,4.5,2.25
Alex,Avila,C,,2021-05-29,Early,WAS,MIL,7,,-1.5,6.5,3.4,2900,0.0,8.6,22.0,4.4,1.52
Jackie,Bradley Jr.,OF,,2021-05-29,Early,MIL,WAS,8,,+1.5,6.5,3.1,2300,0.0,2.4,7.0,4.4,1.91
Ryan,Mountcastle,1B,DTD,2021-05-29,Early,BAL,CWS,6,,+1.5,5.5,2.4,3000,0.0,7.0,23.0,4.4,1.47
Brendan,Rodgers,2B,,2021-05-29,Early,COL,PIT,6,,-1.5,6,3.1,3200,0.0,4.4,12.0,4.4,1.38
Garrett,Stubbs,C,,2021-05-29,Early,HOU,SD,9,,+1.5,8.5,3.7,2000,0.0,0.0,0.0,4.1,2.05
Rob,Refsnyder,OF,,2021-05-29,Early,MIN,KC,8,,-1.5,9.5,5.3,2300,0.0,9.2,29.0,4.1,1.78
Elias,Diaz,C,,2021-05-29,Early,COL,PIT,8,,-1.5,6,3.1,2800,0.0,4.2,11.0,4.0,1.43
Cole,Tucker,OF,,2021-05-29,Early,PIT,COL,7,,+1.5,6,2.9,2200,0.0,2.2,8.0,3.9,1.77
Jordy,Mercer,2B,,2021-05-29,Early,WAS,MIL,8,,-1.5,6.5,3.4,2100,0.0,2.6,10.0,3.7,1.76
Michael,Perez,C,,2021-05-29,Early,PIT,COL,8,,+1.5,6,2.9,2600,0.0,3.2,7.0,3.7,1.42
Erik,Gonzalez,3B,,2021-05-29,Early,PIT,COL,7,,+1.5,6,2.9,2500,0.0,3.4,8.0,3.7,1.48
Ryan,McKenna,OF,,2021-05-29,Early,BAL,CWS,9,,+1.5,5.5,2.4,2400,0.0,4.0,7.0,3.7,1.54
Pat,Valaika,2B,,2021-05-29,Early,BAL,CWS,7,,+1.5,5.5,2.4,2300,0.0,4.0,12.0,3.1,1.35
Yonathan,Daza,OF,,2021-05-29,Early,COL,PIT,7,,-1.5,6,3.1,2700,0.0,1.2,2.0,2.7,1.00
Ka'ai,Tom,OF,,2021-05-29,Early,PIT,COL,8,,+1.5,6,2.9,2000,0.0,2.8,7.0,2.3,1.15
JT,Riddle,2B,O,2021-05-29,Early,MIN,KC,,,-1.5,9.5,5.3,2000,0.0,3.0,7.0,0.0,0.00
Joe,Harvey,P,O,2021-05-29,Early,COL,PIT,,,-1.5,6,3.1,4000,0.0,0.0,0.0,0.0,0.00
Chad,Sobotka,P,O,2021-05-29,Early,MIL,WAS,,,+1.5,6.5,3.1,4000,0.0,0.0,0.0,0.0,0.00
Robinson,Chirinos,C,O,2021-05-29,Early,NYY,DET,,,+1.5,8,4.1,2700,0.0,6.4,14.0,0.0,0.00
Bryan,Baker,P,O,2021-05-29,Early,TOR,CLE,,,-1.5,9,4.7,4000,,,,0.0,0.00
Zack,Brown,P,O,2021-05-29,Early,MIL,WAS,,,+1.5,6.5,3.1,4000,,,,0.0,0.00
Tyson,Miller,P,O,2021-05-29,Early,CHC,CIN,,,-1.5,7,3.6,4000,,,,0.0,0.00
Adrian,Sanchez,2B,O,2021-05-29,Early,WAS,MIL,,,-1.5,6.5,3.4,2000,,,,0.0,0.00
Christian,Bethancourt,C,O,2021-05-29,Early,PIT,COL,,,+1.5,6,2.9,2000,,,,0.0,0.00
Franklin,Perez,P,O,2021-05-29,Early,DET,NYY,,,-1.5,8,3.9,4000,,,,0.0,0.00
Nestor,Cortes Jr.,P,O,2021-05-29,Early,NYY,DET,,,+1.5,8,4.1,4000,0.0,0.0,0.0,0.0,0.00
Parker,Markel,P,O,2021-05-29,Early,SD,HOU,,,-1.5,8.5,4.8,4000,,,,0.0,0.00
Buddy,Reed,OF,O,2021-05-29,Early,OAK,LAA,,,-1.5,7.5,4.2,2000,,,,0.0,0.00
Blake,Swihart,C,O,2021-05-29,Early,WAS,MIL,,,-1.5,6.5,3.4,2000,,,,0.0,0.00
Jackson,Rutledge,P,O,2021-05-29,Early,WAS,MIL,,,-1.5,6.5,3.4,4000,,,,0.0,0.00
James,Marvel,P,O,2021-05-29,Early,PIT,COL,,,+1.5,6,2.9,4000,,,,0.0,0.00
