first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Sonny,Gray,P,,2021-05-27,,CIN,WAS,,YES,+1.5,6.5,3.1,9700,7.1,18.8,29.4,19.7,2.03
Shohei,Ohtani,P,O,2021-05-27,,LAA,OAK,,YES,+1.5,8,3.4,7700,2.0,9.4,21.0,19.0,2.47
Stephen,Strasburg,P,,2021-05-27,,WAS,CIN,,YES,-1.5,6.5,3.4,8500,-6.8,10.3,35.7,18.8,2.21
Chris,Bassitt,P,,2021-05-27,,OAK,LAA,,YES,-1.5,8,4.7,8300,6.5,21.8,34.0,15.9,1.92
Dylan,Cease,P,,2021-05-27,,CWS,BAL,,YES,-1.5,8.5,5.1,9200,5.8,24.8,53.1,15.4,1.67
Alex,Wood,P,,2021-05-27,,SF,LAD,,YES,+1.5,7.5,3.5,6900,9.7,21.0,32.3,14.3,2.07
Chris,Flexen,P,,2021-05-27,,SEA,TEX,,YES,-1.5,8.5,4.3,6200,-17.9,5.6,28.8,14.3,2.31
Jon,Duplantier,P,,2021-05-27,,ARI,STL,,YES,+1.5,9.5,4.7,4000,,,,11.9,2.98
Kolby,Allard,P,,2021-05-27,,TEX,SEA,,YES,+1.5,8.5,4.3,4000,-0.3,3.8,7.9,11.8,2.95
Carlos,Martinez,P,,2021-05-27,,STL,ARI,,YES,-1.5,9.5,4.8,6800,2.7,16.6,23.8,11.3,1.66
Bruce,Zimmermann,P,,2021-05-27,,BAL,CWS,,YES,+1.5,8.5,3.4,6000,-4.1,6.4,23.9,10.2,1.70
Juan,Soto,OF,,2021-05-27,,WAS,CIN,2,,-1.5,6.5,3.4,5900,0.0,8.2,19.0,9.9,1.68
Jose,Abreu,1B,,2021-05-27,,CWS,BAL,4,,-1.5,8.5,5.1,5300,4.0,8.0,16.0,9.8,1.85
Mookie,Betts,OF,,2021-05-27,,LAD,SF,1,,-1.5,7.5,4.1,5800,0.0,6.6,15.0,9.8,1.69
Nolan,Arenado,3B,,2021-05-27,,STL,ARI,4,,-1.5,9.5,4.8,5700,0.0,6.6,13.0,9.7,1.70
Tommy,Edman,2B,,2021-05-27,,STL,ARI,1,,-1.5,9.5,4.8,4800,3.0,7.4,14.0,9.5,1.98
Paul,Goldschmidt,1B,,2021-05-27,,STL,ARI,3,,-1.5,9.5,4.8,4100,3.0,6.4,10.0,9.5,2.32
Jesse,Winker,OF,,2021-05-27,,CIN,WAS,2,,+1.5,6.5,3.1,5500,0.0,12.2,28.0,9.2,1.67
Trea,Turner,SS,,2021-05-27,,WAS,CIN,1,,-1.5,6.5,3.4,6200,0.0,8.8,19.0,9.1,1.47
Dylan,Carlson,OF,,2021-05-27,,STL,ARI,2,,-1.5,9.5,4.8,3100,0.0,4.4,9.0,8.9,2.87
Yoan,Moncada,3B,,2021-05-27,,CWS,BAL,3,,-1.5,8.5,5.1,5000,0.0,6.8,17.0,8.9,1.78
Trey,Mancini,1B,,2021-05-27,,BAL,CWS,2,,+1.5,8.5,3.4,5500,2.0,8.8,17.0,8.8,1.60
Mike,Yastrzemski,OF,,2021-05-27,,SF,LAD,2,,+1.5,7.5,3.5,5600,4.0,9.6,13.0,8.8,1.57
Yermin,Mercedes,C,,2021-05-27,,CWS,BAL,5,,-1.5,8.5,5.1,5200,0.0,2.4,10.0,8.7,1.67
Mitch,Haniger,OF,,2021-05-27,,SEA,TEX,2,,-1.5,8.5,4.3,5300,4.0,10.2,15.0,8.7,1.64
Justin,Turner,3B,,2021-05-27,,LAD,SF,2,,-1.5,7.5,4.1,4700,0.0,4.6,14.0,8.6,1.83
