first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Trevor,Bauer,P,,2021-04-29,,LAD,MIL,,YES,-1.5,7.5,4.4,11300,19.2,25.4,28.7,23.4,2.07
Luke,Weaver,P,,2021-04-29,,ARI,COL,,,-1.5,9,4.9,7700,0.0,14.0,37.6,15.7,2.04
Adbert,Alzolay,P,,2021-04-29,,CHC,ATL,,YES,+1.5,9.5,4.5,7200,7.7,17.0,26.9,14.0,1.94
Kyle,Gibson,P,,2021-04-29,,TEX,BOS,,YES,+1.5,9,4.4,7000,-12.0,16.4,29.3,13.6,1.94
Martin,Perez,P,,2021-04-29,,BOS,TEX,,YES,-1.5,9,4.6,5700,-5.0,4.5,13.1,12.2,2.14
Ronald,Acuna Jr.,OF,,2021-04-29,,ATL,CHC,1,,-1.5,9.5,5,5800,0.0,5.6,9.0,11.3,1.95
Mookie,Betts,OF,,2021-04-29,,LAD,MIL,1,,-1.5,7.5,4.4,5400,2.0,7.8,15.0,10.4,1.93
Freddie,Freeman,1B,,2021-04-29,,ATL,CHC,2,,-1.5,9.5,5,5300,0.0,11.2,27.0,10.2,1.92
Trevor,Story,SS,,2021-04-29,,COL,ARI,,,+1.5,9,4.1,5000,0.0,7.2,20.0,10.0,2.00
Jose,Abreu,1B,,2021-04-29,,CWS,DET,-1,,-1.5,6,3.2,4800,0.0,8.4,21.0,9.7,2.02
Anthony,Rizzo,1B,,2021-04-29,,CHC,ATL,1,,+1.5,9.5,4.5,4000,0.0,5.2,8.0,9.6,2.40
Xander,Bogaerts,SS,,2021-04-29,,BOS,TEX,4,,-1.5,9,4.6,5500,2.0,7.8,14.0,9.4,1.71
David,Peralta,OF,,2021-04-29,,ARI,COL,,,-1.5,9,4.9,5000,0.0,13.2,41.0,9.4,1.88
Nick,Solak,2B,,2021-04-29,,TEX,BOS,2,,+1.5,9,4.4,4600,2.0,11.0,19.0,9.3,2.02
Marcell,Ozuna,OF,,2021-04-29,,ATL,CHC,3,,-1.5,9.5,5,4900,0.0,5.6,10.0,9.2,1.88
Rafael,Devers,3B,,2021-04-29,,BOS,TEX,5,,-1.5,9,4.6,5200,0.0,9.0,20.0,9.2,1.77
Eric,Lauer,P,,2021-04-29,,MIL,LAD,,YES,+1.5,7.5,3.1,6700,-9.4,0.1,15.8,9.1,1.36
Antonio,Senzatela,P,,2021-04-29,,COL,ARI,,,+1.5,9,4.1,6000,-9.0,7.0,24.4,9.0,1.50
