first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Lucas,Giolito,P,,2021-04-27,,CWS,DET,,YES,-1.5,8,4.9,9500,-17.8,16.4,32.0,24.7,2.60
Walker,Buehler,P,,2021-04-27,,LAD,CIN,,,-1.5,7.5,4.6,10200,10.8,19.4,25.3,21.8,2.14
Max,Scherzer,P,,2021-04-27,,WAS,TOR,,YES,-1.5,8.5,4.4,10900,19.1,25.2,33.4,19.8,1.82
Cristian,Javier,P,,2021-04-27,,HOU,SEA,,YES,-1.5,8.5,4.9,9300,1.1,15.0,30.9,17.7,1.90
Ian,Anderson,P,,2021-04-27,,ATL,CHC,,YES,-1.5,8.5,4.7,8600,2.6,14.9,27.7,17.3,2.01
Chris,Paddack,P,,2021-04-27,,SD,ARI,,,-1.5,9,4.9,9000,-10.1,7.9,19.7,15.9,1.77
Corey,Kluber,P,,2021-04-27,,NYY,BAL,,YES,-1.5,10,5.6,8300,0.5,5.7,12.2,15.7,1.89
Jose,Quintana,P,,2021-04-27,,LAA,TEX,,YES,-1.5,9,4.9,6500,-4.7,6.2,21.7,15.5,2.38
Frankie,Montas,P,,2021-04-27,,OAK,TB,,YES,+1.5,8.5,4.2,7300,-7.1,8.4,29.7,15.4,2.11
David,Peterson,P,,2021-04-27,,NYM,BOS,,YES,-1.5,9,4.9,7500,0.0,12.3,33.7,15.3,2.04
Zach,Eflin,P,,2021-04-27,,PHI,STL,,YES,+1.5,8.5,4.3,8800,3.8,15.7,30.2,15.1,1.72
Adrian,Houser,P,,2021-04-27,,MIL,MIA,,YES,-1.5,8,4.4,8000,0.0,0.6,3.0,14.6,1.83
Carlos,Martinez,P,,2021-04-27,,STL,PHI,,YES,-1.5,8.5,4.2,7100,-5.4,6.5,22.5,13.4,1.89
Aaron,Sanchez,P,,2021-04-27,,SF,COL,,,-1.5,8.5,4.8,7200,10.9,13.8,18.1,13.3,1.85
Garrett,Richards,P,,2021-04-27,,BOS,NYM,,YES,+1.5,9,4.1,6600,-8.9,4.5,15.7,13.1,1.98
Mike,Foltynewicz,P,,2021-04-27,,TEX,LAA,,YES,+1.5,9,4.1,6800,-3.8,9.5,16.8,12.5,1.84
Fernando,Tatis Jr.,SS,,2021-04-27,,SD,ARI,,,-1.5,9,4.9,5400,10.0,17.6,30.0,12.1,2.24
Mike,Trout,OF,,2021-04-27,,LAA,TEX,3,,-1.5,9,4.9,6300,0.0,11.0,21.0,12.0,1.90
Marco,Gonzales,P,,2021-04-27,,SEA,HOU,,YES,+1.5,8.5,3.6,6200,0.6,11.4,24.0,11.8,1.90
Michael,Wacha,P,,2021-04-27,,TB,OAK,,YES,-1.5,8.5,4.3,7700,4.1,13.3,33.7,11.7,1.52
Trevor,Williams,P,,2021-04-27,,CHC,ATL,,YES,+1.5,8.5,3.8,8100,-4.2,11.5,23.1,11.7,1.44
Merrill,Kelly,P,,2021-04-27,,ARI,SD,,YES,+1.5,9,4.1,6700,-1.9,6.3,13.1,11.4,1.70
Aaron,Judge,OF,,2021-04-27,,NYY,BAL,3,,-1.5,10,5.6,5600,2.0,7.0,12.0,11.4,2.04
Ronald,Acuna Jr.,OF,,2021-04-27,,ATL,CHC,1,,-1.5,8.5,4.7,6200,0.0,5.6,12.0,11.3,1.82
Giancarlo,Stanton,OF,,2021-04-27,,NYY,BAL,2,,-1.5,10,5.6,4700,0.0,6.4,14.0,11.2,2.38
Jose,Urena,P,,2021-04-27,,DET,CWS,,YES,+1.5,8,3.1,7000,0.0,9.9,22.4,11.1,1.59
Mookie,Betts,OF,,2021-04-27,,LAD,CIN,,,-1.5,7.5,4.6,5800,2.0,8.2,17.0,11.0,1.90
Jeff,Hoffman,P,,2021-04-27,,CIN,LAD,,,+1.5,7.5,2.9,7800,1.8,14.3,24.5,10.8,1.38
Daniel,Castano,P,,2021-04-27,,MIA,MIL,,YES,+1.5,8,3.6,6400,0.0,0.0,0.0,10.6,1.66
Trea,Turner,SS,DTD,2021-04-27,,WAS,TOR,1,,-1.5,8.5,4.4,5200,0.0,5.2,13.0,10.3,1.98
Anthony,Rendon,3B,,2021-04-27,,LAA,TEX,4,,-1.5,9,4.9,4900,2.0,6.8,10.0,10.3,2.10
DJ,LeMahieu,1B,,2021-04-27,,NYY,BAL,1,,-1.5,10,5.6,5200,0.0,2.8,9.0,10.2,1.96
Freddie,Freeman,1B,,2021-04-27,,ATL,CHC,2,,-1.5,8.5,4.7,5900,0.0,5.0,15.0,9.9,1.68
Manny,Machado,3B,,2021-04-27,,SD,ARI,,,-1.5,9,4.9,4800,0.0,5.4,15.0,9.8,2.04
Shohei,Ohtani,1B,DTD,2021-04-27,,LAA,TEX,2,,-1.5,9,4.9,4300,0.0,15.5,45.3,9.8,2.28
Bruce,Zimmermann,P,,2021-04-27,,BAL,NYY,,YES,+1.5,10,4.4,6000,5.9,11.4,18.5,9.7,1.62
Yoan,Moncada,3B,,2021-04-27,,CWS,DET,3,,-1.5,8,4.9,5000,5.0,10.6,19.0,9.7,1.94
Gleyber,Torres,SS,,2021-04-27,,NYY,BAL,5,,-1.5,10,5.6,4200,0.0,5.4,13.0,9.6,2.29
Corey,Seager,SS,,2021-04-27,,LAD,CIN,,,-1.5,7.5,4.6,5100,0.0,9.4,19.0,9.4,1.84
Tommy,La Stella,2B,,2021-04-27,,SF,COL,,,-1.5,8.5,4.8,3700,0.0,3.0,5.0,9.3,2.51
Justin,Turner,3B,,2021-04-27,,LAD,CIN,,,-1.5,7.5,4.6,5400,0.0,4.2,7.0,9.3,1.72
Gio,Urshela,3B,,2021-04-27,,NYY,BAL,4,,-1.5,10,5.6,3100,2.0,4.8,9.0,9.3,3.00
Adam,Eaton,OF,,2021-04-27,,CWS,DET,2,,-1.5,8,4.9,4300,0.0,11.6,22.0,9.2,2.14
