first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Trea,Turner,SS,,2021-04-19,,WAS,STL,,,-1.5,8,3.9,5400,6.0,12.6,22.0,9.4,1.74
Mookie,Betts,OF,,2021-04-19,,LAD,SEA,,,-1.5,8,4.7,5900,0.0,5.6,9.0,9.1,1.54
Justin,Turner,3B,,2021-04-19,,LAD,SEA,,,-1.5,8,4.7,5500,2.0,12.8,26.0,8.7,1.58
Whit,Merrifield,2B,,2021-04-19,,KC,TB,,,-1.5,8,4,5400,5.0,10.8,20.0,8.5,1.57
Alex,Dickerson,OF,,2021-04-19,,SF,PHI,,,+1.5,8.5,4.3,3800,0.0,1.6,5.0,8.2,2.16
Brandon,Belt,1B,,2021-04-19,,SF,PHI,,,+1.5,8.5,4.3,3400,0.0,6.4,17.0,8.2,2.41
Nate,Lowe,1B,,2021-04-19,,TEX,LAA,,,,,,4800,0.0,6.8,12.0,8.2,1.71
Rhys,Hoskins,1B,,2021-04-19,,PHI,SF,,,-1.5,8.5,4.3,4500,2.0,6.6,20.0,8.1,1.80
Austin,Meadows,OF,,2021-04-19,,TB,KC,,,+1.5,8,4,4200,0.0,4.0,8.0,8.0,1.90
Andrew,McCutchen,OF,,2021-04-19,,PHI,SF,,,-1.5,8.5,4.3,4000,0.0,5.0,14.0,8.0,2.00
Jorge,Soler,OF,,2021-04-19,,KC,TB,,,-1.5,8,4,3300,0.0,5.0,13.0,8.0,2.42
Mike,Yastrzemski,OF,,2021-04-19,,SF,PHI,,,+1.5,8.5,4.3,5200,0.0,9.4,21.0,7.9,1.52
Tommy,La Stella,1B,,2021-04-19,,SF,PHI,,,+1.5,8.5,4.3,4000,0.0,5.4,16.0,7.9,1.98
Manny,Machado,3B,,2021-04-19,,SD,MIL,,,-1.5,7,3.8,5000,3.0,11.4,26.0,7.9,1.58
Keston,Hiura,1B,,2021-04-19,,MIL,SD,,,+1.5,7,3.2,4300,2.0,6.0,12.0,7.8,1.81
Kyle,Schwarber,OF,,2021-04-19,,WAS,STL,,,-1.5,8,3.9,4900,0.0,5.0,13.0,7.7,1.57
Didi,Gregorius,SS,,2021-04-19,,PHI,SF,,,-1.5,8.5,4.3,4800,0.0,4.6,15.0,7.6,1.58
Joey,Wendle,3B,,2021-04-19,,TB,KC,,,+1.5,8,4,4300,3.0,9.4,14.0,7.6,1.77
Salvador,Perez,C,,2021-04-19,,KC,TB,,,-1.5,8,4,4900,0.0,10.2,19.0,7.6,1.55
Mitch,Haniger,OF,,2021-04-19,,SEA,LAD,,,+1.5,8,3.3,4000,0.0,13.8,29.0,7.5,1.88
Jean,Segura,2B,,2021-04-19,,PHI,SF,,,-1.5,8.5,4.3,4600,3.0,11.2,25.0,7.5,1.63
Nolan,Arenado,3B,,2021-04-19,,STL,WAS,,,+1.5,8,4.1,5100,0.0,7.8,18.0,7.4,1.45
Trent,Grisham,OF,DTD,2021-04-19,,SD,MIL,,,-1.5,7,3.8,5500,0.0,6.4,15.0,7.4,1.35
Brandon,Lowe,2B,,2021-04-19,,TB,KC,,,+1.5,8,4,4500,0.0,6.2,16.0,7.4,1.64
Nick,Solak,2B,,2021-04-19,,TEX,LAA,,,,,,4800,0.0,8.4,17.0,7.4,1.54
Eric,Hosmer,1B,,2021-04-19,,SD,MIL,,,-1.5,7,3.8,4700,0.0,11.0,22.0,7.3,1.55
Hunter,Dozier,3B,,2021-04-19,,KC,TB,,,-1.5,8,4,3100,0.0,6.6,15.0,7.3,2.35
Josh,Harrison,2B,,2021-04-19,,WAS,STL,,,-1.5,8,3.9,4100,0.0,10.0,18.0,7.3,1.78
Tommy,Edman,2B,,2021-04-19,,STL,WAS,,,+1.5,8,4.1,5300,0.0,6.6,12.0,7.3,1.38
Matt,Carpenter,2B,,2021-04-19,,STL,WAS,,,+1.5,8,4.1,3100,0.0,2.6,13.0,7.3,2.35
Jared,Walsh,1B,,2021-04-19,,LAA,TEX,,,,,,5100,2.0,7.6,14.0,7.3,1.43
Austin,Slater,OF,,2021-04-19,,SF,PHI,,,+1.5,8.5,4.3,4100,2.0,9.2,16.0,7.2,1.76
Yandy,Diaz,1B,,2021-04-19,,TB,KC,,,+1.5,8,4,3500,3.0,5.6,7.0,7.2,2.06
Corey,Seager,SS,,2021-04-19,,LAD,SEA,,,-1.5,8,4.7,5700,0.0,4.6,12.0,7.2,1.26
Alec,Bohm,3B,,2021-04-19,,PHI,SF,,,-1.5,8.5,4.3,3500,0.0,3.4,7.0,7.1,2.03
Jackie,Bradley Jr.,OF,,2021-04-19,,MIL,SD,,,+1.5,7,3.2,3500,5.0,11.8,26.0,7.0,2.00
David,Dahl,OF,,2021-04-19,,TEX,LAA,,,,,,3400,0.0,6.4,17.0,6.9,2.03
Carlos,Santana,1B,,2021-04-19,,KC,TB,,,-1.5,8,4,4100,0.0,8.0,13.0,6.9,1.68
J.T.,Realmuto,C,,2021-04-19,,PHI,SF,,,-1.5,8.5,4.3,5100,0.0,6.4,11.0,6.8,1.33
Avisail,Garcia,OF,,2021-04-19,,MIL,SD,,,+1.5,7,3.2,3900,0.0,7.8,13.0,6.8,1.74
Evan,Longoria,3B,,2021-04-19,,SF,PHI,,,+1.5,8.5,4.3,4500,2.0,7.0,12.0,6.8,1.51
Hanser,Alberto,2B,,2021-04-19,,KC,TB,,,-1.5,8,4,3000,0.0,4.0,17.0,6.7,2.23
Luis,Urias,SS,,2021-04-19,,MIL,SD,,,+1.5,7,3.2,3100,7.0,10.8,16.0,6.7,2.16
Starlin,Castro,3B,,2021-04-19,,WAS,STL,,,-1.5,8,3.9,4000,3.0,8.6,15.0,6.7,1.68
Paul,Goldschmidt,1B,,2021-04-19,,STL,WAS,,,+1.5,8,4.1,4900,0.0,6.2,16.0,6.6,1.35
Leody,Taveras,OF,,2021-04-19,,TEX,LAA,,,,,,3000,0.0,2.2,8.0,6.5,2.17
Isiah,Kiner-Falefa,SS,,2021-04-19,,TEX,LAA,,,,,,4500,0.0,2.4,6.0,6.5,1.44
Brock,Holt,3B,,2021-04-19,,TEX,LAA,,,,,,3700,2.0,7.4,11.0,6.4,1.73
Brandon,Crawford,SS,,2021-04-19,,SF,PHI,,,+1.5,8.5,4.3,3900,0.0,6.6,11.0,6.3,1.62
Chris,Taylor,2B,,2021-04-19,,LAD,SEA,,,-1.5,8,4.7,4700,0.0,6.4,14.0,6.3,1.34
Fernando,Tatis Jr.,SS,,2021-04-19,,SD,MIL,,,-1.5,7,3.8,5100,0.0,4.6,12.0,6.3,1.24
Joey,Gallo,OF,,2021-04-19,,TEX,LAA,,,,,,4400,2.0,6.0,9.0,6.3,1.43
Max,Muncy,1B,,2021-04-19,,LAD,SEA,,,-1.5,8,4.7,5000,0.0,4.8,13.0,6.3,1.26
Andrew,Benintendi,OF,,2021-04-19,,KC,TB,,,-1.5,8,4,3200,4.0,9.2,16.0,6.2,1.94
Travis,Shaw,3B,,2021-04-19,,MIL,SD,,,+1.5,7,3.2,4200,0.0,6.4,14.0,6.2,1.48
Justin,Upton,OF,,2021-04-19,,LAA,TEX,,,,,,3700,0.0,8.8,23.0,6.1,1.65
Randy,Arozarena,OF,,2021-04-19,,TB,KC,,,+1.5,8,4,4800,0.0,5.6,14.0,6.0,1.25
David,Fletcher,2B,,2021-04-19,,LAA,TEX,,,,,,3700,3.0,6.2,12.0,5.8,1.57
Charlie,Culberson,3B,,2021-04-19,,TEX,LAA,,,,,,4100,0.0,8.8,27.0,5.8,1.41
Dylan,Carlson,OF,,2021-04-19,,STL,WAS,,,+1.5,8,4.1,3400,0.0,8.8,17.0,5.8,1.71
Billy,McKinney,OF,,2021-04-19,,MIL,SD,,,+1.5,7,3.2,2500,0.0,3.2,10.0,5.8,2.32
Manuel,Margot,OF,,2021-04-19,,TB,KC,,,+1.5,8,4,2900,2.0,9.6,17.0,5.7,1.97
Paul,DeJong,SS,,2021-04-19,,STL,WAS,,,+1.5,8,4.1,3800,3.0,5.4,9.0,5.6,1.47
Justin,Williams,OF,,2021-04-19,,STL,WAS,,,+1.5,8,4.1,2600,0.0,6.0,16.0,5.6,2.15
Yadier,Molina,C,,2021-04-19,,STL,WAS,,,+1.5,8,4.1,4400,0.0,7.8,26.0,5.6,1.27
Mike,Brosseau,2B,,2021-04-19,,TB,KC,,,+1.5,8,4,3600,0.0,7.6,19.0,5.6,1.56
Donovan,Solano,2B,,2021-04-19,,SF,PHI,,,+1.5,8.5,4.3,4200,0.0,4.6,11.0,5.5,1.31
Ty,France,2B,,2021-04-19,,SEA,LAD,,,+1.5,8,3.3,3500,0.0,9.4,23.0,5.5,1.57
Kohei,Arihara,P,,2021-04-19,,TEX,LAA,,,,,,5700,3.4,10.3,23.9,5.4,0.95
J.P.,Crawford,SS,,2021-04-19,,SEA,LAD,,,+1.5,8,3.3,3000,3.0,6.6,12.0,5.4,1.80
Wil,Myers,OF,,2021-04-19,,SD,MIL,,,-1.5,7,3.8,5000,0.0,3.0,8.0,5.4,1.08
Mike,Zunino,C,,2021-04-19,,TB,KC,,,+1.5,8,4,3700,0.0,7.6,17.0,5.3,1.43
Mickey,Moniak,OF,,2021-04-19,,PHI,SF,,,-1.5,8.5,4.3,2200,0.0,1.8,4.0,5.2,2.36
Jose,Trevino,C,,2021-04-19,,TEX,LAA,,,,,,3300,3.0,5.4,8.0,5.2,1.58
Jake,Cronenworth,2B,,2021-04-19,,SD,MIL,,,-1.5,7,3.8,3800,0.0,8.6,33.0,5.0,1.32
Zach,McKinstry,OF,,2021-04-19,,LAD,SEA,,,-1.5,8,4.7,3000,0.0,7.0,18.0,5.0,1.67
Buster,Posey,C,DTD,2021-04-19,,SF,PHI,,,+1.5,8.5,4.3,4300,0.0,3.4,7.0,4.9,1.14
Albert,Pujols,1B,,2021-04-19,,LAA,TEX,,,,,,3300,2.0,4.8,8.0,4.9,1.48
Kyle,Seager,3B,,2021-04-19,,SEA,LAD,,,+1.5,8,3.3,4600,0.0,3.2,12.0,4.9,1.07
Jurickson,Profar,1B,,2021-04-19,,SD,MIL,,,-1.5,7,3.8,2800,2.0,9.0,22.0,4.9,1.75
Jose,Iglesias,SS,,2021-04-19,,LAA,TEX,,,,,,3400,0.0,4.4,8.0,4.8,1.41
Josh,Bell,1B,,2021-04-19,,WAS,STL,,,-1.5,8,3.9,4200,0.0,3.6,14.0,4.8,1.14
Yan,Gomes,C,,2021-04-19,,WAS,STL,,,-1.5,8,3.9,4000,0.0,5.0,17.0,4.8,1.20
Taylor,Trammell,OF,,2021-04-19,,SEA,LAD,,,+1.5,8,3.3,2800,2.0,5.8,14.0,4.7,1.68
Kurt,Suzuki,C,,2021-04-19,,LAA,TEX,,,,,,3600,0.0,4.0,10.0,4.7,1.31
Ryan,Zimmerman,1B,,2021-04-19,,WAS,STL,,,-1.5,8,3.9,3900,0.0,3.6,11.0,4.7,1.21
Omar,Narvaez,C,,2021-04-19,,MIL,SD,,,+1.5,7,3.2,3900,0.0,3.2,9.0,4.6,1.18
Adolis,Garcia,OF,,2021-04-19,,TEX,LAA,,,,,,2700,0.0,6.0,18.0,4.3,1.59
Evan,White,1B,,2021-04-19,,SEA,LAD,,,+1.5,8,3.3,2900,0.0,4.4,10.0,4.3,1.48
Nicky,Lopez,SS,,2021-04-19,,KC,TB,,,-1.5,8,4,2900,0.0,6.4,19.0,4.3,1.48
Willie,Calhoun,OF,,2021-04-19,,TEX,LAA,,,,,,2600,0.0,4.2,8.0,4.2,1.62
Dylan,Moore,2B,,2021-04-19,,SEA,LAD,,,+1.5,8,3.3,3900,0.0,2.2,5.0,4.1,1.05
Jose,Marmolejos,1B,,2021-04-19,,SEA,LAD,,,+1.5,8,3.3,3100,2.0,5.6,19.0,4.1,1.32
Victor,Robles,OF,,2021-04-19,,WAS,STL,,,-1.5,8,3.9,3500,0.0,3.0,7.0,4.1,1.17
Jose,Rojas,3B,,2021-04-19,,LAA,TEX,,,,,,3400,0.0,2.0,8.0,3.6,1.06
Manny,Pina,C,,2021-04-19,,MIL,SD,,,+1.5,7,3.2,2900,0.0,5.6,22.0,3.6,1.24
Eli,White,OF,,2021-04-19,,TEX,LAA,,,,,,2800,0.0,2.8,4.0,3.6,1.29
Jace,Peterson,2B,,2021-04-19,,MIL,SD,,,+1.5,7,3.2,2500,0.0,2.8,7.0,3.4,1.36
Yoshi,Tsutsugo,1B,,2021-04-19,,TB,KC,,,+1.5,8,4,2900,0.0,2.6,10.0,3.4,1.17
Kyle,Isbel,OF,,2021-04-19,,KC,TB,,,-1.5,8,4,2400,0.0,3.2,8.0,3.3,1.38
Tom,Murphy,C,,2021-04-19,,SEA,LAD,,,+1.5,8,3.3,2500,0.0,2.6,7.0,3.3,1.32
Will,Smith,C,,2021-04-19,,LAD,SEA,,,-1.5,8,4.7,4700,,,,3.3,0.70
Willy,Adames,SS,,2021-04-19,,TB,KC,,,+1.5,8,4,3600,0.0,1.0,5.0,3.2,0.89
Victor,Caratini,C,,2021-04-19,,SD,MIL,,,-1.5,7,3.8,3500,0.0,1.2,2.0,3.2,0.91
Daniel,Vogelbach,1B,,2021-04-19,,MIL,SD,,,+1.5,7,3.2,3000,0.0,3.2,16.0,3.2,1.07
Curt,Casali,C,,2021-04-19,,SF,PHI,,,+1.5,8.5,4.3,3000,0.0,1.2,2.0,2.9,0.97
AJ,Pollock,OF,,2021-04-19,,LAD,SEA,,,-1.5,8,4.7,3100,0.0,1.2,3.0,2.9,0.94
Daniel,Robertson,2B,,2021-04-19,,MIL,SD,,,+1.5,7,3.2,2600,0.0,1.4,4.0,2.8,1.08
Brett,Phillips,OF,,2021-04-19,,TB,KC,,,+1.5,8,4,2900,0.0,1.2,6.0,2.8,0.97
Kevin,Kiermaier,OF,,2021-04-19,,TB,KC,,,+1.5,8,4,2400,0.0,1.0,5.0,2.2,0.92
Sheldon,Neuse,3B,,2021-04-19,,LAD,SEA,,,-1.5,8,4.7,2000,0.0,0.0,0.0,0.9,0.45
Pablo,Reyes,2B,O,2021-04-19,,MIL,SD,,,+1.5,7,3.2,2200,,,,0.0,0.00
Nick,Dini,C,O,2021-04-19,,KC,TB,,,-1.5,8,4,2000,,,,0.0,0.00
Adam,Haseley,OF,O,2021-04-19,,PHI,SF,,,-1.5,8.5,4.3,2600,0.0,3.0,15.0,0.0,0.00
Garrett,Whitley,OF,O,2021-04-19,,TB,KC,,,+1.5,8,4,2000,,,,0.0,0.00
Adrian,Sanchez,2B,O,2021-04-19,,WAS,STL,,,-1.5,8,3.9,2200,,,,0.0,0.00
Brendan,McKay,1B,O,2021-04-19,,TB,KC,,,+1.5,8,4,2600,,,,0.0,0.00
Heliot,Ramos,OF,O,2021-04-19,,SF,PHI,,,+1.5,8.5,4.3,2000,,,,0.0,0.00
Tristen,Lutz,OF,O,2021-04-19,,MIL,SD,,,+1.5,7,3.2,2000,,,,0.0,0.00
Greg,Jones,SS,O,2021-04-19,,TB,KC,,,+1.5,8,4,2000,,,,0.0,0.00
Josh,Jung,3B,O,2021-04-19,,TEX,LAA,,,,,,2000,,,,0.0,0.00
Freddy,Zamora,SS,O,2021-04-19,,MIL,SD,,,+1.5,7,3.2,2200,,,,0.0,0.00
Wander,Franco,SS,O,2021-04-19,,TB,KC,,,+1.5,8,4,2000,,,,0.0,0.00
Luis,Basabe,OF,O,2021-04-19,,SF,PHI,,,+1.5,8.5,4.3,2000,,,,0.0,0.00
Blake,Swihart,C,O,2021-04-19,,WAS,STL,,,-1.5,8,3.9,2200,,,,0.0,0.00
Kevan,Smith,C,O,2021-04-19,,TB,KC,,,+1.5,8,4,2800,0.0,4.0,15.0,0.0,0.00
Andy,Ibanez,2B,O,2021-04-19,,TEX,LAA,,,,,,2200,,,,0.0,0.00
