Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Wes Benjamin (17122216),Wes Benjamin,17122216,P,6000,BAL@TEX 04/17/2021 07:05PM ET,TEX,3.58
SP,Jorge Lopez (17122217),Jorge Lopez,17122217,P,6000,BAL@TEX 04/17/2021 07:05PM ET,BAL,10.45
SP,Kyle Gibson (17122224),Kyle Gibson,17122224,P,6000,BAL@TEX 04/17/2021 07:05PM ET,TEX,12.47
SP,Matt Harvey (17122225),Matt Harvey,17122225,P,6000,BAL@TEX 04/17/2021 07:05PM ET,BAL,9.42
SP,Nick Margevicius (17122227),Nick Margevicius,17122227,P,5900,HOU@SEA 04/17/2021 09:10PM ET,SEA,4.48
OF,Nelson Cruz (17121772),Nelson Cruz,17121772,OF,5800,MIN@LAA 04/17/2021 09:07PM ET,MIN,9.69
RP,Devin Smeltzer (17122230),Devin Smeltzer,17122230,P,5800,MIN@LAA 04/17/2021 09:07PM ET,MIN,0
SP,Robert Dugger (17122228),Robert Dugger,17122228,P,5800,HOU@SEA 04/17/2021 09:10PM ET,SEA,0
SP,Ljay Newsome (17122229),Ljay Newsome,17122229,P,5800,HOU@SEA 04/17/2021 09:10PM ET,SEA,5
RP,Blake Cederlind (17122231),Blake Cederlind,17122231,P,5600,PIT@MIL 04/17/2021 07:10PM ET,PIT,0
RP,Braeden Ogle (17122232),Braeden Ogle,17122232,P,5600,PIT@MIL 04/17/2021 07:10PM ET,PIT,0
RP,Luis Oviedo (17122233),Luis Oviedo,17122233,P,5600,PIT@MIL 04/17/2021 07:10PM ET,PIT,1.75
RP,David Bednar (17122234),David Bednar,17122234,P,5600,PIT@MIL 04/17/2021 07:10PM ET,PIT,2.16
RP,Geoff Hartlieb (17122235),Geoff Hartlieb,17122235,P,5600,PIT@MIL 04/17/2021 07:10PM ET,PIT,0
RP,Sam Howard (17122236),Sam Howard,17122236,P,5600,PIT@MIL 04/17/2021 07:10PM ET,PIT,3.16
RP,Nick Mears (17122237),Nick Mears,17122237,P,5600,PIT@MIL 04/17/2021 07:10PM ET,PIT,0
RP,Miguel Yajure (17122238),Miguel Yajure,17122238,P,5600,PIT@MIL 04/17/2021 07:10PM ET,PIT,0
RP,Michael Feliz (17122239),Michael Feliz,17122239,P,5600,PIT@MIL 04/17/2021 07:10PM ET,PIT,2.66
RP,Chasen Shreve (17122240),Chasen Shreve,17122240,P,5600,PIT@MIL 04/17/2021 07:10PM ET,PIT,0
RP,Kyle Crick (17122241),Kyle Crick,17122241,P,5600,PIT@MIL 04/17/2021 07:10PM ET,PIT,3.28
RP,Sean Poppen (17122242),Sean Poppen,17122242,P,5600,PIT@MIL 04/17/2021 07:10PM ET,PIT,0
RP,Austin Davis (17122243),Austin Davis,17122243,P,5600,PIT@MIL 04/17/2021 07:10PM ET,PIT,0
RP,Kyle Keller (17122244),Kyle Keller,17122244,P,5600,PIT@MIL 04/17/2021 07:10PM ET,PIT,0
RP,Richard Rodriguez (17122245),Richard Rodriguez,17122245,P,5600,PIT@MIL 04/17/2021 07:10PM ET,PIT,3.71
RP,Chase De Jong (17122246),Chase De Jong,17122246,P,5600,PIT@MIL 04/17/2021 07:10PM ET,PIT,0
OF,Mookie Betts (17121773),Mookie Betts,17121773,OF,5500,LAD@SD 04/17/2021 08:40PM ET,LAD,11.22
SS,Corey Seager (17121774),Corey Seager,17121774,SS,5400,LAD@SD 04/17/2021 08:40PM ET,LAD,10.54
RP,Cesar Valdez (17122247),Cesar Valdez,17122247,P,5400,BAL@TEX 04/17/2021 07:05PM ET,BAL,5.18
OF,Christian Yelich (17121775),Christian Yelich,17121775,OF,5300,PIT@MIL 04/17/2021 07:10PM ET,MIL,8.22
RP,Javy Guerra (17122248),Javy Guerra,17122248,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,0
RP,Keone Kela (17122249),Keone Kela,17122249,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,4.69
RP,Mark Melancon (17122250),Mark Melancon,17122250,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,3.74
RP,Taylor Williams (17122251),Taylor Williams,17122251,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,3.44
SP,Anderson Espinoza (17122252),Anderson Espinoza,17122252,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,0
SP,MacKenzie Gore (17122253),MacKenzie Gore,17122253,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,0
RP,Emilio Pagan (17122254),Emilio Pagan,17122254,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,4.27
RP,Trey Wingenter (17122255),Trey Wingenter,17122255,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,0
RP,Dan Altavilla (17122256),Dan Altavilla,17122256,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,2.2
RP,Daniel Camarena (17122257),Daniel Camarena,17122257,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,0
RP,James Norwood (17122258),James Norwood,17122258,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,0
RP,Miguel Diaz (17122259),Miguel Diaz,17122259,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,0
RP,Tim Hill (17122260),Tim Hill,17122260,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,2.81
RP,Nick Ramirez (17122261),Nick Ramirez,17122261,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,0
RP,Matt Strahm (17122262),Matt Strahm,17122262,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,0
RP,Parker Markel (17122263),Parker Markel,17122263,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,0
RP,Jose Castillo (17122264),Jose Castillo,17122264,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,0
RP,Chase Johnson (17122265),Chase Johnson,17122265,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,0
RP,Pierce Johnson (17122266),Pierce Johnson,17122266,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,0.9
RP,Aaron Northcraft (17122267),Aaron Northcraft,17122267,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,0
RP,Austin Adams (17122268),Austin Adams,17122268,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,0.04
SP,Mason Thompson (17122269),Mason Thompson,17122269,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,0
SP,Nabil Crismatt (17122270),Nabil Crismatt,17122270,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,7.2
RP,Craig Stammen (17122271),Craig Stammen,17122271,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,6.5
RP,Michel Baez (17122272),Michel Baez,17122272,P,5300,LAD@SD 04/17/2021 08:40PM ET,SD,0
2B,Jose Altuve (17121917),Jose Altuve,17121917,2B,5300,HOU@SEA 04/17/2021 09:10PM ET,HOU,8.82
C,Mitch Garver (17121776),Mitch Garver,17121776,C,5200,MIN@LAA 04/17/2021 09:07PM ET,MIN,5.91
3B,Alex Bregman (17121918),Alex Bregman,17121918,3B,5200,HOU@SEA 04/17/2021 09:10PM ET,HOU,8
1B,Trey Mancini (17121777),Trey Mancini,17121777,1B,5200,BAL@TEX 04/17/2021 07:05PM ET,BAL,7.15
RP,Cole Sulser (17122273),Cole Sulser,17122273,P,5200,BAL@TEX 04/17/2021 07:05PM ET,BAL,7.78
OF,Trent Grisham (17121779),Trent Grisham,17121779,OF,5100,LAD@SD 04/17/2021 08:40PM ET,SD,13
1B,Eric Hosmer (17121780),Eric Hosmer,17121780,1B,5100,LAD@SD 04/17/2021 08:40PM ET,SD,10.07
SS,Fernando Tatis Jr. (17121919),Fernando Tatis Jr.,17121919,SS,5100,LAD@SD 04/17/2021 08:40PM ET,SD,7.67
3B,Kyle Seager (17121778),Kyle Seager,17121778,3B,5100,HOU@SEA 04/17/2021 09:10PM ET,SEA,8
3B,Justin Turner (17121781),Justin Turner,17121781,3B,5000,LAD@SD 04/17/2021 08:40PM ET,LAD,14.17
