Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
OF,Trent Grisham (18857166),Trent Grisham,18857166,OF,3600,PHI@SD 08/22/2021 03:40PM ET,SD,7.67
OF,Odubel Herrera (18857172),Odubel Herrera,18857172,OF,3500,PHI@SD 08/22/2021 03:40PM ET,PHI,6.53
C,Yan Gomes (18857169),Yan Gomes,18857169,C,3500,SF@OAK 08/22/2021 04:07PM ET,OAK,6.76
2B/OF,Josh Harrison (18857170),Josh Harrison,18857170,2B/OF,3500,SF@OAK 08/22/2021 04:07PM ET,OAK,7.08
1B/3B,Wilmer Flores (18857173),Wilmer Flores,18857173,1B/3B,3500,SF@OAK 08/22/2021 04:07PM ET,SF,5.69
OF,Brian O'Grady (18857176),Brian O'Grady,18857176,OF,3400,PHI@SD 08/22/2021 03:40PM ET,SD,3.03
1B,Brad Miller (18857177),Brad Miller,18857177,1B,3400,PHI@SD 08/22/2021 03:40PM ET,PHI,4.66
OF,Ramon Laureano (18857175),Ramon Laureano,18857175,OF,3400,SF@OAK 08/22/2021 04:07PM ET,OAK,7.93
2B/OF,Zach McKinstry (18857179),Zach McKinstry,18857179,2B/OF,3300,NYM@LAD 08/22/2021 04:10PM ET,LAD,4.95
OF,Brandon Nimmo (18857181),Brandon Nimmo,18857181,OF,3300,NYM@LAD 08/22/2021 04:10PM ET,NYM,7.05
1B,Eric Hosmer (18857178),Eric Hosmer,18857178,1B,3300,PHI@SD 08/22/2021 03:40PM ET,SD,6.39
SS,Freddy Galvis (18857182),Freddy Galvis,18857182,SS,3300,PHI@SD 08/22/2021 03:40PM ET,PHI,6.32
2B/3B,Jose Peraza (18857184),Jose Peraza,18857184,2B/3B,3200,NYM@LAD 08/22/2021 04:10PM ET,NYM,4.46
SS,Gavin Lux (18857188),Gavin Lux,18857188,SS,3200,NYM@LAD 08/22/2021 04:10PM ET,LAD,5.96
C,Austin Nola (18857183),Austin Nola,18857183,C,3200,PHI@SD 08/22/2021 03:40PM ET,SD,5.35
OF,Mickey Moniak (18857186),Mickey Moniak,18857186,OF,3200,PHI@SD 08/22/2021 03:40PM ET,PHI,2.27
OF,Seth Brown (18857187),Seth Brown,18857187,OF,3200,SF@OAK 08/22/2021 04:07PM ET,OAK,5.28
OF,Jake Marisnick (18857191),Jake Marisnick,18857191,OF,3100,PHI@SD 08/22/2021 03:40PM ET,SD,3.71
1B,Mitch Moreland (18857189),Mitch Moreland,18857189,1B,3100,SF@OAK 08/22/2021 04:07PM ET,OAK,5.02
OF,LaMonte Wade Jr. (18857190),LaMonte Wade Jr.,18857190,OF,3100,SF@OAK 08/22/2021 04:07PM ET,SF,7.35
3B,J.D. Davis (18857192),J.D. Davis,18857192,3B,3000,NYM@LAD 08/22/2021 04:10PM ET,NYM,5.80
OF,Dominic Smith (18857194),Dominic Smith,18857194,OF,3000,NYM@LAD 08/22/2021 04:10PM ET,NYM,5.68
OF,Khris Davis (18857193),Khris Davis,18857193,OF,3000,SF@OAK 08/22/2021 04:07PM ET,OAK,3.96
OF,Michael Conforto (18857196),Michael Conforto,18857196,OF,2900,NYM@LAD 08/22/2021 04:10PM ET,NYM,5.70
C,James McCann (18857200),James McCann,18857200,C,2900,NYM@LAD 08/22/2021 04:10PM ET,NYM,4.81
OF,Luis Barrera (18857195),Luis Barrera,18857195,OF,2900,SF@OAK 08/22/2021 04:07PM ET,OAK,0.75
SS,Elvis Andrus (18857197),Elvis Andrus,18857197,SS,2900,SF@OAK 08/22/2021 04:07PM ET,OAK,5.17
2B/3B,Tommy La Stella (18857198),Tommy La Stella,18857198,2B/3B,2900,SF@OAK 08/22/2021 04:07PM ET,SF,4.32
OF,Roman Quinn (18857201),Roman Quinn,18857201,OF,2800,PHI@SD 08/22/2021 03:40PM ET,PHI,3.61
C,Victor Caratini (18857202),Victor Caratini,18857202,C,2800,PHI@SD 08/22/2021 03:40PM ET,SD,4.38
3B,Ronald Torreyes (18857203),Ronald Torreyes,18857203,3B,2800,PHI@SD 08/22/2021 03:40PM ET,PHI,5.10
2B/OF,Tony Kemp (18857204),Tony Kemp,18857204,2B/OF,2800,SF@OAK 08/22/2021 04:07PM ET,OAK,4.79
C,Austin Barnes (18857209),Austin Barnes,18857209,C,2700,NYM@LAD 08/22/2021 04:10PM ET,LAD,4.44
OF,Chad Pinder (18857206),Chad Pinder,18857206,OF,2700,SF@OAK 08/22/2021 04:07PM ET,OAK,4.38
1B/OF,Darin Ruf (18857207),Darin Ruf,18857207,1B/OF,2700,SF@OAK 08/22/2021 04:07PM ET,SF,5.54
OF,Austin Slater (18857210),Austin Slater,18857210,OF,2600,SF@OAK 08/22/2021 04:07PM ET,SF,4.42
OF,Stephen Piscotty (18857211),Stephen Piscotty,18857211,OF,2600,SF@OAK 08/22/2021 04:07PM ET,OAK,3.61
C,Austin Allen (18857212),Austin Allen,18857212,C,2600,SF@OAK 08/22/2021 04:07PM ET,OAK,7
C,Caleb Joseph (18857286),Caleb Joseph,18857286,C,2500,NYM@LAD 08/22/2021 04:10PM ET,NYM,0
OF,Matt Joyce (18857215),Matt Joyce,18857215,OF,2500,PHI@SD 08/22/2021 03:40PM ET,PHI,2.08
OF,Jorge Ona (18857216),Jorge Ona,18857216,OF,2500,PHI@SD 08/22/2021 03:40PM ET,SD,0
2B,Donovan Solano (18857213),Donovan Solano,18857213,2B,2500,SF@OAK 08/22/2021 04:07PM ET,SF,5.47
3B,Jason Vosler (18857214),Jason Vosler,18857214,3B,2500,SF@OAK 08/22/2021 04:07PM ET,SF,3.4
2B/SS,Luis Guillorme (18857217),Luis Guillorme,18857217,2B/SS,2400,NYM@LAD 08/22/2021 04:10PM ET,NYM,3.45
OF,Kevin Pillar (18857222),Kevin Pillar,18857222,OF,2400,NYM@LAD 08/22/2021 04:10PM ET,NYM,4.21
1B/OF,Jurickson Profar (18857219),Jurickson Profar,18857219,1B/OF,2400,PHI@SD 08/22/2021 03:40PM ET,SD,4.94
C,Aramis Garcia (18857221),Aramis Garcia,18857221,C,2400,SF@OAK 08/22/2021 04:07PM ET,OAK,3.59
