Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Kyle Hendricks (17200233),Kyle Hendricks,17200233,P,7700,NYM@CHC 04/22/2021 07:40PM ET,CHC,6.48
SP,Carlos Carrasco (17200236),Carlos Carrasco,17200236,P,7700,NYM@CHC 04/22/2021 07:40PM ET,NYM,0
SP,Adrian Morejon (17200235),Adrian Morejon,17200235,P,7700,SD@LAD 04/22/2021 10:10PM ET,SD,4.15
SP,Alex Cobb (17199860),Alex Cobb,17199860,P,7700,LAA@HOU 04/22/2021 08:10PM ET,LAA,21.62
SP,Zack Greinke (17200234),Zack Greinke,17200234,P,7700,LAA@HOU 04/22/2021 08:10PM ET,HOU,16.54
RP,Seth Lugo (17200237),Seth Lugo,17200237,P,7600,NYM@CHC 04/22/2021 07:40PM ET,NYM,0
SP,Taijuan Walker (17200238),Taijuan Walker,17200238,P,7500,NYM@CHC 04/22/2021 07:40PM ET,NYM,15.83
SP,Adbert Alzolay (17200239),Adbert Alzolay,17200239,P,7500,NYM@CHC 04/22/2021 07:40PM ET,CHC,11.62
SP,Yusei Kikuchi (17200240),Yusei Kikuchi,17200240,P,7500,SEA@BOS 04/22/2021 07:10PM ET,SEA,15.45
SP,Nick Pivetta (17199861),Nick Pivetta,17199861,P,7400,SEA@BOS 04/22/2021 07:10PM ET,BOS,14.2
SP,Mike Clevinger (17200241),Mike Clevinger,17200241,P,7400,SD@LAD 04/22/2021 10:10PM ET,SD,0
SP,Corey Oswalt (17200244),Corey Oswalt,17200244,P,7300,NYM@CHC 04/22/2021 07:40PM ET,NYM,0
RP,Ryan Weathers (17199862),Ryan Weathers,17199862,P,7300,SD@LAD 04/22/2021 10:10PM ET,SD,9.89
SP,Alex Wood (17200243),Alex Wood,17200243,P,7300,MIA@SF 04/22/2021 09:45PM ET,SF,21.45
SP,Lance McCullers Jr. (17200242),Lance McCullers Jr.,17200242,P,7300,LAA@HOU 04/22/2021 08:10PM ET,HOU,12.92
RP,Ryan Pressly (17200245),Ryan Pressly,17200245,P,7300,LAA@HOU 04/22/2021 08:10PM ET,HOU,4.22
SP,Logan Webb (17200247),Logan Webb,17200247,P,7200,MIA@SF 04/22/2021 09:45PM ET,SF,7.28
SP,Dylan Bundy (17200246),Dylan Bundy,17200246,P,7200,LAA@HOU 04/22/2021 08:10PM ET,LAA,17.15
SP,Griffin Canning (17200248),Griffin Canning,17200248,P,7200,LAA@HOU 04/22/2021 08:10PM ET,LAA,12.03
SP,Aaron Sanchez (17199863),Aaron Sanchez,17199863,P,7100,MIA@SF 04/22/2021 09:45PM ET,SF,12.33
SP,Sandy Alcantara (17200249),Sandy Alcantara,17200249,P,7100,MIA@SF 04/22/2021 09:45PM ET,MIA,19.48
RP,Trevor Rogers (17200250),Trevor Rogers,17200250,P,7100,MIA@SF 04/22/2021 09:45PM ET,MIA,24.42
SP,Martin Perez (17200251),Martin Perez,17200251,P,7000,SEA@BOS 04/22/2021 07:10PM ET,BOS,7.25
SP,James Paxton (17200254),James Paxton,17200254,P,7000,SEA@BOS 04/22/2021 07:10PM ET,SEA,4.4
RP,Elieser Hernandez (17200252),Elieser Hernandez,17200252,P,7000,MIA@SF 04/22/2021 09:45PM ET,MIA,6.05
RP,Luis Garcia (17200253),Luis Garcia,17200253,P,7000,LAA@HOU 04/22/2021 08:10PM ET,HOU,13.27
SP,Jordan Yamamoto (17200259),Jordan Yamamoto,17200259,P,6900,NYM@CHC 04/22/2021 07:40PM ET,NYM,0
SP,David Peterson (17200260),David Peterson,17200260,P,6900,NYM@CHC 04/22/2021 07:40PM ET,NYM,13.07
SP,Garrett Richards (17200256),Garrett Richards,17200256,P,6900,SEA@BOS 04/22/2021 07:10PM ET,BOS,4.58
SP,Kevin Gausman (17200255),Kevin Gausman,17200255,P,6900,MIA@SF 04/22/2021 09:45PM ET,SF,19.54
RP,John Curtiss (17200257),John Curtiss,17200257,P,6900,MIA@SF 04/22/2021 09:45PM ET,MIA,4.72
SP,Caleb Baragar (17200258),Caleb Baragar,17200258,P,6900,MIA@SF 04/22/2021 09:45PM ET,SF,3.65
RP,Justin Dunn (17199864),Justin Dunn,17199864,P,6800,SEA@BOS 04/22/2021 07:10PM ET,SEA,13.68
SP,Kyle Hart (17200262),Kyle Hart,17200262,P,6800,SEA@BOS 04/22/2021 07:10PM ET,BOS,0
SP,Jose Suarez (17200261),Jose Suarez,17200261,P,6800,LAA@HOU 04/22/2021 08:10PM ET,LAA,0
SP,Jordan Holloway (17200263),Jordan Holloway,17200263,P,6700,MIA@SF 04/22/2021 09:45PM ET,MIA,10.5
RP,Matt Wisler (17200264),Matt Wisler,17200264,P,6700,MIA@SF 04/22/2021 09:45PM ET,SF,1.12
SP,Kendall Graveman (17200277),Kendall Graveman,17200277,P,6600,SEA@BOS 04/22/2021 07:10PM ET,SEA,6.52
SP,Mason Thompson (17200272),Mason Thompson,17200272,P,6600,SD@LAD 04/22/2021 10:10PM ET,SD,0
SP,Nabil Crismatt (17200273),Nabil Crismatt,17200273,P,6600,SD@LAD 04/22/2021 10:10PM ET,SD,7.2
SP,Anderson Espinoza (17200274),Anderson Espinoza,17200274,P,6600,SD@LAD 04/22/2021 10:10PM ET,SD,0
SP,MacKenzie Gore (17200275),MacKenzie Gore,17200275,P,6600,SD@LAD 04/22/2021 10:10PM ET,SD,0
SP,Jorge Guzman (17200276),Jorge Guzman,17200276,P,6600,MIA@SF 04/22/2021 09:45PM ET,MIA,0
RP,Brandon Bielak (17200265),Brandon Bielak,17200265,P,6600,LAA@HOU 04/22/2021 08:10PM ET,HOU,7.48
SP,Brett Conine (17200266),Brett Conine,17200266,P,6600,LAA@HOU 04/22/2021 08:10PM ET,HOU,0
SP,Shawn Dubin (17200267),Shawn Dubin,17200267,P,6600,LAA@HOU 04/22/2021 08:10PM ET,HOU,0
SP,Austin Hansen (17200268),Austin Hansen,17200268,P,6600,LAA@HOU 04/22/2021 08:10PM ET,HOU,0
SP,Blake Taylor (17200269),Blake Taylor,17200269,P,6600,LAA@HOU 04/22/2021 08:10PM ET,HOU,0.86
SP,Jairo Solis (17200270),Jairo Solis,17200270,P,6600,LAA@HOU 04/22/2021 08:10PM ET,HOU,0
SP,Andrew Heaney (17200271),Andrew Heaney,17200271,P,6600,LAA@HOU 04/22/2021 08:10PM ET,LAA,15.35
SP,Joey Lucchesi (17199865),Joey Lucchesi,17199865,P,6500,NYM@CHC 04/22/2021 07:40PM ET,NYM,6.82
SP,Chris Flexen (17200278),Chris Flexen,17200278,P,6500,SEA@BOS 04/22/2021 07:10PM ET,SEA,13.47
SP,Pablo Lopez (17200280),Pablo Lopez,17200280,P,6500,MIA@SF 04/22/2021 09:45PM ET,MIA,13.31
SP,Jaime Barria (17200279),Jaime Barria,17200279,P,6500,LAA@HOU 04/22/2021 08:10PM ET,LAA,-15.5
SP,Marco Gonzales (17200281),Marco Gonzales,17200281,P,6400,SEA@BOS 04/22/2021 07:10PM ET,SEA,10.91
SP,Erik Swanson (17200284),Erik Swanson,17200284,P,6400,SEA@BOS 04/22/2021 07:10PM ET,SEA,5.9
SP,Jose Quintana (17200282),Jose Quintana,17200282,P,6400,LAA@HOU 04/22/2021 08:10PM ET,LAA,7.57
SP,Dillon Peters (17200283),Dillon Peters,17200283,P,6400,LAA@HOU 04/22/2021 08:10PM ET,LAA,0
SP,Jake Odorizzi (17200285),Jake Odorizzi,17200285,P,6300,LAA@HOU 04/22/2021 08:10PM ET,HOU,6.72
RP,Robert Gsellman (17200286),Robert Gsellman,17200286,P,6200,NYM@CHC 04/22/2021 07:40PM ET,NYM,0.55
RP,Matt Andriese (17200287),Matt Andriese,17200287,P,6200,SEA@BOS 04/22/2021 07:10PM ET,BOS,4.51
RP,Colten Brewer (17200288),Colten Brewer,17200288,P,6200,SEA@BOS 04/22/2021 07:10PM ET,BOS,0
RP,Daniel Castano (17199866),Daniel Castano,17199866,P,6100,MIA@SF 04/22/2021 09:45PM ET,MIA,6.25
SP,Patrick Sandoval (17200289),Patrick Sandoval,17200289,P,6100,LAA@HOU 04/22/2021 08:10PM ET,LAA,0
OF,J.D. Martinez (17199867),J.D. Martinez,17199867,OF,6000,SEA@BOS 04/22/2021 07:10PM ET,BOS,13
SP,Nick Margevicius (17200290),Nick Margevicius,17200290,P,6000,SEA@BOS 04/22/2021 07:10PM ET,SEA,6.31
SP,Robert Dugger (17200291),Robert Dugger,17200291,P,5900,SEA@BOS 04/22/2021 07:10PM ET,SEA,0
SP,Ljay Newsome (17200292),Ljay Newsome,17200292,P,5900,SEA@BOS 04/22/2021 07:10PM ET,SEA,7.75
SP,Justus Sheffield (17200293),Justus Sheffield,17200293,P,5900,SEA@BOS 04/22/2021 07:10PM ET,SEA,12.3
OF,Mookie Betts (17199868),Mookie Betts,17199868,OF,5900,SD@LAD 04/22/2021 10:10PM ET,LAD,10
3B,Rafael Devers (17199869),Rafael Devers,17199869,3B,5800,SEA@BOS 04/22/2021 07:10PM ET,BOS,9.41
OF,Mike Trout (17199870),Mike Trout,17199870,OF,5800,LAA@HOU 04/22/2021 08:10PM ET,LAA,12.38
SS,Xander Bogaerts (17199871),Xander Bogaerts,17199871,SS,5700,SEA@BOS 04/22/2021 07:10PM ET,BOS,8.82
SP,Logan Gilbert (17200301),Logan Gilbert,17200301,P,5700,SEA@BOS 04/22/2021 07:10PM ET,SEA,0
SP,Anthony Misiewicz (17200302),Anthony Misiewicz,17200302,P,5700,SEA@BOS 04/22/2021 07:10PM ET,SEA,3.6
SP,Nick Neidert (17200300),Nick Neidert,17200300,P,5700,MIA@SF 04/22/2021 09:45PM ET,MIA,3.33
SP,Chris Rodriguez (17200294),Chris Rodriguez,17200294,P,5700,LAA@HOU 04/22/2021 08:10PM ET,LAA,6.85
SP,Denny Brady (17200295),Denny Brady,17200295,P,5700,LAA@HOU 04/22/2021 08:10PM ET,LAA,0
SP,Junior Guerra (17200296),Junior Guerra,17200296,P,5700,LAA@HOU 04/22/2021 08:10PM ET,LAA,5.84
SP,Reid Detmers (17200297),Reid Detmers,17200297,P,5700,LAA@HOU 04/22/2021 08:10PM ET,LAA,0
SP,Aaron Slegers (17200298),Aaron Slegers,17200298,P,5700,LAA@HOU 04/22/2021 08:10PM ET,LAA,2.57
SP,Jake Faria (17200299),Jake Faria,17200299,P,5700,LAA@HOU 04/22/2021 08:10PM ET,LAA,0
SS,Corey Seager (17199872),Corey Seager,17199872,SS,5600,SD@LAD 04/22/2021 10:10PM ET,LAD,9.41
SP,Braxton Garrett (17200303),Braxton Garrett,17200303,P,5600,MIA@SF 04/22/2021 09:45PM ET,MIA,0
3B,Justin Turner (17199873),Justin Turner,17199873,3B,5500,SD@LAD 04/22/2021 10:10PM ET,LAD,12.31
OF,Trent Grisham (17199874),Trent Grisham,17199874,OF,5400,SD@LAD 04/22/2021 10:10PM ET,SD,10.36
SP,Garrett Whitlock (17200304),Garrett Whitlock,17200304,P,5300,SEA@BOS 04/22/2021 07:10PM ET,BOS,10.11
1B,Max Muncy (17199875),Max Muncy,17199875,1B,5200,SD@LAD 04/22/2021 10:10PM ET,LAD,8.82
OF,Starling Marte (17200015),Starling Marte,17200015,OF,5200,MIA@SF 04/22/2021 09:45PM ET,MIA,10.67
C,Christian Vazquez (17199877),Christian Vazquez,17199877,C,5100,SEA@BOS 04/22/2021 07:10PM ET,BOS,7.38
SS,Carlos Correa (17199876),Carlos Correa,17199876,SS,5100,LAA@HOU 04/22/2021 08:10PM ET,HOU,7.35
1B/OF,Shohei Ohtani (17199878),Shohei Ohtani,17199878,1B/OF,5100,LAA@HOU 04/22/2021 08:10PM ET,LAA,2.28
1B,Pete Alonso (17199880),Pete Alonso,17199880,1B,5000,NYM@CHC 04/22/2021 07:40PM ET,NYM,7.54
3B,Manny Machado (17199881),Manny Machado,17199881,3B,5000,SD@LAD 04/22/2021 10:10PM ET,SD,8.90
OF,Michael Brantley (17199882),Michael Brantley,17199882,OF,5000,LAA@HOU 04/22/2021 08:10PM ET,HOU,7.64
2B/OF,Chris Taylor (17199883),Chris Taylor,17199883,2B/OF,4900,SD@LAD 04/22/2021 10:10PM ET,LAD,8.81
SS,Fernando Tatis Jr. (17199885),Fernando Tatis Jr.,17199885,SS,4800,SD@LAD 04/22/2021 10:10PM ET,SD,6.27
C,Will Smith (17199886),Will Smith,17199886,C,4800,SD@LAD 04/22/2021 10:10PM ET,LAD,7.23
OF,Mike Yastrzemski (17199888),Mike Yastrzemski,17199888,OF,4800,MIA@SF 04/22/2021 09:45PM ET,SF,5.67
3B,Alex Bregman (17199887),Alex Bregman,17199887,3B,4800,LAA@HOU 04/22/2021 08:10PM ET,HOU,7.46
SS,Francisco Lindor (17199889),Francisco Lindor,17199889,SS,4700,NYM@CHC 04/22/2021 07:40PM ET,NYM,6.23
3B,Kyle Seager (17199890),Kyle Seager,17199890,3B,4700,SEA@BOS 04/22/2021 07:10PM ET,SEA,6.12
1B/OF,Jared Walsh (17199891),Jared Walsh,17199891,1B/OF,4700,LAA@HOU 04/22/2021 08:10PM ET,LAA,9.87
2B,Jose Altuve (17200016),Jose Altuve,17200016,2B,4700,LAA@HOU 04/22/2021 08:10PM ET,HOU,8.82
SS,Javier Baez (17199893),Javier Baez,17199893,SS,4600,NYM@CHC 04/22/2021 07:40PM ET,CHC,9.47
C,Willson Contreras (17199895),Willson Contreras,17199895,C,4600,NYM@CHC 04/22/2021 07:40PM ET,CHC,9.44
OF,Dominic Smith (17199896),Dominic Smith,17199896,OF,4600,NYM@CHC 04/22/2021 07:40PM ET,NYM,5.5
1B,Yuli Gurriel (17199894),Yuli Gurriel,17199894,1B,4600,LAA@HOU 04/22/2021 08:10PM ET,HOU,8
3B,Kris Bryant (17199897),Kris Bryant,17199897,3B,4500,NYM@CHC 04/22/2021 07:40PM ET,CHC,9.75
OF,Yordan Alvarez (17199898),Yordan Alvarez,17199898,OF,4500,LAA@HOU 04/22/2021 08:10PM ET,HOU,7.92
1B,Anthony Rizzo (17199899),Anthony Rizzo,17199899,1B,4400,NYM@CHC 04/22/2021 07:40PM ET,CHC,8
OF,Alex Verdugo (17199901),Alex Verdugo,17199901,OF,4400,SEA@BOS 04/22/2021 07:10PM ET,BOS,8.67
3B,Evan Longoria (17199900),Evan Longoria,17199900,3B,4400,MIA@SF 04/22/2021 09:45PM ET,SF,8
3B,Anthony Rendon (17200017),Anthony Rendon,17200017,3B,4400,LAA@HOU 04/22/2021 08:10PM ET,LAA,7.5
OF,Wil Myers (17199902),Wil Myers,17199902,OF,4300,SD@LAD 04/22/2021 10:10PM ET,SD,7.53
SS,Miguel Rojas (17199903),Miguel Rojas,17199903,SS,4300,MIA@SF 04/22/2021 09:45PM ET,MIA,8.25
2B,Jeff McNeil (17199907),Jeff McNeil,17199907,2B,4200,NYM@CHC 04/22/2021 07:40PM ET,NYM,4.46
1B,Eric Hosmer (17199904),Eric Hosmer,17199904,1B,4200,SD@LAD 04/22/2021 10:10PM ET,SD,8.74
OF,Cody Bellinger (17200018),Cody Bellinger,17200018,OF,4200,SD@LAD 04/22/2021 10:10PM ET,LAD,7.75
C,Jason Castro (17199905),Jason Castro,17199905,C,4200,LAA@HOU 04/22/2021 08:10PM ET,HOU,6.71
OF,Kyle Tucker (17199906),Kyle Tucker,17199906,OF,4200,LAA@HOU 04/22/2021 08:10PM ET,HOU,6.41
OF,Mitch Haniger (17199908),Mitch Haniger,17199908,OF,4100,SEA@BOS 04/22/2021 07:10PM ET,SEA,9.71
OF,Kike Hernandez (17199909),Kike Hernandez,17199909,OF,4100,SEA@BOS 04/22/2021 07:10PM ET,BOS,7.05
1B/2B,Wilmer Flores (17199910),Wilmer Flores,17199910,1B/2B,4100,MIA@SF 04/22/2021 09:45PM ET,SF,3.44
RP,Brandon Workman (17200315),Brandon Workman,17200315,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,2.66
SP,Sam McWilliams (17200317),Sam McWilliams,17200317,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,0
RP,Tyson Miller (17200321),Tyson Miller,17200321,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,0
RP,Joe Biagini (17200330),Joe Biagini,17200330,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,0
RP,Jonathan Holder (17200336),Jonathan Holder,17200336,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,0
SP,Cory Abbott (17200338),Cory Abbott,17200338,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,0
RP,Pedro Strop (17200340),Pedro Strop,17200340,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,6.05
SP,Oscar De La Cruz (17200347),Oscar De La Cruz,17200347,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,0
RP,Tommy Hunter (17200352),Tommy Hunter,17200352,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,0
RP,Aaron Loup (17200353),Aaron Loup,17200353,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,3.6
RP,Jeurys Familia (17200363),Jeurys Familia,17200363,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,1.49
SP,Michael Rucker (17200368),Michael Rucker,17200368,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,0
RP,Brad Wieck (17200378),Brad Wieck,17200378,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,5.05
RP,Rex Brothers (17200380),Rex Brothers,17200380,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,3.58
RP,Jerry Blevins (17200381),Jerry Blevins,17200381,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,0
RP,Jerry Vasto (17200383),Jerry Vasto,17200383,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,0
RP,Edwin Diaz (17200385),Edwin Diaz,17200385,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,3.86
RP,Drew Smith (17200388),Drew Smith,17200388,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,0
RP,Manuel Rodriguez (17200394),Manuel Rodriguez,17200394,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,0
SP,Brendon Little (17200409),Brendon Little,17200409,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,0
RP,Jason Adam (17200412),Jason Adam,17200412,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,3.89
RP,Stephen Tarpley (17200413),Stephen Tarpley,17200413,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,0
SP,Kohl Stewart (17200422),Kohl Stewart,17200422,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,0
SP,Thomas Szapucki (17200426),Thomas Szapucki,17200426,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,0
SP,Franklyn Kilome (17200427),Franklyn Kilome,17200427,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,0
RP,Jake Jewell (17200429),Jake Jewell,17200429,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,0
RP,Yennsy Diaz (17200433),Yennsy Diaz,17200433,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,0
RP,Andrew Chafin (17200434),Andrew Chafin,17200434,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,2.89
RP,Daniel Zamora (17200439),Daniel Zamora,17200439,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,0
RP,Trevor Megill (17200442),Trevor Megill,17200442,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,0
RP,Ryan Meisinger (17200444),Ryan Meisinger,17200444,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,0
RP,Jacob Barnes (17200446),Jacob Barnes,17200446,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,0.47
SP,Jerad Eickhoff (17200463),Jerad Eickhoff,17200463,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,0
RP,Dillon Maples (17200469),Dillon Maples,17200469,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,7.29
RP,Ryley Gilliam (17200475),Ryley Gilliam,17200475,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,0
RP,Miguel Castro (17200478),Miguel Castro,17200478,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,3.99
SP,Matthew Allan (17200480),Matthew Allan,17200480,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,0
RP,Trevor May (17200481),Trevor May,17200481,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,3.79
SP,Sean Reid-Foley (17200482),Sean Reid-Foley,17200482,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,0
RP,Stephen Nogosek (17200485),Stephen Nogosek,17200485,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,0
RP,Ryan Tepera (17200490),Ryan Tepera,17200490,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,1.57
RP,Rowan Wick (17200492),Rowan Wick,17200492,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,0
RP,Trevor Hildenberger (17200498),Trevor Hildenberger,17200498,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,0.52
RP,Robert Stock (17200500),Robert Stock,17200500,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,0
RP,Dan Winkler (17200502),Dan Winkler,17200502,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,2.46
RP,Craig Kimbrel (17200503),Craig Kimbrel,17200503,P,4000,NYM@CHC 04/22/2021 07:40PM ET,CHC,5.77
RP,Arodys Vizcaino (17200504),Arodys Vizcaino,17200504,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,0
RP,Dellin Betances (17200510),Dellin Betances,17200510,P,4000,NYM@CHC 04/22/2021 07:40PM ET,NYM,1.05
2B/OF,Dylan Moore (17199913),Dylan Moore,17199913,2B/OF,4000,SEA@BOS 04/22/2021 07:10PM ET,SEA,4.94
RP,Matt Hall (17200305),Matt Hall,17200305,P,4000,SEA@BOS 04/22/2021 07:10PM ET,BOS,0
RP,Ryan Weber (17200307),Ryan Weber,17200307,P,4000,SEA@BOS 04/22/2021 07:10PM ET,BOS,0
RP,Ryan Brasier (17200308),Ryan Brasier,17200308,P,4000,SEA@BOS 04/22/2021 07:10PM ET,BOS,0
RP,Kevin McCarthy (17200320),Kevin McCarthy,17200320,P,4000,SEA@BOS 04/22/2021 07:10PM ET,BOS,0
RP,Hector Rondon (17200329),Hector Rondon,17200329,P,4000,SEA@BOS 04/22/2021 07:10PM ET,BOS,0
RP,Casey Sadler (17200337),Casey Sadler,17200337,P,4000,SEA@BOS 04/22/2021 07:10PM ET,SEA,3
RP,Drew Steckenrider (17200348),Drew Steckenrider,17200348,P,4000,SEA@BOS 04/22/2021 07:10PM ET,SEA,2.97
