Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Huascar Ynoa (28905393),Huascar Ynoa,28905393,P,8200,ATL@PIT 08/08/2023 07:05PM ET,ATL,0
SP,Chris Sale (28905399),Chris Sale,28905399,P,8100,KC@BOS 08/08/2023 07:10PM ET,BOS,17.20
SP,Logan Allen (28905395),Logan Allen,28905395,P,8100,TOR@CLE 08/08/2023 07:10PM ET,CLE,15.18
SP,Jon Gray (28905398),Jon Gray,28905398,P,8100,TEX@OAK 08/08/2023 09:40PM ET,TEX,14.70
SP,Jordan Montgomery (28905400),Jordan Montgomery,28905400,P,8100,TEX@OAK 08/08/2023 09:40PM ET,TEX,15.84
SP,Matt Brash (28905396),Matt Brash,28905396,P,8100,SD@SEA 08/08/2023 09:40PM ET,SEA,3.99
SP,Bryce Elder (28905397),Bryce Elder,28905397,P,8100,ATL@PIT 08/08/2023 07:05PM ET,ATL,13.95
SP,German Marquez (28905401),German Marquez,28905401,P,8000,COL@MIL 08/08/2023 08:10PM ET,COL,12.95
SP,Josh Rogers (28905404),Josh Rogers,28905404,P,8000,COL@MIL 08/08/2023 08:10PM ET,COL,0
SP,Javier Assad (28905403),Javier Assad,28905403,P,8000,CHC@NYM 08/08/2023 07:10PM ET,CHC,6.38
RP,Jarlin Garcia (28905402),Jarlin Garcia,28905402,P,8000,ATL@PIT 08/08/2023 07:05PM ET,PIT,0
SP,Erik Swanson (28905405),Erik Swanson,28905405,P,7900,TOR@CLE 08/08/2023 07:10PM ET,TOR,3.27
SP,Julio Teheran (28905406),Julio Teheran,28905406,P,7900,COL@MIL 08/08/2023 08:10PM ET,MIL,11.46
RP,Andrew Heaney (28905408),Andrew Heaney,28905408,P,7900,TEX@OAK 08/08/2023 09:40PM ET,TEX,15.02
SP,Anthony Kay (28905407),Anthony Kay,28905407,P,7900,CHC@NYM 08/08/2023 07:10PM ET,CHC,0.99
SP,Jack Flaherty (28905410),Jack Flaherty,28905410,P,7800,HOU@BAL 08/08/2023 07:05PM ET,BAL,14.28
SP,Kris Bubic (28905412),Kris Bubic,28905412,P,7800,KC@BOS 08/08/2023 07:10PM ET,KC,13.6
SP,Sam Long (28905413),Sam Long,28905413,P,7800,TEX@OAK 08/08/2023 09:40PM ET,OAK,1.97
RP,Reiss Knehr (28905414),Reiss Knehr,28905414,P,7800,SD@SEA 08/08/2023 09:40PM ET,SD,-2.06
RP,Nestor Cortes (28905411),Nestor Cortes,28905411,P,7800,NYY@CWS 08/08/2023 08:10PM ET,NYY,14.78
SP,Tony Gonsolin (28905409),Tony Gonsolin,28905409,P,7800,LAD@ARI 08/08/2023 09:40PM ET,LAD,12.44
SP,Nate Pearson (28905415),Nate Pearson,28905415,P,7700,TOR@CLE 08/08/2023 07:10PM ET,TOR,3.43
SP,Ethan Small (28905418),Ethan Small,28905418,P,7700,COL@MIL 08/08/2023 08:10PM ET,MIL,1.35
SP,Adrian Martinez (28905417),Adrian Martinez,28905417,P,7700,TEX@OAK 08/08/2023 09:40PM ET,OAK,3.90
SP,Bryan Woo (28905419),Bryan Woo,28905419,P,7700,SD@SEA 08/08/2023 09:40PM ET,SEA,13.38
SP,Bobby Miller (28905416),Bobby Miller,28905416,P,7700,LAD@ARI 08/08/2023 09:40PM ET,LAD,15.11
SP,Kyle Gibson (28905420),Kyle Gibson,28905420,P,7600,HOU@BAL 08/08/2023 07:05PM ET,BAL,14.28
SP,Kutter Crawford (28904481),Kutter Crawford,28904481,P,7600,KC@BOS 08/08/2023 07:10PM ET,BOS,11.18
SP,Gavin Williams (28905421),Gavin Williams,28905421,P,7600,TOR@CLE 08/08/2023 07:10PM ET,CLE,16.13
SP,Thomas Hatch (28905425),Thomas Hatch,28905425,P,7600,TOR@CLE 08/08/2023 07:10PM ET,TOR,3.21
RP,Mitch White (28905426),Mitch White,28905426,P,7600,TOR@CLE 08/08/2023 07:10PM ET,TOR,2.13
SP,Mason Miller (28905422),Mason Miller,28905422,P,7600,TEX@OAK 08/08/2023 09:40PM ET,OAK,15.55
SP,Jared Koenig (28905423),Jared Koenig,28905423,P,7600,SD@SEA 08/08/2023 09:40PM ET,SD,0
SP,Drey Jameson (28905424),Drey Jameson,28905424,P,7600,LAD@ARI 08/08/2023 09:40PM ET,ARI,7.47
SP,Emmet Sheehan (28905427),Emmet Sheehan,28905427,P,7600,LAD@ARI 08/08/2023 09:40PM ET,LAD,10.11
SP,Lance McCullers Jr. (28905434),Lance McCullers Jr.,28905434,P,7500,HOU@BAL 08/08/2023 07:05PM ET,HOU,0
SP,Griffin Canning (28905436),Griffin Canning,28905436,P,7500,SF@LAA 08/08/2023 09:38PM ET,LAA,15.44
SP,Adrian Morejon (28905428),Adrian Morejon,28905428,P,7500,SD@SEA 08/08/2023 09:40PM ET,SD,1.36
RP,Penn Murfee (28905430),Penn Murfee,28905430,P,7500,SD@SEA 08/08/2023 09:40PM ET,SEA,3.37
SP,Adam Oller (28905433),Adam Oller,28905433,P,7500,SD@SEA 08/08/2023 09:40PM ET,SEA,0.56
RP,Luis Garcia (28905437),Luis Garcia,28905437,P,7500,SD@SEA 08/08/2023 09:40PM ET,SD,2.30
RP,Ryan Weber (28905435),Ryan Weber,28905435,P,7500,NYY@CWS 08/08/2023 08:10PM ET,NYY,3.61
SP,Vince Velasquez (28905429),Vince Velasquez,28905429,P,7500,ATL@PIT 08/08/2023 07:05PM ET,PIT,14
SP,Roansy Contreras (28905432),Roansy Contreras,28905432,P,7500,ATL@PIT 08/08/2023 07:05PM ET,PIT,5.84
RP,Paul Sewald (28905431),Paul Sewald,28905431,P,7500,LAD@ARI 08/08/2023 09:40PM ET,ARI,3.72
RP,Shintaro Fujinami (28905441),Shintaro Fujinami,28905441,P,7400,HOU@BAL 08/08/2023 07:05PM ET,BAL,2.76
SP,Brady Singer (28904482),Brady Singer,28904482,P,7400,KC@BOS 08/08/2023 07:10PM ET,KC,12.10
RP,Tucker Davidson (28905439),Tucker Davidson,28905439,P,7400,KC@BOS 08/08/2023 07:10PM ET,KC,2.85
SP,Chris Bassitt (28905438),Chris Bassitt,28905438,P,7400,TOR@CLE 08/08/2023 07:10PM ET,TOR,16.43
SP,Domingo German (28905442),Domingo German,28905442,P,7400,NYY@CWS 08/08/2023 08:10PM ET,NYY,15.94
SP,Joey Lucchesi (28905440),Joey Lucchesi,28905440,P,7400,CHC@NYM 08/08/2023 07:10PM ET,NYM,9.65
RP,Hayden Wesneski (28905443),Hayden Wesneski,28905443,P,7400,CHC@NYM 08/08/2023 07:10PM ET,CHC,8.50
SP,Tyler Anderson (28905449),Tyler Anderson,28905449,P,7300,SF@LAA 08/08/2023 09:38PM ET,LAA,10.81
SP,JP Sears (28904483),JP Sears,28904483,P,7300,TEX@OAK 08/08/2023 09:40PM ET,OAK,14.06
SP,Dane Dunning (28905446),Dane Dunning,28905446,P,7300,TEX@OAK 08/08/2023 09:40PM ET,TEX,12.16
RP,Martin Perez (28905448),Martin Perez,28905448,P,7300,TEX@OAK 08/08/2023 09:40PM ET,TEX,9.42
RP,Seth Lugo (28905445),Seth Lugo,28905445,P,7300,SD@SEA 08/08/2023 09:40PM ET,SD,14.53
SP,Luis Gil (28905447),Luis Gil,28905447,P,7300,NYY@CWS 08/08/2023 08:10PM ET,NYY,0
RP,AJ Smith-Shawver (28905444),AJ Smith-Shawver,28905444,P,7300,ATL@PIT 08/08/2023 07:05PM ET,ATL,9.99
SP,Jose Urquidy (28905453),Jose Urquidy,28905453,P,7200,HOU@BAL 08/08/2023 07:05PM ET,HOU,7.68
SP,Thomas Szapucki (28905451),Thomas Szapucki,28905451,P,7200,SF@LAA 08/08/2023 09:38PM ET,SF,0
RP,John Brebbia (28905454),John Brebbia,28905454,P,7200,SF@LAA 08/08/2023 09:38PM ET,SF,3.65
SP,Jakob Junis (28905456),Jakob Junis,28905456,P,7200,SF@LAA 08/08/2023 09:38PM ET,SF,6.03
RP,Colin Rea (28905457),Colin Rea,28905457,P,7200,COL@MIL 08/08/2023 08:10PM ET,MIL,11.19
RP,Nick Martinez (28904484),Nick Martinez,28904484,P,7200,SD@SEA 08/08/2023 09:40PM ET,SD,4.64
RP,Matt Festa (28905450),Matt Festa,28905450,P,7200,SD@SEA 08/08/2023 09:40PM ET,SEA,3.58
SP,Randy Vasquez (28905452),Randy Vasquez,28905452,P,7200,NYY@CWS 08/08/2023 08:10PM ET,NYY,14.37
RP,Keegan Thompson (28905455),Keegan Thompson,28905455,P,7200,CHC@NYM 08/08/2023 07:10PM ET,CHC,3.41
RP,Chase De Jong (28905458),Chase De Jong,28905458,P,7200,ATL@PIT 08/08/2023 07:05PM ET,PIT,-1.68
SP,Nick Pivetta (28905460),Nick Pivetta,28905460,P,7100,KC@BOS 08/08/2023 07:10PM ET,BOS,11.35
RP,Brad Keller (28905462),Brad Keller,28905462,P,7100,KC@BOS 08/08/2023 07:10PM ET,KC,8.79
SP,Chase Silseth (28905459),Chase Silseth,28905459,P,7100,SF@LAA 08/08/2023 09:38PM ET,LAA,9.95
SP,Patrick Sandoval (28905461),Patrick Sandoval,28905461,P,7100,SF@LAA 08/08/2023 09:38PM ET,LAA,13.19
SP,Clarke Schmidt (28904485),Clarke Schmidt,28904485,P,7100,NYY@CWS 08/08/2023 08:10PM ET,NYY,12.35
SP,J.P. France (28905466),J.P. France,28905466,P,7000,HOU@BAL 08/08/2023 07:05PM ET,HOU,15.77
SP,Dean Kremer (28905467),Dean Kremer,28905467,P,7000,HOU@BAL 08/08/2023 07:05PM ET,BAL,13.94
SP,Jackson Kowar (28905463),Jackson Kowar,28905463,P,7000,KC@BOS 08/08/2023 07:10PM ET,KC,3.06
SP,Garrett Whitlock (28905471),Garrett Whitlock,28905471,P,7000,KC@BOS 08/08/2023 07:10PM ET,BOS,12.42
SP,Wade Miley (28904486),Wade Miley,28904486,P,7000,COL@MIL 08/08/2023 08:10PM ET,MIL,13.45
RP,Rich Hill (28905470),Rich Hill,28905470,P,7000,SD@SEA 08/08/2023 09:40PM ET,SD,11.66
SP,Mike Clevinger (28905468),Mike Clevinger,28905468,P,7000,NYY@CWS 08/08/2023 08:10PM ET,CWS,12.54
RP,Jose Quintana (28905464),Jose Quintana,28905464,P,7000,CHC@NYM 08/08/2023 07:10PM ET,NYM,12.16
SP,Drew Smyly (28905472),Drew Smyly,28905472,P,7000,CHC@NYM 08/08/2023 07:10PM ET,CHC,12.15
SP,JT Brubaker (28905465),JT Brubaker,28905465,P,7000,ATL@PIT 08/08/2023 07:05PM ET,PIT,0
SP,Kyle Wright (28905469),Kyle Wright,28905469,P,7000,ATL@PIT 08/08/2023 07:05PM ET,ATL,7.4
SP,Grayson Rodriguez (28904487),Grayson Rodriguez,28904487,P,6900,HOU@BAL 08/08/2023 07:05PM ET,BAL,11.41
RP,Max Castillo (28905478),Max Castillo,28905478,P,6900,KC@BOS 08/08/2023 07:10PM ET,KC,5.57
SP,Marco Gonzales (28905475),Marco Gonzales,28905475,P,6900,SD@SEA 08/08/2023 09:40PM ET,SEA,9.47
RP,Bailey Falter (28905474),Bailey Falter,28905474,P,6900,ATL@PIT 08/08/2023 07:05PM ET,PIT,8.08
SP,Michael Soroka (28905476),Michael Soroka,28905476,P,6900,ATL@PIT 08/08/2023 07:05PM ET,ATL,9.3
SP,Zach Davies (28905473),Zach Davies,28905473,P,6900,LAD@ARI 08/08/2023 09:40PM ET,ARI,6.27
SP,Ryan Pepiot (28905477),Ryan Pepiot,28905477,P,6900,LAD@ARI 08/08/2023 09:40PM ET,LAD,0
RP,Brandon Bielak (28905482),Brandon Bielak,28905482,P,6800,HOU@BAL 08/08/2023 07:05PM ET,HOU,12.46
RP,Trevor Richards (28905483),Trevor Richards,28905483,P,6800,TOR@CLE 08/08/2023 07:10PM ET,TOR,5.59
SP,Paul Blackburn (28905481),Paul Blackburn,28905481,P,6800,TEX@OAK 08/08/2023 09:40PM ET,OAK,12.93
SP,Ian Anderson (28905484),Ian Anderson,28905484,P,6800,ATL@PIT 08/08/2023 07:05PM ET,ATL,0
RP,Tyler Gilbert (28905479),Tyler Gilbert,28905479,P,6800,LAD@ARI 08/08/2023 09:40PM ET,ARI,4.36
SP,Tommy Henry (28905480),Tommy Henry,28905480,P,6800,LAD@ARI 08/08/2023 09:40PM ET,ARI,11.25
SP,Chris Murphy (28905492),Chris Murphy,28905492,P,6700,KC@BOS 08/08/2023 07:10PM ET,BOS,8.58
1B/OF,Shohei Ohtani (28904495),Shohei Ohtani,28904495,1B/OF,6700,SF@LAA 08/08/2023 09:38PM ET,LAA,6.15
SP,Anthony DeSclafani (28905488),Anthony DeSclafani,28905488,P,6700,SF@LAA 08/08/2023 09:38PM ET,SF,11.20
SP,Jose Suarez (28905491),Jose Suarez,28905491,P,6700,SF@LAA 08/08/2023 09:38PM ET,LAA,2.92
SP,Noah Syndergaard (28905485),Noah Syndergaard,28905485,P,6700,TOR@CLE 08/08/2023 07:10PM ET,CLE,5.39
SP,Zach Plesac (28905487),Zach Plesac,28905487,P,6700,TOR@CLE 08/08/2023 07:10PM ET,CLE,3.76
RP,Robert Suarez (28905486),Robert Suarez,28905486,P,6700,SD@SEA 08/08/2023 09:40PM ET,SD,1.26
SP,Luis Severino (28905496),Luis Severino,28905496,P,6700,NYY@CWS 08/08/2023 08:10PM ET,NYY,6.04
SP,Jameson Taillon (28904488),Jameson Taillon,28904488,P,6700,CHC@NYM 08/08/2023 07:10PM ET,CHC,10.9
SP,Elieser Hernandez (28905490),Elieser Hernandez,28905490,P,6700,CHC@NYM 08/08/2023 07:10PM ET,NYM,0
SP,Kyle Hendricks (28905493),Kyle Hendricks,28905493,P,6700,CHC@NYM 08/08/2023 07:10PM ET,CHC,12.23
SP,David Peterson (28905494),David Peterson,28905494,P,6700,CHC@NYM 08/08/2023 07:10PM ET,NYM,8.48
SP,Tylor Megill (28905495),Tylor Megill,28905495,P,6700,CHC@NYM 08/08/2023 07:10PM ET,NYM,9.11
RP,Cam Alldred (28905489),Cam Alldred,28905489,P,6700,ATL@PIT 08/08/2023 07:05PM ET,PIT,0
RP,Austin Voth (28905497),Austin Voth,28905497,P,6600,HOU@BAL 08/08/2023 07:05PM ET,BAL,3.07
SP,Alek Manoah (28905499),Alek Manoah,28905499,P,6600,TOR@CLE 08/08/2023 07:10PM ET,TOR,8.17
SP,Hunter Gaddis (28905501),Hunter Gaddis,28905501,P,6600,TOR@CLE 08/08/2023 07:10PM ET,CLE,6.91
SP,Bowden Francis (28905503),Bowden Francis,28905503,P,6600,TOR@CLE 08/08/2023 07:10PM ET,TOR,6.19
SP,Hyun Jin Ryu (28905504),Hyun Jin Ryu,28905504,P,6600,TOR@CLE 08/08/2023 07:10PM ET,TOR,7.82
SP,Ryan Feltner (28905498),Ryan Feltner,28905498,P,6600,COL@MIL 08/08/2023 08:10PM ET,COL,8.71
SP,Jhony Brito (28905500),Jhony Brito,28905500,P,6600,NYY@CWS 08/08/2023 08:10PM ET,NYY,8.26
OF,Ronald Acuna Jr. (28904497),Ronald Acuna Jr.,28904497,OF,6600,ATL@PIT 08/08/2023 07:05PM ET,ATL,12.84
SP,Slade Cecconi (28905502),Slade Cecconi,28905502,P,6600,LAD@ARI 08/08/2023 09:40PM ET,ARI,7.5
RP,Keegan Akin (28905509),Keegan Akin,28905509,P,6500,HOU@BAL 08/08/2023 07:05PM ET,BAL,2.25
RP,Taylor Clarke (28905506),Taylor Clarke,28905506,P,6500,KC@BOS 08/08/2023 07:10PM ET,KC,2.33
SP,Chris Flexen (28905508),Chris Flexen,28905508,P,6500,COL@MIL 08/08/2023 08:10PM ET,COL,2.14
OF,Aaron Judge (28904498),Aaron Judge,28904498,OF,6500,NYY@CWS 08/08/2023 08:10PM ET,NYY,10.49
SP,Jose Butto (28905510),Jose Butto,28905510,P,6500,CHC@NYM 08/08/2023 07:10PM ET,NYM,5.47
RP,Yonny Chirinos (28904489),Yonny Chirinos,28904489,P,6500,ATL@PIT 08/08/2023 07:05PM ET,ATL,7.7
SP,Jared Shuster (28905505),Jared Shuster,28905505,P,6500,ATL@PIT 08/08/2023 07:05PM ET,ATL,8.69
SP,Gavin Stone (28905507),Gavin Stone,28905507,P,6500,LAD@ARI 08/08/2023 09:40PM ET,LAD,-3.15
RP,Ronel Blanco (28905512),Ronel Blanco,28905512,P,6400,HOU@BAL 08/08/2023 07:05PM ET,HOU,7.77
RP,Xzavion Curry (28905511),Xzavion Curry,28905511,P,6400,TOR@CLE 08/08/2023 07:10PM ET,CLE,5.48
RP,Peyton Battenfield (28905515),Peyton Battenfield,28905515,P,6400,TOR@CLE 08/08/2023 07:10PM ET,CLE,9.2
SP,Antonio Senzatela (28905516),Antonio Senzatela,28905516,P,6400,COL@MIL 08/08/2023 08:10PM ET,COL,5.92
RP,Tanner Banks (28905513),Tanner Banks,28905513,P,6400,NYY@CWS 08/08/2023 08:10PM ET,CWS,4.84
SP,Spencer Howard (28905518),Spencer Howard,28905518,P,6400,NYY@CWS 08/08/2023 08:10PM ET,NYY,-0.43
SP,Carlos Carrasco (28904490),Carlos Carrasco,28904490,P,6400,CHC@NYM 08/08/2023 07:10PM ET,NYM,6.07
SP,Nick Neidert (28905514),Nick Neidert,28905514,P,6400,CHC@NYM 08/08/2023 07:10PM ET,CHC,0
SP,Kolby Allard (28905517),Kolby Allard,28905517,P,6400,ATL@PIT 08/08/2023 07:05PM ET,ATL,5.94
2B/OF,Mookie Betts (28904499),Mookie Betts,28904499,2B/OF,6400,LAD@ARI 08/08/2023 09:40PM ET,LAD,10.85
SP,Jordan Lyles (28905522),Jordan Lyles,28905522,P,6300,KC@BOS 08/08/2023 07:10PM ET,KC,8.91
SP,Jack Leiter (28905520),Jack Leiter,28905520,P,6300,TEX@OAK 08/08/2023 09:40PM ET,TEX,0
SP,Luis Medina (28905521),Luis Medina,28905521,P,6300,TEX@OAK 08/08/2023 09:40PM ET,OAK,11.12
OF,Fernando Tatis Jr. (28904501),Fernando Tatis Jr.,28904501,OF,6300,SD@SEA 08/08/2023 09:40PM ET,SD,9.60
SP,Johan Oviedo (28905523),Johan Oviedo,28905523,P,6300,ATL@PIT 08/08/2023 07:05PM ET,PIT,14.12
SP,Ryne Nelson (28905519),Ryne Nelson,28905519,P,6300,LAD@ARI 08/08/2023 09:40PM ET,ARI,9.28
RP,Spenser Watkins (28905528),Spenser Watkins,28905528,P,6200,HOU@BAL 08/08/2023 07:05PM ET,HOU,0
SP,Carlos Hernandez (28905526),Carlos Hernandez,28905526,P,6200,KC@BOS 08/08/2023 07:10PM ET,KC,3.55
